RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
170,0,02106,Chris Smith,.85,256,302
170,0,12663,Phil Tataurangi,.85,222,261
174,0,01266,Clark Dennis,.84,251,300
174,0,02023,Clarence Rose,.84,137,164
174,0,02294,Willie Wood,.84,189,225
177,0,11123,Chris Couch,.83,237,286
177,0,01905,Joe Ozaki,.83,143,172
177,0,23349,Charles Warren,.83,231,280
180,0,20124,Alan Bratton,.81,207,255
181,0,01633,Tom Kite,.77,174,226
182,0,06655,Geoffrey Sisk,.76,229,300
182,0,02242,Lanny Wadkins,.76,167,220
184,0,23623,Bo Van Pelt,.75,227,304
184,0,02321,Fuzzy Zoeller,.75,154,206
186,0,10733,Kent Jones,.74,186,250
187,0,02099,Scott Simpson,.73,167,228
188,0,01975,Tom Purtzer,.68,136,201
189,0,01604,Steve Jurgensen,.67,162,242
189,0,01705,Tim Loustalot,.67,170,252
191,0,21959,Ted Purdy,.66,181,275
192,0,22292,David Seawell,.56,127,228
