RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
59,0,01926,Steve Pate,3.43,316,92
59,0,02223,Bob Tway,3.43,309,90
62,0,01098,Jay Don Blake,3.42,315,92
62,0,20127,Chris Riley,3.42,287,84
64,0,06036,Scott Dunlap,3.41,280,82
64,0,01418,Bill Glasson,3.41,259,76
64,0,10649,Tom Scherrer,3.41,317,93
64,0,08385,Omar Uresti,3.41,351,103
64,0,02257,Brian Watts,3.41,273,80
69,0,20099,Doug Barron,3.40,303,89
69,0,01723,Andrew Magee,3.40,279,82
69,0,01945,Kenny Perry,3.40,279,82
72,0,01549,Mike Hulbert,3.39,342,101
73,0,10885,Robert Allenby,3.38,284,84
73,0,01569,Peter Jacobsen,3.38,247,73
73,0,08045,Perry Moss,3.38,240,71
73,0,06613,Tommy Tolles,3.38,260,77
77,0,10809,Jim Furyk,3.37,310,92
78,0,01042,Paul Azinger,3.36,245,73
78,0,01203,Russ Cochran,3.36,279,83
78,0,01361,Dan Forsman,3.36,309,92
78,0,21949,Joe Ogilvie,3.36,309,92
82,0,02104,Jeff Sluman,3.35,358,107
82,0,06595,Kevin Sutherland,3.35,322,96
84,0,01024,Billy Andrade,3.34,287,86
84,0,01323,Brad Fabel,3.34,294,88
84,0,06643,Paul Goydos,3.34,317,95
84,0,10962,Bradley Hughes,3.34,321,96
84,0,01968,Nick Price,3.34,194,58
84,0,11011,Mike Sposa,3.34,297,89
90,0,08537,J.P. Hayes,3.33,300,90
90,0,20213,Katsumasa Miyamoto,3.33,200,60
92,0,19824,Craig Barlow,3.32,282,85
92,0,01707,Steve Lowery,3.32,329,99
92,0,01766,Billy Mayfair,3.32,269,81
95,0,12652,Cameron Beckman,3.31,268,81
95,0,23614,Rich Beem,3.31,212,64
95,0,06012,Greg Kraft,3.31,314,95
98,0,01096,Phil Blackmar,3.30,294,89
98,0,01457,Jay Haas,3.30,251,76
98,0,01823,Larry Mize,3.30,231,70
98,0,01928,Corey Pavin,3.30,264,80
98,0,08375,Paul Stankowski,3.30,254,77
103,0,01249,John Daly,3.29,207,63
104,0,06014,Eric Booker,3.27,294,90
104,0,10213,Dicky Pride,3.27,275,84
104,0,02239,Scott Verplank,3.27,278,85
104,0,02245,Grant Waite,3.27,317,97
108,0,21805,Harrison Frazar,3.26,313,96
109,0,01185,Brandel Chamblee,3.25,247,76
110,0,01116,Michael Bradley,3.24,240,74
110,0,01313,Steve Elkington,3.24,214,66
110,0,06044,Scott Gump,3.24,301,93
110,0,01748,Doug Martin,3.24,311,96
110,0,02008,Lee Rinker,3.24,295,91
110,0,10425,Jay Williamson,3.24,266,82
116,0,01072,Chip Beck,3.23,239,74
116,0,01677,Tom Lehman,3.23,252,78
116,0,07749,Brett Quigley,3.23,194,60
116,0,23349,Charles Warren,3.23,223,69
120,0,01157,Tom Byrum,3.22,287,89
120,0,06332,Neal Lancaster,3.22,296,92
122,0,01132,Mark Brooks,3.21,350,109
122,0,01175,Jim Carter,3.21,308,96
122,0,11123,Chris Couch,3.21,231,72
122,0,07763,Doug Dunakey,3.21,279,87
122,0,01331,Rick Fehr,3.21,228,71
122,0,01533,P.H. Horgan III,3.21,315,98
122,0,01941,Tom Pernice Jr.,3.21,286,89
122,0,06581,David Sutherland,3.21,289,90
130,0,01685,J.L. Lewis,3.20,304,95
131,0,06251,Chris DiMarco,3.18,315,99
132,0,20498,Briny Baird,3.17,247,78
132,0,02101,Joey Sindelar,3.17,228,72
132,0,07753,Kevin Wentworth,3.17,225,71
135,0,06621,Joe Durant,3.16,250,79
135,0,01378,David Frost,3.16,250,79
135,0,01920,Craig Parry,3.16,202,64
135,0,06062,Charles Raulerson,3.16,322,102
139,0,10107,Deane Pappas,3.15,258,82
139,0,02106,Chris Smith,3.15,246,78
141,0,10569,Mike Brisky,3.14,242,77
141,0,01191,Barry Cheesman,3.14,305,97
141,0,01388,Robert Gamez,3.14,185,59
141,0,06140,Sean Murphy,3.14,261,83
145,0,01374,Robin Freeman,3.13,247,79
146,0,01510,Nolan Henke,3.12,259,83
147,0,01385,Jim Gallagher Jr.,3.10,254,82
148,0,01063,Ben Bates,3.09,306,99
148,0,06809,Bob Burns,3.09,275,89
148,0,01599,Steve Jones,3.09,170,55
148,0,01891,David Ogrin,3.09,176,57
152,0,01127,Danny Briggs,3.07,233,76
152,0,01771,Blaine McCallister,3.07,289,94
154,0,07781,Ty Armstrong,3.06,236,77
154,0,01761,Len Mattiace,3.06,285,93
154,0,02007,Larry Rinker,3.06,269,88
154,0,07101,Dave Stockton Jr.,3.06,272,89
158,0,01282,Trevor Dodds,3.05,296,97
159,0,06315,Pete Jordan,3.04,274,90
159,0,12663,Phil Tataurangi,3.04,216,71
161,0,19846,Brian Gay,3.03,209,69
161,0,23623,Bo Van Pelt,3.03,221,73
163,0,02131,Mike Springer,3.02,263,87
163,0,06078,Esteban Toledo,3.02,323,107
165,0,01996,Mike Reid,3.01,226,75
166,0,01376,Bob Friend,3.00,342,114
167,0,08123,Jeff Brehaut,2.97,229,77
167,0,06064,Jeff Gallagher,2.97,273,92
167,0,01633,Tom Kite,2.97,172,58
167,0,02279,Mark Wiebe,2.97,226,76
171,0,01219,John Cook,2.95,239,81
171,0,08553,Lee Porter,2.95,260,88
173,0,01014,Fulton Allem,2.92,222,76
174,0,02099,Scott Simpson,2.91,166,57
174,0,02267,D.A. Weibring,2.91,154,53
176,0,06655,Geoffrey Sisk,2.90,229,79
177,0,01604,Steve Jurgensen,2.89,159,55
178,0,20124,Alan Bratton,2.88,207,72
178,0,01905,Joe Ozaki,2.88,141,49
178,0,02242,Lanny Wadkins,2.88,164,57
181,0,01139,Olin Browne,2.85,228,80
181,0,10457,Frank Nobilo,2.85,231,81
183,0,02321,Fuzzy Zoeller,2.80,151,54
184,0,02023,Clarence Rose,2.79,134,48
185,0,21959,Ted Purdy,2.77,177,64
186,0,10963,Jimmy Green,2.75,206,75
186,0,10733,Kent Jones,2.75,184,67
188,0,01266,Clark Dennis,2.73,243,89
189,0,02294,Willie Wood,2.60,187,72
190,0,01975,Tom Purtzer,2.56,133,52
191,0,01705,Tim Loustalot,2.55,168,66
192,0,22292,David Seawell,2.43,124,51
