RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
84,0,01175,Jim Carter,.81,191486,23734419
84,0,02100,Tim Simpson,.81,200744,24834419
88,0,01935,Calvin Peete,.80,138309,17338889
89,0,02241,Bobby Wadkins,.79,193019,24469139
90,0,02292,Bob Wolcott,.76,9112,1200000
91,0,01556,Joe Inman,.74,7400,1000000
91,0,02322,Richard Zokol,.74,142152,19145530
93,0,01385,Jim Gallagher Jr.,.73,83763,11450000
94,0,01436,David Graham,.72,99086,13834419
94,0,01736,Roger Maltbie,.72,150600,20884419
96,0,01329,Brad Faxon,.71,162655,22754169
97,0,06284,Jim Hallet,.69,170990,24784419
97,0,01706,Davis Love III,.69,156066,22634419
99,0,01157,Tom Byrum,.68,174373,25784419
99,0,01891,David Ogrin,.68,138803,20554169
101,0,02010,Loren Roberts,.67,136889,20554169
102,0,01313,Steve Elkington,.66,149968,22554169
103,0,01282,Trevor Dodds,.65,16179,2500000
104,0,01553,John Huston,.64,150299,23434419
104,0,02170,Hal Sutton,.64,137293,21419139
106,0,01192,T.C. Chen,.63,82923,13188889
106,0,01414,Bob Gilder,.63,144520,22954169
108,0,01435,Wayne Grady,.62,111534,18054169
108,0,01639,Kenny Knox,.62,168098,27134419
110,0,01219,John Cook,.61,139911,22884419
110,0,01560,David Ishii,.61,44688,7315280
112,0,01203,Russ Cochran,.60,148957,24754169
113,0,01607,Brian Kamm,.58,1162,200000
113,0,01884,Mac O'Grady,.58,116153,19884419
113,0,01945,Kenny Perry,.58,139419,24154169
113,0,02031,Griffin Rudolph,.58,21026,3650000
117,0,01755,Dick Mast,.57,128565,22604169
118,0,01984,Sam Randolph,.56,117128,20934419
118,0,02099,Scott Simpson,.56,108299,19345530
120,0,01006,John Adams,.55,64340,11800000
120,0,02007,Larry Rinker,.55,125467,22704169
122,0,01098,Jay Don Blake,.54,131932,24284419
122,0,01135,Ken Brown,.54,81109,15065280
122,0,01797,Rocco Mediate,.54,129824,24034419
125,0,01168,David Canipe,.53,114178,21534419
125,0,02167,Mike Sullivan,.53,115992,22054169
127,0,01129,Bill Britton,.52,110778,21254169
128,0,01061,Ray Barr Jr.,.51,57336,11350000
128,0,01310,Dave Eichelberger,.51,110506,21854169
128,0,01564,David Jackson,.51,7433,1450000
128,0,02138,Kent Stauffer,.51,5119,1000000
132,0,01323,Brad Fabel,.50,112091,22304169
132,0,01390,Buddy Gardner,.50,130856,26434419
134,0,01093,Ronnie Black,.49,100601,20504169
134,0,01096,Phil Blackmar,.49,108401,22004169
134,0,01196,Brian Claar,.49,30274,6150000
137,0,01033,George Archer,.48,98550,20500000
138,0,01099,Homero Blancas,.47,2820,600000
138,0,01549,Mike Hulbert,.47,127747,27134419
138,0,01750,Miguel Angel Martin,.47,5275,1115280
138,0,01877,Tim Norris,.47,85328,18065280
138,0,02041,Bill Sander,.47,104322,22134419
143,0,01715,Mark Lye,.46,106970,23354169
143,0,02077,Nobuo Serizawa,.46,2760,600000
143,0,02118,J.C. Snead,.46,97760,21334419
143,0,02186,Brian Tennyson,.46,108080,23484419
147,0,01284,Mike Donald,.43,118508,27654169
147,0,01469,Dan Halldorson,.43,96075,22604169
147,0,01577,Lee Janzen,.43,3685,850000
150,0,01330,David Feherty,.42,8400,2015280
150,0,01779,Gary McCord,.42,15502,3700000
150,0,01952,Billy Pierot,.42,6515,1550000
153,0,02271,Wayne Westner,.41,8300,2015280
154,0,01133,Billy Ray Brown,.40,83587,21104169
155,0,01143,Brad Bryant,.39,62611,16100000
155,0,01197,Bobby Clampett,.39,88065,22784419
155,0,01303,Bob Eastwood,.39,94501,24354169
155,0,01998,Jack Renner,.39,82044,21304169
159,0,01331,Rick Fehr,.38,79079,21084419
159,0,24942,Rob Wilkin,.38,3751,1000000
161,0,01458,Jerry Haas,.37,3691,1000000
161,0,02185,Lance Ten Broeck,.37,65985,17800000
163,0,01943,Chris Perry,.35,85543,24684419
163,0,02224,Greg Twiggs,.35,2999,850000
163,0,02225,Howard Twitty,.35,87981,25084419
166,0,01201,Lennie Clements,.34,86329,25154169
167,0,01200,Keith Clearwater,.33,82873,25134419
167,0,01869,Jack Nicklaus,.33,28845,8745530
169,0,01024,Billy Andrade,.32,74947,23604169
169,0,01256,Rodger Davis,.32,16143,5000000
169,0,01790,Pat McGowan,.32,74155,23454169
169,0,02094,Tony Sills,.32,76686,23854169
169,0,02195,Leonard Thompson,.32,84655,26304169
174,0,01499,Mark Hayes,.31,77070,25254169
174,0,01662,Greg Ladehoff,.31,73054,23434419
174,0,01931,Rick Pearson,.31,58878,18888889
174,0,02213,Lee Trevino,.31,26284,8450000
174,0,02246,Duffy Waldorf,.31,58220,18850000
179,0,01068,Andy Bean,.30,48960,16165280
179,0,01113,Steve Bowman,.30,5273,1750000
179,0,01214,Frank Conner,.30,44801,14865280
179,0,01803,Hajime Meshiai,.30,9085,3050000
183,0,01443,Hubert Green,.29,52266,17819139
183,0,02073,Ove Sellberg,.29,5330,1865280
185,0,01815,Johnny Miller,.28,31988,11384419
185,0,02229,Brett Upper,.28,55570,19888889
187,0,01938,David Peoples,.27,65536,24504169
188,0,01582,Chip Johnson,.26,6014,2350000
188,0,01871,Mike Nicolette,.26,24341,9400000
188,0,02187,Dave Tentis,.26,3749,1450000
191,0,06218,Tommy Brannen,.25,8505,3350000
191,0,01557,John Inman,.25,66302,26534419
191,0,02255,Denis Watson,.25,51238,20334419
194,0,02111,Mike Smith,.24,3629,1500000
194,0,02160,Ron Streck,.24,31093,12938889
194,0,02294,Willie Wood,.24,53063,22215280
197,0,01261,Jay Delsing,.23,45501,19938889
197,0,01602,Mark Jordan,.23,910,400000
197,0,01941,Tom Pernice Jr.,.23,47106,20588889
197,0,06066,Gary Rusnak,.23,1136,500000
201,0,01305,Danny Edwards,.22,36635,16904169
201,0,11225,Chris Holmes,.22,1080,500000
201,0,01920,Craig Parry,.22,1650,750000
201,0,01964,Greg Powers,.22,30674,14150000
201,0,02054,Ken Schall,.22,1296,600000
201,0,02180,Harry Taylor,.22,32430,14600000
207,0,01083,Scott Bess,.21,2092,1000000
207,0,01320,Bob Estes,.21,5968,2850000
207,0,01883,Christy O'Connor,.21,1484,700000
207,0,02196,Robert Thompson,.21,46685,22604169
211,0,01220,Chris Cookson,.20,406,200000
211,0,01374,Robin Freeman,.20,1507,750000
211,0,01732,Bob Makoski,.20,1990,1000000
211,0,01758,Gene Matthews,.20,780,400000
211,0,01804,Rick Meskell,.20,1386,700000
211,0,02135,Mike Standly,.20,800,400000
211,0,02148,Ray Stewart,.20,45105,22604169
218,0,01077,Mike Bender,.19,35996,18688889
218,0,01368,Mike Franko,.19,1152,600000
218,0,01616,Mike Keller,.19,744,400000
218,0,01707,Steve Lowery,.19,44324,23388889
218,0,02311,Kim Young,.19,32185,17138889
223,0,01185,Brandel Chamblee,.18,33615,18415280
223,0,01473,Todd Hamilton,.18,1074,600000
223,0,01648,Billy Kratzert,.18,43515,24354169
223,0,01712,Jay Lumpkin,.18,7600,4288889
223,0,01826,Brian Mogg,.18,34091,19054169
223,0,06377,Jet Ozaki,.18,4355,2450000
223,0,01906,Masashi Jumbo Ozaki,.18,6321,3500000
223,0,01971,Dillard Pruitt,.18,33886,18400000
223,0,02009,José Rivero,.18,2020,1115280
223,0,02076,Peter Senior,.18,5074,2815280
233,0,01150,George Burns,.17,30128,17704169
233,0,01151,Clark Burroughs,.17,33669,19600000
233,0,01224,Jeff Coston,.17,28685,17350000
233,0,01412,Gibby Gilbert,.17,7141,4100000
233,0,01970,Bob Proben,.17,34135,19550000
233,0,02177,Taijiro Tanaka,.17,1860,1115280
233,0,02217,Dennis Trixler,.17,4330,2500000
240,0,01242,Rod Curl,.16,12118,7600000
240,0,01448,Tony Grimes,.16,1696,1050000
240,0,01507,Webb Heintzelman,.16,4426,2700000
240,0,01571,Barry Jaeckel,.16,30224,18500000
240,0,01766,Billy Mayfair,.16,8432,5400000
240,0,01925,Jerry Pate,.16,10075,6265280
240,0,02126,Bruce Soulsby,.16,24567,14954169
247,0,01086,Roy Biancalana,.15,27569,18038889
247,0,01162,Rex Caldwell,.15,15271,10200000
247,0,01179,Antonio Cerda,.15,24444,16315280
247,0,01986,Joey Rassett,.15,27554,17850000
247,0,02230,Stan Utley,.15,2819,1900000
247,0,02300,Ian Woosnam,.15,8464,5700000
253,0,01154,Bill Buttner,.14,28928,20338889
253,0,01191,Barry Cheesman,.14,26475,19200000
253,0,01446,Brad Greer,.14,1485,1050000
253,0,01468,Gary Hallberg,.14,28551,20034419
253,0,01476,Mike Hammond,.14,22193,15900000
253,0,02152,Dave Stockton,.14,14846,10300000
259,0,01106,Jim Booros,.13,25967,19250000
259,0,01353,Bruce Fleisher,.13,2198,1700000
261,0,01116,Michael Bradley,.12,1664,1400000
261,0,01526,David Hobby,.12,1294,1050000
261,0,01612,Adam Kase,.12,1432,1150000
261,0,01851,Bob Murphy,.12,23873,20484419
261,0,01892,Aki Ohmachi,.12,29550,24734419
261,0,01950,Ed Pfister,.12,1436,1150000
261,0,02192,Steve Thomas,.12,22667,18200000
268,0,01094,Mike Blackburn,.11,20927,18600000
268,0,01293,A.J. Duncan,.11,1810,1650000
268,0,01381,Fred Funk,.11,1552,1450000
268,0,01392,Tom Garner,.11,5148,4588889
268,0,11220,Mark Gurnow,.11,1603,1500000
268,0,01477,Phillip Hancock,.11,4416,3950000
268,0,01584,Doug Johnson,.11,1017,950000
268,0,01782,Mike McCullough,.11,27560,24554169
268,0,02244,Fred Wadsworth,.11,24126,22834419
268,0,06503,Randy Wylie,.11,1050,950000
268,0,02313,Bruce Zabriski,.11,21458,19788889
279,0,01513,Denny Hepler,.10,1050,1100000
279,0,01861,Jim Nelford,.10,20909,20719139
279,0,02067,Ted Schulz,.10,2854,2850000
279,0,02083,Tom Shaw,.10,4759,4900000
279,0,02317,Larry Ziegler,.10,9300,9388889
284,0,01037,Dewey Arnette,.09,3345,3700000
284,0,01288,Ed Dougherty,.09,22453,26054169
284,0,01611,Richie Karl,.09,970,1100000
284,0,02110,Jerry Smith,.09,1368,1600000
288,0,01334,Keith Fergus,.08,2002,2400000
288,0,01946,Peter Persons,.08,1526,1850000
288,0,02245,Grant Waite,.08,1494,1800000
291,0,01127,Danny Briggs,.07,11415,15400000
291,0,01236,Richard Cromwell,.07,12659,18200000
291,0,01878,Andy North,.07,10759,15495530
291,0,02257,Brian Watts,.07,816,1200000
295,0,01095,Woody Blackburn,.06,3323,5950000
295,0,01248,Rick Dalpos,.06,1602,2850000
295,0,01342,Forrest Fezler,.06,3477,5600000
295,0,01357,Brian Fogt,.06,2286,3550000
295,0,01425,Ernie Gonzalez,.06,14133,22904169
295,0,01737,Mark Maness,.06,9531,17100000
295,0,01872,Lonnie Nielsen,.06,920,1500000
295,0,02029,Hugh Royer,.06,744,1300000
303,0,01032,Kikuo Arai,.05,1710,3465280
303,0,01266,Clark Dennis,.05,1027,2000000
303,0,01278,Andy Dillard,.05,5739,11988889
303,0,01924,Alan Pate,.05,1528,2950000
303,0,02201,Jim Thorpe,.05,4027,8169139
308,0,01103,Charles Bolling,.04,4658,11850000
308,0,01714,Bob Lunn,.04,3037,8400000
308,0,01949,Mark Pfeil,.04,6057,13788889
308,0,01994,Victor Regalado,.04,1247,3050000
308,0,02016,Bill Rogers,.04,5481,13154169
308,0,02215,Paul Trittler,.04,7524,17800000
314,0,01039,Perry Arthur,.03,463,1350000
314,0,01277,Terry Dill,.03,1760,5100000
314,0,01328,Greg Farrow,.03,2110,8250000
314,0,01501,Vance Heafner,.03,2117,7000000
314,0,01865,Dwight Nevil,.03,434,1600000
314,0,02087,Don Shirey Jr.,.03,768,2300000
320,0,02098,Jim Simons,.02,2141,11519139
321,0,01820,Bobby Mitchell,.01,1020,6950000
321,0,02122,John Snyder,.01,1338,14600000
321,0,02309,Bert Yancey,.01,388,6500000
324,0,01668,Jeffrey Lankford,.00,661,13550000
