RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
64,0,25804,Bubba Watson,40' 11",137,5605.667,-14.00
69,0,12652,Cameron Beckman,41' 1",103,4231.833,+19.00
69,0,12510,Chad Campbell,41' 1",104,4272.833,+20.00
69,0,23541,Ben Crane,41' 1",89,3655.917,+3.00
69,0,27466,Spencer Levin,41' 1",179,7350.083,+23.00
73,0,27120,Troy Matteson,41' 2",128,5265.917,+9.00
74,0,23613,Rich Barcelo,41' 3",120,4954.667,+17.00
74,0,25364,Paul Casey,41' 3",88,3632.333,E
74,0,24140,Sean O'Hair,41' 3",122,5034.667,+14.00
77,0,28089,Jason Day,41' 4",133,5499.250,+15.00
78,0,01249,John Daly,41' 5",103,4266.750,+18.00
78,0,12716,Charley Hoffman,41' 5",115,4763.083,+10.00
78,0,26300,Matt Jones,41' 5",156,6460.167,+10.00
81,0,20229,Stewart Cink,41' 6",112,4648.333,E
81,0,26679,Kevin Stadler,41' 6",134,5561.333,+31.00
83,0,32640,Troy Merritt,41' 7",131,5450.667,+19.00
83,0,24502,Adam Scott,41' 7",95,3946.583,+5.00
83,0,31560,Brian Stuard,41' 7",128,5318.333,+26.00
86,0,27936,Martin Laird,41' 8",145,6037.000,+17.00
86,0,27060,John Mallinger,41' 8",94,3916.000,+30.00
88,0,20472,Alex Cejka,41' 9",96,4011.750,+15.00
88,0,24490,George McNeill,41' 9",140,5847.083,+10.00
88,0,27933,John Merrick,41' 9",133,5550.167,+25.00
88,0,26289,Boo Weekley,41' 9",114,4758.000,+16.00
92,0,26287,Roland Thatcher,41' 10",130,5433.000,+18.00
93,0,24846,Ricky Barnes,41' 11",150,6283.500,+12.00
93,0,20378,Mathias Grönberg,41' 11",94,3936.583,+14.00
93,0,28475,Jeff Overton,41' 11",155,6499.417,+15.00
93,0,25190,Jeff Quinney,41' 11",128,5369.167,+12.00
93,0,20645,John Senden,41' 11",143,5988.833,+12.00
98,0,23621,Rory Sabbatini,42' 0",106,4447.833,+12.00
98,0,29221,Webb Simpson,42' 0",193,8110.417,+9.00
100,0,21209,Sergio Garcia,42' 2",65,2742.167,-2.00
100,0,23788,D.J. Trahan,42' 2",154,6491.583,+14.00
102,0,01116,Michael Bradley,42' 4",130,5508.500,+8.00
102,0,01577,Lee Janzen,42' 4",140,5926.417,+23.00
102,0,26420,Richard Johnson,42' 4",108,4569.917,+32.00
102,0,27613,David Lutterus,42' 4",96,4063.500,+14.00
102,0,12755,Vance Veazey,42' 4",101,4273.083,+18.00
107,0,26596,Ryan Moore,42' 5",106,4496.500,+13.00
107,0,24361,Pat Perez,42' 5",131,5554.000,+14.00
107,0,07749,Brett Quigley,42' 5",194,8232.583,+40.00
110,0,20498,Briny Baird,42' 6",132,5607.583,+16.00
110,0,22378,Trevor Immelman,42' 6",79,3355.917,+14.00
110,0,26301,James Nitties,42' 6",117,4971.750,+16.00
113,0,01797,Rocco Mediate,42' 7",85,3621.167,+14.00
113,0,01948,Tim Petrovic,42' 7",125,5318.833,+19.00
115,0,30946,Alex Prugh,42' 8",183,7801.083,+27.00
116,0,22371,Aaron Baddeley,42' 9",151,6461.333,-5.00
116,0,01161,Mark Calcavecchia,42' 9",64,2734.583,+13.00
116,0,20157,Retief Goosen,42' 9",98,4186.750,+5.00
116,0,26695,Michael Letzig,42' 9",138,5894.000,+12.00
116,0,25562,Andres Romero,42' 9",137,5860.500,+22.00
116,0,08385,Omar Uresti,42' 9",87,3719.250,+18.00
122,0,25900,Lucas Glover,42' 10",106,4538.750,+4.00
122,0,06595,Kevin Sutherland,42' 10",121,5178.333,+10.00
122,0,23322,Brett Wetterich,42' 10",102,4368.750,+7.00
125,0,08537,J.P. Hayes,42' 11",106,4552.417,+16.00
125,0,21949,Joe Ogilvie,42' 11",145,6220.667,+19.00
127,0,22405,Justin Rose,43' 0",130,5588.250,+7.00
128,0,20848,Ángel Cabrera,43' 2",101,4356.250,+8.00
129,0,25686,Jason Dufner,43' 3",106,4583.917,+22.00
129,0,28780,Nicholas Thompson,43' 3",126,5447.417,+34.00
131,0,22621,Ben Curtis,43' 4",115,4984.167,+18.00
131,0,26851,Marc Leishman,43' 4",128,5544.417,+12.00
131,0,25818,Scott Piercy,43' 4",143,6199.833,+24.00
134,0,29910,Blake Adams,43' 5",122,5298.750,+25.00
134,0,26881,Jarrod Lyle,43' 5",68,2949.833,+7.00
134,0,25632,Jimmy Walker,43' 5",133,5774.500,E
134,0,21878,Mark Wilson,43' 5",109,4732.083,+18.00
138,0,09011,David Duval,43' 6",135,5872.833,+20.00
138,0,20663,Brenden Pappas,43' 6",113,4915.500,+24.00
140,0,10885,Robert Allenby,43' 7",98,4274.417,+15.00
140,0,23353,J.J. Henry,43' 7",134,5841.333,-1.00
140,0,27770,Camilo Villegas,43' 7",118,5137.917,+19.00
140,0,20160,Charlie Wi,43' 7",140,6106.000,+10.00
144,0,24357,K.J. Choi,43' 10",93,4077.917,+9.00
144,0,27141,J.B. Holmes,43' 10",196,8593.750,-8.00
146,0,21753,Brian Davis,44' 0",125,5504.750,+18.00
146,0,10860,Justin Leonard,44' 0",107,4706.250,+13.00
146,0,20691,Greg Owen,44' 0",98,4311.417,+21.00
149,0,25720,Chad Collins,44' 1",93,4103.000,+10.00
149,0,23800,Bryce Molder,44' 1",86,3792.500,+7.00
151,0,27214,Kevin Streelman,44' 2",107,4728.333,+19.00
151,0,12714,Chris Tidland,44' 2",113,4994.417,+15.00
153,0,01766,Billy Mayfair,44' 5",85,3774.000,+12.00
154,0,23638,Brendon de Jonge,44' 7",135,6023.917,+16.00
155,0,02239,Scott Verplank,44' 8",78,3481.917,+11.00
156,0,24924,Bill Haas,44' 10",127,5691.833,+9.00
157,0,25396,Kevin Na,45' 0",139,6258.667,+15.00
158,0,20436,Garrett Willis,45' 1",121,5458.750,+18.00
159,0,25240,D.A. Points,45' 2",140,6324.167,+17.00
160,0,20574,Mathew Goggin,45' 3",137,6194.333,+38.00
160,0,06514,Kevin Johnson,45' 3",92,4164.333,+23.00
160,0,01724,Jeff Maggert,45' 3",99,4480.333,+23.00
163,0,28620,Aron Price,45' 5",95,4314.417,+17.00
164,0,24227,Justin Bolli,45' 6",79,3596.000,+17.00
164,0,27797,Derek Lamely,45' 6",140,6370.000,+19.00
164,0,22122,Andrew McLardy,45' 6",94,4274.583,+18.00
167,0,28307,Matt Every,45' 7",92,4189.917,+17.00
168,0,23325,Vaughn Taylor,45' 11",115,5280.083,+26.00
169,0,22913,John Rollins,46' 1",99,4560.333,+11.00
169,0,10423,Mike Weir,46' 1",80,3688.333,+20.00
171,0,23718,Nathan Green,46' 3",143,6619.083,+15.00
171,0,23108,Matt Kuchar,46' 3",146,6750.667,+19.00
171,0,10585,Scott McCarron,46' 3",131,6060.750,+6.00
174,0,02206,David Toms,46' 4",71,3289.833,+12.00
175,0,08375,Paul Stankowski,46' 5",97,4505.167,+13.00
176,0,06515,Shaun Micheel,46' 6",97,4506.833,+17.00
177,0,24507,Jason Bohn,46' 7",123,5728.167,+12.00
177,0,01707,Steve Lowery,46' 7",95,4427.583,+19.00
179,0,01941,Tom Pernice Jr.,46' 8",105,4898.500,+12.00
180,0,21350,Ryuji Imada,46' 9",158,7389.250,+17.00
181,0,27330,Josh Teater,47' 3",130,6143.167,+25.00
182,0,24138,Ian Poulter,47' 4",52,2460.917,+12.00
183,0,32617,Jerod Turner,47' 10",76,3635.667,+19.00
184,0,01619,Skip Kendall,47' 11",63,3017.167,+11.00
185,0,01329,Brad Faxon,48' 1",95,4565.250,+38.00
185,0,24024,Zach Johnson,48' 1",94,4523.250,+12.00
187,0,06004,Stephen Ames,48' 10",110,5367.667,+18.00
188,0,19846,Brian Gay,49' 1",104,5100.833,+8.00
189,0,21959,Ted Purdy,49' 6",148,7327.083,+28.00
190,0,08075,Jerry Kelly,49' 10",121,6027.417,+10.00
191,0,06012,Greg Kraft,50' 3",62,3115.000,+16.00
192,0,10809,Jim Furyk,50' 4",96,4828.500,+14.00
