RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL LATE ROUNDS
143,0,06012,Greg Kraft,71.64,2579,36
144,0,22371,Aaron Baddeley,71.68,2652,37
144,0,20433,Mark Hensby,71.68,2724,38
144,0,24663,Y.E. Yang,71.68,2867,40
147,0,06034,Marco Dawson,71.69,2079,29
148,0,25562,Andres Romero,71.71,2223,31
149,0,07749,Brett Quigley,71.74,3085,43
150,0,20443,Jin Park,71.75,2870,40
151,0,06621,Joe Durant,71.76,2942,41
151,0,23353,J.J. Henry,71.76,3301,46
151,0,23797,Brett Rumford,71.76,2440,34
154,0,10425,Jay Williamson,71.77,3373,47
155,0,23048,Eric Axley,71.78,4163,58
155,0,01797,Rocco Mediate,71.78,2943,41
157,0,12660,Jesper Parnevik,71.80,2944,41
158,0,01161,Mark Calcavecchia,71.83,2514,35
158,0,12826,Paul Claxton,71.83,2155,30
158,0,30750,Tommy Gainey,71.83,2083,29
158,0,26289,Boo Weekley,71.83,2873,40
162,0,24925,Jonathan Byrd,71.88,3019,42
163,0,01707,Steve Lowery,71.91,2301,32
164,0,20105,Jeff Gove,71.92,1726,24
165,0,01473,Todd Hamilton,71.93,3165,44
165,0,26596,Ryan Moore,71.93,2877,40
165,0,19913,Ron Whittaker,71.93,1942,27
168,0,19803,Ryan Armour,71.95,2734,38
168,0,20382,Stephen Leaney,71.95,1583,22
168,0,06090,Jim McGovern,71.95,2662,37
171,0,27141,J.B. Holmes,71.98,3167,44
171,0,01724,Jeff Maggert,71.98,3095,43
173,0,25720,Chad Collins,72.03,2377,33
174,0,27561,Nick Flanagan,72.08,2811,39
175,0,01388,Robert Gamez,72.11,2596,36
175,0,23157,Richard Johnson,72.11,2740,38
175,0,24138,Ian Poulter,72.11,1947,27
175,0,12309,Bob Sowards,72.11,1947,27
179,0,23409,James Driscoll,72.13,2813,39
179,0,20157,Retief Goosen,72.13,2236,31
181,0,21633,Steve Allan,72.14,2092,29
182,0,20848,Ángel Cabrera,72.28,1807,25
183,0,21461,Kenneth Ferrie,72.30,2386,33
183,0,22582,Kyle Thompson,72.30,2675,37
183,0,23349,Charles Warren,72.30,2892,40
186,0,22378,Trevor Immelman,72.32,2459,34
187,0,23540,Jason Allred,72.36,2026,28
188,0,01024,Billy Andrade,72.42,2245,31
189,0,21959,Ted Purdy,72.52,2393,33
190,0,25594,Travis Perkins,72.54,1886,26
191,0,22913,John Rollins,72.56,3265,45
192,0,01677,Tom Lehman,72.62,1888,26
193,0,26500,Alejandro Cañizares,72.67,1744,24
194,0,26631,Cody Freeman,72.84,2331,32
195,0,24502,Adam Scott,73.22,1684,23
196,0,27613,David Lutterus,73.36,2054,28
197,0,09011,David Duval,73.80,1845,25
