RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
101,0,20160,Charlie Wi,255.6,1278,5
104,0,22792,Peter Hanson,258.0,774,3
105,0,23541,Ben Crane,261.0,1044,4
105,0,20104,Ken Duke,261.0,1566,6
107,0,22913,John Rollins,262.8,1314,5
108,0,29221,Webb Simpson,264.0,1584,6
109,0,25444,Justin Hicks,270.0,1350,5
109,0,34261,Scott Langley,270.0,1350,5
109,0,31202,William McGirt,270.0,1350,5
109,0,24502,Adam Scott,270.0,1080,4
109,0,26951,Johnson Wagner,270.0,1080,4
114,0,23788,D.J. Trahan,276.0,828,3
115,0,26851,Marc Leishman,277.2,1386,5
116,0,32334,Charlie Beljan,279.0,1116,4
117,0,01724,Jeff Maggert,283.5,1134,4
117,0,33418,Shawn Stefani,283.5,1134,4
119,0,23800,Bryce Molder,288.0,1440,5
120,0,23353,J.J. Henry,291.6,1458,5
121,0,20766,Padraig Harrington,294.0,882,3
121,0,25572,Graeme McDowell,294.0,882,3
123,0,29518,Brendan Steele,295.2,1476,5
123,0,27330,Josh Teater,295.2,1476,5
125,0,28259,Sangmoon Bae,298.8,1494,5
126,0,34409,David Lingmerth,306.0,1224,4
126,0,24781,Hunter Mahan,306.0,1530,5
126,0,30163,Henrik Norlander,306.0,1224,4
129,0,10860,Justin Leonard,309.6,1548,5
130,0,24138,Ian Poulter,318.0,954,3
131,0,23409,James Driscoll,324.0,1296,4
131,0,26476,Chez Reavie,324.0,1296,4
133,0,21753,Brian Davis,327.6,1638,5
134,0,27436,Graham DeLaet,338.4,1692,5
135,0,27895,Jonas Blixt,342.0,1368,4
136,0,29420,Billy Horschel,345.6,1728,5
137,0,25686,Jason Dufner,346.5,1386,4
138,0,37273,Derek Ernst,348.0,1044,3
139,0,10809,Jim Furyk,351.0,1404,4
139,0,28475,Jeff Overton,351.0,1404,4
141,0,23320,Ryan Palmer,355.5,1422,4
142,0,22405,Justin Rose,360.0,1080,3
143,0,28455,Will Claxton,378.0,1134,3
144,0,08725,Tom Gillis,390.0,1170,3
144,0,28679,Fabián Gómez,390.0,1170,3
146,0,01320,Bob Estes,396.0,1188,3
146,0,27963,Chris Stroud,396.0,1584,4
148,0,29289,S.Y. Noh,402.0,1206,3
149,0,26331,Charl Schwartzel,408.0,1224,3
150,0,21099,David Lynn,414.0,1242,3
151,0,24846,Ricky Barnes,420.0,1260,3
152,0,35139,Richard Lee,462.0,1386,3
153,0,35539,Luke Guthrie,492.0,1476,3
154,0,20098,Stuart Appleby,504.0,1512,3
154,0,24357,K.J. Choi,504.0,1512,3
154,0,30750,Tommy Gainey,504.0,1512,3
154,0,24663,Y.E. Yang,504.0,1008,2
158,0,22046,Geoff Ogilvy,513.0,1026,2
159,0,23983,Luke Donald,522.0,1044,2
159,0,25240,D.A. Points,522.0,1566,3
161,0,25274,Steven Bowditch,585.0,1170,2
162,0,22961,David Mathis,603.0,1206,2
162,0,10213,Dicky Pride,603.0,1206,2
164,0,20396,Lee Westwood,621.0,1242,2
165,0,20848,Ángel Cabrera,657.0,1314,2
166,0,20645,John Senden,702.0,1404,2
167,0,19846,Brian Gay,711.0,1422,2
168,0,28135,Aaron Watkins,792.0,792,1
169,0,32698,Bobby Gates,810.0,810,1
170,0,23325,Vaughn Taylor,828.0,828,1
171,0,01116,Michael Bradley,936.0,936,1
172,0,24227,Justin Bolli,990.0,990,1
173,0,22621,Ben Curtis,1026.0,1026,1
174,0,10423,Mike Weir,1044.0,1044,1
175,0,06567,Vijay Singh,1098.0,1098,1
176,0,22378,Trevor Immelman,1242.0,1242,1
177,0,26497,Casey Wittenberg,1260.0,1260,1
178,0,26758,David Hearn,1584.0,1584,1
