RANK,MOVEMENT,PLAYER_ID,PLAYER,%
104,117,02279,Mark Wiebe,18.41
106,117,01024,Billy Andrade,18.38
107,117,02267,D.A. Weibring,18.32
108,117,01307,Joel Edwards,18.27
109,117,01510,Nolan Henke,18.26
110,117,02185,Lance Ten Broeck,18.25
111,117,01096,Phil Blackmar,18.22
112,117,01320,Bob Estes,18.18
113,127,01040,Emlyn Aubrey,18.14
114,127,01151,Clark Burroughs,18.12
115,127,01388,Robert Gamez,18.06
116,127,01766,Billy Mayfair,18.03
117,127,01943,Chris Perry,18.01
118,128,01288,Ed Dougherty,17.99
119,128,01143,Brad Bryant,17.86
120,130,01984,Sam Randolph,17.77
121,130,02224,Greg Twiggs,17.75
122,130,01203,Russ Cochran,17.73
123,130,01093,Ronnie Black,17.68
123,130,01725,John Mahaffey,17.68
123,130,02023,Clarence Rose,17.68
126,130,02099,Scott Simpson,17.65
127,132,01042,Paul Azinger,17.49
128,133,01196,Brian Claar,17.39
129,133,02246,Duffy Waldorf,17.37
130,133,01996,Mike Reid,17.34
131,134,01458,Jerry Haas,17.30
132,134,01168,David Canipe,17.21
133,134,01106,Jim Booros,17.20
134,136,06048,Dicky Thompson,17.11
135,136,02167,Mike Sullivan,17.05
136,136,01633,Tom Kite,17.01
137,136,01444,Ken Green,17.00
138,136,02257,Brian Watts,16.99
139,136,01385,Jim Gallagher Jr.,16.90
140,136,02322,Richard Zokol,16.86
141,136,02159,Curtis Strange,16.77
142,136,01014,Fulton Allem,16.67
142,136,01235,Ben Crenshaw,16.67
144,148,01303,Bob Eastwood,16.59
145,148,01475,Donnie Hammond,16.56
146,148,06581,David Sutherland,16.52
147,148,02095,Larry Silveira,16.51
148,148,02294,Willie Wood,16.50
149,148,02223,Bob Tway,16.48
150,148,06118,Greg Bruckner,16.41
150,148,01823,Larry Mize,16.41
152,148,01266,Clark Dennis,16.38
153,149,01346,Ed Fiori,16.32
154,149,01469,Dan Halldorson,16.30
155,149,06006,JC Anderson,16.23
156,151,01133,Billy Ray Brown,15.98
157,151,02186,Brian Tennyson,15.94
158,151,06150,Carl Cooper,15.91
159,151,01495,Morris Hatalsky,15.89
160,153,01662,Greg Ladehoff,15.76
161,154,06197,Michael Allen,15.70
162,154,02196,Robert Thompson,15.64
163,156,01971,Dillard Pruitt,15.56
164,156,01878,Andy North,15.52
165,156,01790,Pat McGowan,15.43
166,156,06010,Brad Bell,15.38
166,156,01499,Mark Hayes,15.38
168,165,02007,Larry Rinker,15.35
169,165,01783,Mark McCumber,15.29
170,165,01736,Roger Maltbie,15.27
171,165,01550,Ed Humenik,15.22
172,165,01191,Barry Cheesman,15.12
173,165,02298,Jim Woodward,15.11
174,167,02239,Scott Verplank,14.90
175,167,01142,Bart Bryant,14.89
176,167,01282,Trevor Dodds,14.76
177,167,01414,Bob Gilder,14.72
178,168,02195,Leonard Thompson,14.58
179,170,06579,Craig Rudolph,14.49
180,170,02201,Jim Thorpe,14.41
181,170,01626,Karl Kimball,14.36
182,170,01313,Steve Elkington,14.35
183,189,01154,Bill Buttner,14.21
183,189,06016,Brad Lardon,14.21
185,189,01331,Rick Fehr,14.14
186,193,01060,Dave Barr,13.64
187,198,01185,Brandel Chamblee,13.30
188,198,01201,Lennie Clements,13.13
189,291,01435,Wayne Grady,8.05
