RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
56,0,37189,Harold Varner III,6.5,2233.0,345
56,0,25804,Bubba Watson,6.5,1144.7,176
88,0,33120,Mark Anderson,6.4,1025.7,161
88,0,29479,Scott Brown,6.4,1692.6,263
88,0,26499,Rafa Cabrera Bello,6.4,1397.9,220
88,0,35450,Patrick Cantlay,6.4,1759.5,277
88,0,25364,Paul Casey,6.4,1522.2,238
88,0,39997,Corey Conners,6.4,2282.2,356
88,0,34076,Joel Dahmen,6.4,1737.4,271
88,0,29725,Tony Finau,6.4,1801.7,281
88,0,29970,Dylan Frittelli,6.4,3159.4,491
88,0,52375,Doug Ghim,6.4,1852.3,291
88,0,27644,Brian Harman,6.4,2598.7,404
88,0,27554,Scott Harrington,6.4,1549.3,241
88,0,39977,Max Homa,6.4,1635.3,254
88,0,34174,John Huh,6.4,1363.8,214
88,0,30925,Dustin Johnson,6.4,1300.0,204
88,0,24024,Zach Johnson,6.4,1932.9,304
88,0,27974,Sung Kang,6.4,1843.4,288
88,0,39975,Michael Kim,6.4,1343.9,210
88,0,30926,Chris Kirk,6.4,2108.7,332
88,0,29478,Kevin Kisner,6.4,1591.9,247
88,0,33410,Andrew Landry,6.4,1679.0,263
88,0,24781,Hunter Mahan,6.4,1184.8,184
88,0,33413,Ben Martin,6.4,981.8,153
88,0,48822,Sebastián Muñoz,6.4,2073.6,324
88,0,26329,Louis Oosthuizen,6.4,1336.0,210
88,0,33667,Carlos Ortiz,6.4,2179.3,338
88,0,34360,Patrick Reed,6.4,1532.5,241
88,0,37275,Sam Ryder,6.4,1613.1,253
88,0,48081,Xander Schauffele,6.4,1223.1,190
88,0,46046,Scottie Scheffler,6.4,2069.9,325
88,0,27649,Brandt Snedeker,6.4,2018.2,313
88,0,39324,J.J. Spaun,6.4,1418.4,221
88,0,30692,Scott Stallings,6.4,1546.2,240
88,0,25493,Nick Taylor,6.4,2208.8,343
88,0,33448,Justin Thomas,6.4,1504.1,236
88,0,32150,Michael Thompson,6.4,1790.3,278
88,0,32333,Kevin Tway,6.4,1283.7,200
88,0,23623,Bo Van Pelt,6.4,1289.2,201
88,0,25632,Jimmy Walker,6.4,1494.6,233
88,0,32139,Danny Willett,6.4,654.8,102
128,0,28420,Ryan Brehm,6.3,931.6,147
128,0,45609,Tyler Duncan,6.3,1958.4,309
128,0,34099,Harris English,6.3,1551.2,245
128,0,29535,Brice Garnett,6.3,1839.8,290
128,0,19846,Brian Gay,6.3,1783.9,281
128,0,48045,Michael Gellerman,6.3,857.5,136
128,0,28679,Fabián Gómez,6.3,932.7,148
128,0,35310,Lanto Griffin,6.3,1589.2,253
128,0,36801,Mark Hubbard,6.3,2483.8,395
128,0,26300,Matt Jones,6.3,2413.1,386
128,0,37455,Si Woo Kim,6.3,2167.2,345
128,0,32816,Satoshi Kodaira,6.3,1706.1,270
128,0,49766,Hank Lebioda,6.3,1529.5,241
128,0,34466,Peter Malnati,6.3,1836.4,290
128,0,40042,Tyler McCumber,6.3,1338.6,211
128,0,25396,Kevin Na,6.3,1871.2,297
128,0,22056,Cameron Percy,6.3,1873.5,296
128,0,24138,Ian Poulter,6.3,1431.0,226
128,0,34256,Andrew Putnam,6.3,1977.8,314
128,0,26476,Chez Reavie,6.3,1948.1,310
128,0,47347,Adam Schenk,6.3,2120.1,335
128,0,24502,Adam Scott,6.3,1044.0,166
128,0,39953,Chase Seiffert,6.3,1579.7,252
128,0,35891,Cameron Smith,6.3,1587.3,251
128,0,34046,Jordan Spieth,6.3,1899.7,302
128,0,34264,Hudson Swafford,6.3,1587.0,250
128,0,48119,Ben Taylor,6.3,867.7,137
128,0,23325,Vaughn Taylor,6.3,1671.8,265
128,0,33419,Cameron Tringale,6.3,1811.9,287
128,0,47128,Richy Werenski,6.3,2315.3,366
158,0,22371,Aaron Baddeley,6.2,886.3,142
158,0,25686,Jason Dufner,6.2,2130.2,345
158,0,32618,Rhein Gibson,6.2,996.7,160
158,0,49298,Kramer Hickok,6.2,1605.0,260
158,0,33490,Bo Hoag,6.2,1979.3,319
158,0,21961,Charles Howell III,6.2,1235.6,200
158,0,23108,Matt Kuchar,6.2,1109.0,180
158,0,35104,Tom Lewis,6.2,1857.8,299
158,0,46442,Maverick McNealy,6.2,1894.5,307
158,0,50525,Collin Morikawa,6.2,1369.9,221
158,0,45486,Joaquin Niemann,6.2,1962.0,319
158,0,30163,Henrik Norlander,6.2,1939.8,312
158,0,29908,C.T. Pan,6.2,1806.2,292
158,0,25818,Scott Piercy,6.2,3852.6,623
158,0,28252,Seamus Power,6.2,1227.7,199
158,0,53165,Doc Redman,6.2,1812.3,291
158,0,46441,Robby Shelton,6.2,1773.8,287
158,0,34431,Robert Streb,6.2,1872.3,302
158,0,31560,Brian Stuard,6.2,2431.8,392
158,0,30927,Brendon Todd,6.2,1562.4,251
158,0,27095,Nick Watney,6.2,1086.3,176
158,0,32254,Xinjun Zhang,6.2,1202.2,193
180,0,45526,Abraham Ancer,6.1,2021.1,330
180,0,24357,K.J. Choi,6.1,2357.0,389
180,0,33597,Harry Higgs,6.1,1923.3,316
180,0,33122,Russell Knox,6.1,2182.5,359
180,0,28775,Nate Lashley,6.1,1522.9,248
180,0,20396,Lee Westwood,6.1,1201.2,197
180,0,51894,Vince Whaley,6.1,1400.1,230
187,0,19803,Ryan Armour,6.0,1860.1,308
187,0,31557,Jim Herman,6.0,1392.1,232
187,0,27942,Rob Oppenheim,6.0,1578.3,261
187,0,27556,Ted Potter Jr.,6.0,1486.1,248
191,0,40026,Daniel Berger,5.9,1528.3,260
191,0,25900,Lucas Glover,5.9,1800.7,303
191,0,29974,Branden Grace,5.9,2975.7,504
191,0,34213,Grayson Murray,5.9,830.7,141
191,0,27770,Camilo Villegas,5.9,1462.1,246
196,0,23788,D.J. Trahan,5.7,1114.6,195
