RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
72,0,01707,Steve Lowery,173,33,140
72,0,01943,Chris Perry,173,89,84
76,0,01685,J.L. Lewis,174,15,159
76,0,02135,Mike Standly,174,60,114
78,0,11032,Frank Lickliter II,176,158,18
79,0,01334,Keith Fergus,178,40,138
80,0,01920,Craig Parry,179,100,79
81,0,20098,Stuart Appleby,180,25,155
81,0,19883,Joe Daley,180,146,34
83,0,01191,Barry Cheesman,181,7,174
83,0,02023,Clarence Rose,181,119,62
85,0,01226,Fred Couples,182,4,178
85,0,01353,Bruce Fleisher,182,181,1
85,0,01457,Jay Haas,182,145,37
88,0,01014,Fulton Allem,184,163,21
88,0,01569,Peter Jacobsen,184,39,145
88,0,06012,Greg Kraft,184,84,100
88,0,06090,Jim McGovern,184,61,123
88,0,02241,Bobby Wadkins,184,95,89
93,0,01306,David Edwards,185,172,13
94,0,08553,Lee Porter,186,177,9
94,0,02267,D.A. Weibring,186,174,12
96,0,01249,John Daly,187,1,186
97,0,06251,Chris DiMarco,188,76,112
97,0,06078,Esteban Toledo,188,173,15
97,0,02279,Mark Wiebe,188,113,75
100,0,01139,Olin Browne,189,162,27
100,0,01468,Gary Hallberg,189,19,170
100,0,02101,Joey Sindelar,189,97,92
100,0,02106,Chris Smith,189,14,175
104,0,02218,Ted Tryba,190,37,153
105,0,10207,Jimmy Johnston,191,149,42
105,0,01717,Sandy Lyle,191,43,148
107,0,01510,Nolan Henke,192,146,46
108,0,12755,Vance Veazey,193,8,185
109,0,02008,Lee Rinker,194,150,44
110,0,12660,Jesper Parnevik,197,140,57
111,0,08385,Omar Uresti,198,133,65
111,0,02321,Fuzzy Zoeller,198,167,31
113,0,01385,Jim Gallagher Jr.,201,21,180
114,0,19824,Craig Barlow,202,33,169
114,0,02010,Loren Roberts,202,178,24
114,0,06527,Steve Stricker,202,66,136
114,0,02206,David Toms,202,77,125
118,0,10195,Tim Conley,203,100,103
118,0,01604,Steve Jurgensen,203,93,110
120,0,01175,Jim Carter,204,151,53
120,0,21007,Gabriel Hjertstedt,204,83,121
122,0,01006,John Adams,205,24,181
123,0,01219,John Cook,206,163,43
124,0,08545,Glen Hnatiuk,207,135,72
125,0,06315,Pete Jordan,208,170,38
125,0,10457,Frank Nobilo,208,121,87
127,0,06617,Brian Henninger,209,45,164
128,0,01098,Jay Don Blake,211,135,76
128,0,02104,Jeff Sluman,211,138,73
130,0,01282,Trevor Dodds,213,47,166
130,0,08537,J.P. Hayes,213,64,149
132,0,01926,Steve Pate,214,81,133
132,0,06791,Mark Wurtz,214,113,101
134,0,06214,Guy Boros,215,75,140
134,0,01302,R.W. Eaks,215,32,183
134,0,07235,John Morse,215,187,28
134,0,02146,Payne Stewart,215,84,131
138,0,01905,Joe Ozaki,216,126,90
139,0,01891,David Ogrin,217,135,82
139,0,01996,Mike Reid,217,184,33
141,0,07101,Dave Stockton Jr.,222,66,156
142,0,01068,Andy Bean,223,47,176
142,0,01475,Donnie Hammond,223,121,102
142,0,01633,Tom Kite,223,140,83
142,0,08339,Spike McRoy,223,169,54
146,0,01096,Phil Blackmar,225,41,184
147,0,06332,Neal Lancaster,226,94,132
147,0,01748,Doug Martin,226,179,47
149,0,07707,Mike Small,227,121,106
150,0,07087,Hugh Royer III,229,62,167
151,0,01331,Rick Fehr,230,79,151
152,0,01960,Don Pooley,231,182,49
152,0,06132,Sonny Skinner,231,158,73
152,0,02159,Curtis Strange,231,171,60
152,0,10423,Mike Weir,231,79,152
156,0,01116,Michael Bradley,233,62,171
156,0,06270,Bobby Gage,233,166,67
158,0,10569,Mike Brisky,238,180,58
159,0,01093,Ronnie Black,241,73,168
160,0,02131,Mike Springer,242,69,173
161,0,01887,Mark O'Meara,243,117,126
161,0,07753,Kevin Wentworth,243,64,179
163,0,06613,Tommy Tolles,245,58,187
164,0,01132,Mark Brooks,246,129,117
165,0,06595,Kevin Sutherland,247,84,163
166,0,10213,Dicky Pride,248,185,63
167,0,02294,Willie Wood,251,175,76
168,0,01060,Dave Barr,252,143,109
168,0,06581,David Sutherland,252,102,150
170,0,01323,Brad Fabel,259,113,146
170,0,12663,Phil Tataurangi,259,124,135
172,0,01024,Billy Andrade,267,120,147
173,0,01607,Brian Kamm,269,112,157
174,0,21593,Keith Nolan,271,129,142
175,0,06064,Jeff Gallagher,274,131,143
176,0,01549,Mike Hulbert,275,103,172
177,0,02007,Larry Rinker,276,183,93
178,0,01329,Brad Faxon,280,167,113
179,0,01928,Corey Pavin,284,188,96
180,0,01761,Len Mattiace,285,161,124
181,0,01133,Billy Ray Brown,286,124,162
182,0,01201,Lennie Clements,293,186,107
183,0,21631,Iain Steel,298,116,182
184,0,06056,Jim Estes,299,139,160
185,0,20154,Guy Hill,317,140,177
186,0,01378,David Frost,318,153,165
187,0,02099,Scott Simpson,320,176,144
188,0,01072,Chip Beck,348,160,188
