RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,NON-ATTEMPTS,RTP-GOING FOR THE GREEN,RTP-NOT GOING FOR THE GRN
152,0,21731,Freddie Jacobson,36.73,83,143,-45,-14
153,0,24024,Zach Johnson,36.53,99,172,-50,-18
154,0,08075,Jerry Kelly,36.11,91,161,-57,-12
155,0,22378,Trevor Immelman,36.00,63,112,-35,-8
156,0,01024,Billy Andrade,35.94,78,139,-37,-1
156,0,01313,Steve Elkington,35.94,101,180,-48,-26
158,0,22582,Kyle Thompson,35.91,79,141,-46,-6
159,0,08537,J.P. Hayes,35.56,80,145,-42,-7
160,0,01473,Todd Hamilton,35.54,102,185,-48,-33
161,0,01577,Lee Janzen,35.27,103,189,-49,-1
162,0,01320,Bob Estes,35.20,113,208,-56,-30
163,0,06034,Marco Dawson,35.12,72,133,-47,-12
164,0,12652,Cameron Beckman,34.98,99,184,-55,-27
165,0,08385,Omar Uresti,34.18,81,156,-41,-38
166,0,26476,Chez Reavie,33.53,112,222,-40,-27
167,0,06575,Dudley Hart,33.33,81,162,-39,-22
168,0,06251,Chris DiMarco,33.22,95,191,-54,-32
169,0,26420,Richard Johnson,32.93,55,112,-26,-2
170,0,10860,Justin Leonard,32.28,82,172,-44,-43
171,0,24138,Ian Poulter,31.78,41,88,-18,-14
172,0,10425,Jay Williamson,31.70,97,209,-46,-15
173,0,12602,Dean Wilson,31.59,109,236,-51,-36
174,0,08845,Scott Sterling,31.54,88,191,-50,-31
175,0,08931,Glen Day,31.09,60,133,-29,-23
176,0,12826,Paul Claxton,30.69,58,131,-19,-5
177,0,01142,Bart Bryant,30.59,67,152,-34,-22
178,0,23135,Tim Clark,30.42,73,167,-41,-30
179,0,06090,Jim McGovern,30.18,67,155,-44,-2
180,0,01035,Tommy Armour III,29.96,71,166,-38,-22
181,0,10505,Shane Bertsch,29.73,99,234,-56,-40
182,0,23108,Matt Kuchar,29.57,76,181,-48,-32
183,0,22293,Heath Slocum,29.30,92,222,-41,-36
184,0,12680,Shigeki Maruyama,29.09,48,117,-33,-17
185,0,25190,Jeff Quinney,28.11,79,202,-39,-27
186,0,22806,Doug LaBelle II,27.93,50,129,-27,-16
187,0,06643,Paul Goydos,27.10,71,191,-34,-24
188,0,20443,Jin Park,26.89,71,193,-32,-16
189,0,19913,Ron Whittaker,26.71,39,107,-25,-19
190,0,07547,Craig Kanada,26.00,52,148,-28,-27
191,0,06012,Greg Kraft,24.74,47,143,-26,-4
192,0,19846,Brian Gay,23.43,71,232,-43,-68
193,0,01139,Olin Browne,22.22,56,196,-21,-15
194,0,22348,Nick O'Hern,22.06,62,219,-32,-43
195,0,01928,Corey Pavin,20.83,40,152,-15,-28
196,0,20623,Gavin Coles,20.75,33,126,-21,-26
197,0,20382,Stephen Leaney,18.86,33,142,-15,-20
