RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
84,0,20472,Alex Cejka,2' 4",683,1567.167
84,0,35110,Brett Drewitt,2' 4",456,1075.250
84,0,31416,Derek Fathauer,2' 4",680,1563.583
84,0,28679,Fabián Gómez,2' 4",544,1270.250
84,0,29974,Branden Grace,2' 4",514,1211.917
84,0,26758,David Hearn,2' 4",762,1769.750
84,0,34098,Russell Henley,2' 4",929,2154.833
84,0,29420,Billy Horschel,2' 4",928,2128.083
84,0,30852,Ryo Ishikawa,2' 4",447,1036.750
84,0,37454,Whee Kim,2' 4",635,1493.167
84,0,33122,Russell Knox,2' 4",595,1412.750
84,0,35879,Kelly Kraft,2' 4",710,1671.750
84,0,46732,Rick Lamb,2' 4",416,972.417
84,0,26851,Marc Leishman,2' 4",765,1797.833
84,0,27129,Luke List,2' 4",959,2215.917
84,0,26596,Ryan Moore,2' 4",700,1653.833
84,0,34213,Grayson Murray,2' 4",884,2079.750
84,0,25396,Kevin Na,2' 4",682,1590.333
84,0,22046,Geoff Ogilvy,2' 4",739,1743.000
84,0,23320,Ryan Palmer,2' 4",566,1317.083
84,0,22056,Cameron Percy,2' 4",624,1444.500
84,0,24361,Pat Perez,2' 4",765,1797.083
84,0,25818,Scott Piercy,2' 4",541,1278.250
84,0,23621,Rory Sabbatini,2' 4",577,1329.417
84,0,29223,Sam Saunders,2' 4",620,1466.083
84,0,26331,Charl Schwartzel,2' 4",484,1115.417
84,0,27214,Kevin Streelman,2' 4",863,1998.417
84,0,33448,Justin Thomas,2' 4",639,1473.833
84,0,25632,Jimmy Walker,2' 4",527,1214.750
84,0,27095,Nick Watney,2' 4",720,1662.083
84,0,26289,Boo Weekley,2' 4",711,1646.083
118,0,27958,Ryan Blaum,2' 5",865,2095.917
118,0,28420,Ryan Brehm,2' 5",722,1744.250
118,0,32200,Roberto Castro,2' 5",579,1416.417
118,0,20593,Greg Chalmers,2' 5",683,1645.333
118,0,47959,Bryson DeChambeau,2' 5",783,1891.750
118,0,27436,Graham DeLaet,2' 5",802,1908.667
118,0,29740,Brad Fritsch,2' 5",465,1126.000
118,0,10809,Jim Furyk,2' 5",483,1179.583
118,0,33399,Adam Hadwin,2' 5",805,1941.333
118,0,12716,Charley Hoffman,2' 5",994,2367.167
118,0,35532,Tom Hoge,2' 5",407,979.083
118,0,32757,Patton Kizzire,2' 5",769,1833.500
118,0,22986,Søren Kjeldsen,2' 5",350,833.833
118,0,27936,Martin Laird,2' 5",767,1883.500
118,0,29926,Danny Lee,2' 5",792,1923.667
118,0,27466,Spencer Levin,2' 5",728,1752.083
118,0,37278,Nicholas Lindheim,2' 5",466,1133.167
118,0,33204,Shane Lowry,2' 5",417,999.583
118,0,34466,Peter Malnati,2' 5",734,1766.083
118,0,32839,Hideki Matsuyama,2' 5",629,1509.000
118,0,31202,William McGirt,2' 5",817,1955.333
118,0,29908,C.T. Pan,2' 5",841,2035.083
118,0,25240,D.A. Points,2' 5",654,1564.667
118,0,46970,Jon Rahm,2' 5",693,1655.250
118,0,26476,Chez Reavie,2' 5",879,2095.083
118,0,36699,Patrick Rodgers,2' 5",735,1758.500
118,0,48081,Xander Schauffele,2' 5",782,1905.333
118,0,29221,Webb Simpson,2' 5",872,2111.500
118,0,27649,Brandt Snedeker,2' 5",432,1060.917
118,0,30692,Scott Stallings,2' 5",760,1851.750
118,0,33418,Shawn Stefani,2' 5",658,1603.750
118,0,33419,Cameron Tringale,2' 5",676,1613.333
118,0,28132,Tyrone Van Aswegen,2' 5",884,2117.333
118,0,25349,Tim Wilkinson,2' 5",481,1163.250
152,0,35545,Blayne Barber,2' 6",711,1783.000
152,0,40058,Zac Blair,2' 6",856,2162.000
152,0,27895,Jonas Blixt,2' 6",586,1479.167
152,0,48084,Wesley Bryan,2' 6",759,1905.583
152,0,28093,Miguel Angel Carballo,2' 6",481,1205.667
152,0,32366,Kevin Chappell,2' 6",764,1918.417
152,0,25686,Jason Dufner,2' 6",764,1933.583
152,0,34099,Harris English,2' 6",763,1894.083
152,0,30191,Julián Etulain,2' 6",542,1345.833
152,0,31646,Emiliano Grillo,2' 6",729,1795.250
152,0,46550,Brandon Hagy,2' 6",731,1807.500
152,0,31557,Jim Herman,2' 6",747,1840.667
152,0,33461,Morgan Hoffmann,2' 6",848,2093.750
152,0,34174,John Huh,2' 6",813,2008.083
152,0,39975,Michael Kim,2' 6",891,2238.667
152,0,29478,Kevin Kisner,2' 6",801,2020.000
152,0,30944,Jason Kokrak,2' 6",942,2321.333
152,0,24781,Hunter Mahan,2' 6",637,1566.500
152,0,28237,Rory McIlroy,2' 6",378,947.917
152,0,32640,Troy Merritt,2' 6",746,1868.833
152,0,46601,Trey Mullinax,2' 6",762,1883.667
152,0,25493,Nick Taylor,2' 6",916,2315.667
152,0,25892,Steve Wheatcroft,2' 6",399,1002.667
152,0,31323,Gary Woodland,2' 6",754,1874.500
176,0,26499,Rafa Cabrera Bello,2' 7",471,1226.083
176,0,25191,Gonzalo Fernandez-Castaño,2' 7",434,1103.917
176,0,27974,Sung Kang,2' 7",879,2255.000
176,0,37455,Si Woo Kim,2' 7",637,1661.083
176,0,36689,Brooks Koepka,2' 7",669,1706.083
176,0,34409,David Lingmerth,2' 7",687,1778.167
176,0,25572,Graeme McDowell,2' 7",502,1279.000
176,0,01810,Phil Mickelson,2' 7",706,1799.750
176,0,48822,Sebastián Muñoz,2' 7",410,1075.250
176,0,24140,Sean O'Hair,2' 7",756,1973.917
176,0,26329,Louis Oosthuizen,2' 7",544,1420.083
187,0,25274,Steven Bowditch,2' 8",475,1257.083
187,0,29720,Andres Gonzales,2' 8",608,1619.167
187,0,35300,Andrew Loupe,2' 8",516,1354.750
190,0,34358,Jonathan Randolph,2' 9",538,1493.333
