RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
93,0,32102,Rickie Fowler,23.68,85,359
94,0,27963,Chris Stroud,23.66,75,317
95,0,24227,Justin Bolli,23.60,42,178
96,0,27214,Kevin Streelman,23.51,75,319
97,0,07867,Woody Austin,23.48,77,328
97,0,23325,Vaughn Taylor,23.48,77,328
99,0,20098,Stuart Appleby,23.43,82,350
99,0,24357,K.J. Choi,23.43,56,239
101,0,01577,Lee Janzen,23.41,59,252
102,0,21949,Joe Ogilvie,23.37,86,368
103,0,01116,Michael Bradley,23.21,68,293
104,0,06514,Kevin Johnson,23.08,42,182
105,0,23673,Michael Connell,23.03,70,304
106,0,21753,Brian Davis,22.99,77,335
107,0,12716,Charley Hoffman,22.95,67,292
108,0,24140,Sean O'Hair,22.93,61,266
109,0,25900,Lucas Glover,22.71,47,207
109,0,08385,Omar Uresti,22.71,62,273
111,0,20574,Mathew Goggin,22.69,59,260
112,0,06515,Shaun Micheel,22.68,44,194
113,0,26287,Roland Thatcher,22.54,64,284
114,0,26881,Jarrod Lyle,22.51,43,191
115,0,06621,Joe Durant,22.49,56,249
116,0,26851,Marc Leishman,22.44,68,303
117,0,24358,Robert Garrigus,22.42,63,281
118,0,20105,Jeff Gove,22.40,41,183
119,0,26300,Matt Jones,22.36,70,313
120,0,27141,J.B. Holmes,22.28,86,386
121,0,28087,Kris Blanks,22.22,64,288
121,0,06595,Kevin Sutherland,22.22,64,288
123,0,28780,Nicholas Thompson,22.19,67,302
124,0,11123,Chris Couch,22.02,48,218
125,0,22946,Henrik Bjornstad,22.01,46,209
126,0,24361,Pat Perez,21.99,75,341
127,0,12782,Tim Herron,21.96,65,296
128,0,01619,Skip Kendall,21.90,46,210
129,0,21961,Charles Howell III,21.83,81,371
130,0,20686,Jeev Milkha Singh,21.80,46,211
131,0,25686,Jason Dufner,21.72,53,244
132,0,20663,Brenden Pappas,21.65,50,231
132,0,12714,Chris Tidland,21.65,63,291
134,0,20645,John Senden,21.64,74,342
135,0,01945,Kenny Perry,21.63,53,245
135,0,26679,Kevin Stadler,21.63,61,282
135,0,26951,Johnson Wagner,21.63,53,245
138,0,23788,D.J. Trahan,21.59,76,352
139,0,27302,Garth Mulroy,21.56,36,167
140,0,20157,Retief Goosen,21.54,42,195
141,0,27770,Camilo Villegas,21.51,40,186
142,0,23718,Nathan Green,21.38,65,304
143,0,23409,James Driscoll,21.35,60,281
144,0,27330,Josh Teater,21.26,88,414
145,0,24138,Ian Poulter,21.24,24,113
146,0,23613,Rich Barcelo,21.05,52,247
147,0,26882,Michael Sim,21.00,46,219
148,0,27936,Martin Laird,20.94,67,320
149,0,27436,Graham DeLaet,20.92,73,349
150,0,20691,Greg Owen,20.90,56,268
151,0,26695,Michael Letzig,20.77,70,337
152,0,25396,Kevin Na,20.75,55,265
153,0,31560,Brian Stuard,20.74,62,299
154,0,20378,Mathias Grönberg,20.69,42,203
155,0,01249,John Daly,20.56,51,248
156,0,33419,Cameron Tringale,20.36,45,221
157,0,27933,John Merrick,20.34,71,349
158,0,20070,Matt Bettencourt,20.25,64,316
158,0,06012,Greg Kraft,20.25,33,163
160,0,30946,Alex Prugh,20.20,79,391
161,0,12652,Cameron Beckman,20.18,46,228
162,0,20498,Briny Baird,20.07,57,284
163,0,28237,Rory McIlroy,20.00,29,145
164,0,28089,Jason Day,19.84,50,252
165,0,25562,Andres Romero,19.78,55,278
166,0,23322,Brett Wetterich,19.74,45,228
167,0,25892,Steve Wheatcroft,19.68,49,249
168,0,01797,Rocco Mediate,19.67,48,244
169,0,32617,Jerod Turner,19.65,34,173
170,0,20850,Daniel Chopra,19.55,61,312
171,0,10585,Scott McCarron,19.44,62,319
172,0,22056,Cameron Percy,19.43,48,247
173,0,23307,Roger Tambellini,19.35,48,248
174,0,07749,Brett Quigley,19.34,64,331
175,0,24781,Hunter Mahan,19.30,44,228
176,0,20572,Rod Pampling,19.27,53,275
177,0,27797,Derek Lamely,19.15,54,282
178,0,01313,Steve Elkington,18.94,43,227
179,0,26289,Boo Weekley,18.87,57,302
180,0,27120,Troy Matteson,18.72,67,358
181,0,12755,Vance Veazey,18.69,37,198
182,0,23548,Bill Lunde,18.56,54,291
183,0,07363,Craig Bowden,18.54,38,205
184,0,20848,Ángel Cabrera,18.47,41,222
185,0,01707,Steve Lowery,18.10,42,232
186,0,22122,Andrew McLardy,18.09,36,199
187,0,06004,Stephen Ames,18.04,46,255
188,0,27613,David Lutterus,17.89,39,218
189,0,28500,Martin Flores,17.54,47,268
190,0,26392,Chris Wilson,17.04,38,223
191,0,21959,Ted Purdy,15.57,45,289
192,0,22378,Trevor Immelman,15.13,23,152
