RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
130,0,26596,Ryan Moore,1,1
130,0,34213,Grayson Murray,1,1
130,0,24140,Sean O'Hair,1
130,0,27942,Rob Oppenheim,1
130,0,25818,Scott Piercy,1,1
130,0,33293,Thomas Pieters,1
130,0,27556,Ted Potter Jr.,1
130,0,26476,Chez Reavie,1,1
130,0,36699,Patrick Rodgers,1
130,0,46501,Ollie Schniederjans,1,1
130,0,39953,Chase Seiffert,1,1
130,0,51890,Greyson Sigg,1
130,0,39324,J.J. Spaun,1
130,0,34431,Robert Streb,1,1
130,0,06527,Steve Stricker,1
130,0,50493,Justin Suh,1
130,0,25493,Nick Taylor,1
130,0,23325,Vaughn Taylor,1
130,0,32150,Michael Thompson,1
130,0,29484,Peter Uihlein,1,1
130,0,23623,Bo Van Pelt,1,1
130,0,37189,Harold Varner III,1,1
130,0,25632,Jimmy Walker,1
130,0,51894,Vince Whaley,1
130,0,29454,Bernd Wiesberger,1
130,0,52374,Brandon Wu,1
