RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
60,0,01444,Ken Green,15.70,195,1242
61,0,09011,David Duval,15.73,252,1602
62,0,02245,Grant Waite,15.74,238,1512
63,0,01723,Andrew Magee,15.76,244,1548
64,0,02256,Tom Watson,15.77,159,1008
65,0,06124,Patrick Burke,15.78,213,1350
66,0,01960,Don Pooley,15.80,219,1386
67,0,01783,Mark McCumber,15.82,188,1188
68,0,06088,Steve Gotsche,15.84,231,1458
69,0,01920,Craig Parry,15.86,217,1368
70,0,06567,Vijay Singh,15.89,226,1422
71,0,01378,David Frost,15.90,206,1296
72,0,02094,Tony Sills,15.98,210,1314
73,0,06034,Marco Dawson,15.99,236,1476
74,0,01361,Dan Forsman,16.02,222,1386
75,0,01196,Brian Claar,16.03,277,1728
76,0,01024,Billy Andrade,16.05,260,1620
77,0,02049,Gene Sauers,16.07,217,1350
78,0,01706,Davis Love III,16.10,258,1602
79,0,01724,Jeff Maggert,16.12,235,1458
79,0,07235,John Morse,16.12,206,1278
81,0,01633,Tom Kite,16.16,253,1566
82,0,01891,David Ogrin,16.24,266,1638
83,0,01142,Bart Bryant,16.26,240,1476
83,0,02241,Bobby Wadkins,16.26,281,1728
85,0,06214,Guy Boros,16.27,284,1746
85,0,02146,Payne Stewart,16.27,284,1746
87,0,01116,Michael Bradley,16.29,258,1584
88,0,01035,Tommy Armour III,16.30,270,1656
89,0,02180,Harry Taylor,16.34,250,1530
90,0,01986,Joey Rassett,16.36,162,990
91,0,01307,Joel Edwards,16.37,280,1710
92,0,01093,Ronnie Black,16.42,266,1620
93,0,02101,Joey Sindelar,16.43,210,1278
94,0,02267,D.A. Weibring,16.47,246,1494
95,0,10809,Jim Furyk,16.50,303,1836
96,0,01143,Brad Bryant,16.55,283,1710
97,0,01690,Bruce Lietzke,16.56,158,954
98,0,06048,Dicky Thompson,16.59,209,1260
99,0,01510,Nolan Henke,16.60,242,1458
100,0,01226,Fred Couples,16.67,162,972
100,0,01235,Ben Crenshaw,16.67,240,1440
100,0,01385,Jim Gallagher Jr.,16.67,297,1782
100,0,01943,Chris Perry,16.67,261,1566
100,0,06613,Tommy Tolles,16.67,237,1422
105,0,01577,Lee Janzen,16.72,289,1728
106,0,01334,Keith Fergus,16.73,247,1476
106,0,01414,Bob Gilder,16.73,256,1530
106,0,01458,Jerry Haas,16.73,247,1476
106,0,02135,Mike Standly,16.73,280,1674
110,0,01971,Dillard Pruitt,16.74,232,1386
111,0,01968,Nick Price,16.75,199,1188
112,0,07867,Woody Austin,16.76,344,2052
113,0,02170,Hal Sutton,16.84,285,1692
113,0,06577,John Wilson,16.84,288,1710
115,0,01553,John Huston,16.87,246,1458
116,0,08337,Mike Heinen,16.92,265,1566
117,0,06090,Jim McGovern,16.95,296,1746
118,0,06575,Dudley Hart,17.01,294,1728
118,0,06657,Steve Rintoul,17.01,294,1728
120,0,01072,Chip Beck,17.03,285,1674
120,0,01331,Rick Fehr,17.03,233,1368
120,0,01905,Joe Ozaki,17.03,190,1116
123,0,01619,Skip Kendall,17.07,295,1728
124,0,02242,Lanny Wadkins,17.14,182,1062
125,0,20094,Jonathan Kaye,17.18,201,1170
126,0,06012,Greg Kraft,17.22,310,1800
127,0,06643,Paul Goydos,17.23,338,1962
128,0,01374,Robin Freeman,17.30,302,1746
129,0,08385,Omar Uresti,17.36,300,1728
130,0,01996,Mike Reid,17.47,195,1116
130,0,02218,Ted Tryba,17.47,327,1872
132,0,01185,Brandel Chamblee,17.56,237,1350
133,0,01266,Clark Dennis,17.57,291,1656
134,0,01261,Jay Delsing,17.60,244,1386
135,0,02148,Ray Stewart,17.68,210,1188
136,0,01926,Steve Pate,17.72,303,1710
137,0,06197,Michael Allen,17.74,182,1026
137,0,01810,Phil Mickelson,17.74,249,1404
139,0,02111,Mike Smith,17.75,230,1296
139,0,02226,Tray Tyner,17.75,262,1476
141,0,08563,Bruce Vaughan,17.80,298,1674
142,0,10145,Tom Hearn,17.84,183,1026
143,0,07101,Dave Stockton Jr.,17.92,300,1674
144,0,08931,Glen Day,18.01,295,1638
145,0,01156,Curt Byrum,18.08,345,1908
146,0,01685,J.L. Lewis,18.10,277,1530
147,0,01096,Phil Blackmar,18.13,248,1368
148,0,01129,Bill Britton,18.24,220,1206
149,0,01797,Rocco Mediate,18.30,168,918
150,0,20051,Joe Acosta Jr.,18.32,244,1332
151,0,01042,Paul Azinger,18.35,251,1368
151,0,06617,Brian Henninger,18.35,261,1422
151,0,06386,Bill Porter,18.35,251,1368
154,0,08375,Paul Stankowski,18.38,301,1638
155,0,01408,Kelly Gibson,18.54,337,1818
155,0,10585,Scott McCarron,18.54,257,1386
157,0,01550,Ed Humenik,18.65,292,1566
157,0,01864,Larry Nelson,18.65,188,1008
159,0,01992,Don Reese,18.67,252,1350
160,0,01705,Tim Loustalot,18.79,186,990
161,0,08717,Kawika Cotner,18.83,278,1476
162,0,02167,Mike Sullivan,18.99,294,1548
163,0,01682,Wayne Levi,19.02,178,936
164,0,01925,Jerry Pate,19.05,240,1260
165,0,01014,Fulton Allem,19.09,189,990
165,0,10569,Mike Brisky,19.09,299,1566
167,0,06641,Jeff Leonard,19.14,248,1296
168,0,10215,Charlie Rymer,19.19,259,1350
169,0,01133,Billy Ray Brown,19.40,227,1170
169,0,10425,Jay Williamson,19.40,227,1170
171,0,01249,John Daly,19.41,262,1350
172,0,01607,Brian Kamm,19.51,316,1620
172,0,01927,Dennis Paulson,19.51,288,1476
174,0,10213,Dicky Pride,19.54,292,1494
175,0,06809,Bob Burns,19.61,293,1494
176,0,06791,Mark Wurtz,19.64,297,1512
177,0,06332,Neal Lancaster,19.75,320,1620
178,0,02279,Mark Wiebe,19.88,229,1152
179,0,06251,Chris DiMarco,19.95,316,1584
180,0,20095,Carl Paulson,19.98,223,1116
181,0,08537,J.P. Hayes,20.00,288,1440
182,0,07721,Pat Bates,20.10,293,1458
183,0,01388,Robert Gamez,20.39,301,1476
184,0,01330,David Feherty,20.42,261,1278
185,0,07569,Mark Carnevale,21.00,291,1386
186,0,01468,Gary Hallberg,21.44,301,1404
187,0,01200,Keith Clearwater,21.66,269,1242
188,0,02131,Mike Springer,22.97,277,1206
