RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
28,0,48045,Michael Gellerman,29' 5",399,11737.083,-42.00
28,0,12716,Charley Hoffman,29' 5",586,17248.500,-69.00
28,0,50525,Collin Morikawa,29' 5",948,27847.833,-147.00
28,0,47347,Adam Schenk,29' 5",721,21188.250,-104.00
35,1,53165,Doc Redman,29' 7",981,29017.000,-124.00
36,2,39324,J.J. Spaun,29' 8",600,17817.917,-66.00
37,2,19803,Ryan Armour,29' 9",656,19529.000,-64.00
37,2,33413,Ben Martin,29' 9",309,9205.500,-29.00
37,2,28252,Seamus Power,29' 9",278,8270.250,-48.00
37,2,26476,Chez Reavie,29' 9",802,23891.417,-70.00
41,2,26596,Ryan Moore,29' 10",459,13693.583,-59.00
41,2,30692,Scott Stallings,29' 10",678,20204.583,-91.00
43,2,34098,Russell Henley,29' 11",795,23795.750,-97.00
43,2,30110,Kyle Stanley,29' 11",610,18228.000,-66.00
45,2,21209,Sergio Garcia,30' 0",391,11744.583,-39.00
45,2,27936,Martin Laird,30' 0",383,11505.667,-39.00
45,2,49960,Sepp Straka,30' 0",801,24025.333,-95.00
48,2,47959,Bryson DeChambeau,30' 1",736,22156.917,-118.00
48,2,27644,Brian Harman,30' 1",949,28525.833,-138.00
48,7,35891,Cameron Smith,30' 1",659,19830.917,-69.00
48,2,25349,Tim Wilkinson,30' 1",452,13611.750,-37.00
52,1,34076,Joel Dahmen,30' 2",857,25884.167,-81.00
52,1,10809,Jim Furyk,30' 2",527,15912.833,-38.00
54,2,28089,Jason Day,30' 4",490,14870.833,-74.00
55,3,21407,Arjun Atwal,30' 5",268,8162.583,-6.00
55,3,20229,Stewart Cink,30' 5",571,17365.167,-42.00
55,3,45609,Tyler Duncan,30' 5",975,29633.500,-102.00
55,1,29420,Billy Horschel,30' 5",768,23332.667,-102.00
55,16,39971,Sungjae Im,30' 5",1074,32679.167,-119.00
55,3,36689,Brooks Koepka,30' 5",450,13674.750,-43.00
55,3,34213,Grayson Murray,30' 5",361,10975.417,-44.00
62,-4,26851,Marc Leishman,30' 6",626,19111.333,-48.00
62,2,25818,Scott Piercy,30' 6",638,19451.667,-35.00
62,2,25632,Jimmy Walker,30' 6",457,13923.750,-15.00
65,1,27129,Luke List,30' 7",733,22402.250,-73.00
65,1,01810,Phil Mickelson,30' 7",431,13168.167,-39.00
65,22,46970,Jon Rahm,30' 7",736,22525.750,-139.00
65,11,46046,Scottie Scheffler,30' 7",889,27186.333,-119.00
69,-1,28307,Matt Every,30' 8",500,15324.917,-17.00
69,-1,34431,Robert Streb,30' 8",407,12494.583,-24.00
71,0,26499,Rafa Cabrera Bello,30' 9",489,15050.167,-41.00
71,16,48822,Sebastián Muñoz,30' 9",1019,31302.500,-129.00
71,0,27963,Chris Stroud,30' 9",470,14444.250,-41.00
71,0,48119,Ben Taylor,30' 9",363,11167.167,-33.00
75,1,32448,James Hahn,30' 10",362,11172.000,-35.00
75,25,23320,Ryan Palmer,30' 10",747,23048.250,-72.00
77,2,33120,Mark Anderson,30' 11",477,14732.167,-44.00
77,2,35450,Patrick Cantlay,30' 11",555,17150.417,-83.00
77,2,25900,Lucas Glover,30' 11",671,20741.167,-65.00
77,2,35230,Nelson Ledesma,30' 11",274,8479.750,-10.00
77,2,40042,Tyler McCumber,30' 11",456,14083.083,-31.00
77,2,24361,Pat Perez,30' 11",542,16746.000,-50.00
77,19,34360,Patrick Reed,30' 11",783,24228.250,-132.00
77,2,47128,Richy Werenski,30' 11",626,19360.333,-80.00
77,2,31323,Gary Woodland,30' 11",666,20600.667,-91.00
86,-10,45526,Abraham Ancer,31' 0",727,22510.500,-98.00
86,1,33141,Keegan Bradley,31' 0",746,23124.417,-68.00
86,1,29268,Bronson Burgoon,31' 0",578,17914.000,-88.00
86,1,46435,Austin Cook,31' 0",675,20948.917,-70.00
86,1,19846,Brian Gay,31' 0",635,19669.750,-41.00
86,1,46402,Talor Gooch,31' 0",931,28891.250,-120.00
86,1,37455,Si Woo Kim,31' 0",736,22803.083,-88.00
86,1,22056,Cameron Percy,31' 0",415,12862.750,-43.00
94,2,32366,Kevin Chappell,31' 1",394,12262.667,-38.00
94,-23,25396,Kevin Na,31' 1",771,23966.000,-95.00
94,2,33486,Roger Sloan,31' 1",474,14718.750,-32.00
94,2,25804,Bubba Watson,31' 1",701,21799.833,-71.00
98,2,27064,Jhonattan Vegas,31' 2",473,14737.167,-43.00
99,3,34466,Peter Malnati,31' 3",577,18011.833,-54.00
99,3,29908,C.T. Pan,31' 3",562,17565.583,-30.00
99,3,37275,Sam Ryder,31' 3",727,22700.500,-67.00
99,3,31560,Brian Stuard,31' 3",916,28624.167,-88.00
99,3,27095,Nick Watney,31' 3",449,14047.583,-47.00
104,3,45157,Cam Davis,31' 4",574,17983.667,-87.00
104,3,46550,Brandon Hagy,31' 4",407,12746.750,-38.00
104,3,56278,Matthew Wolff,31' 4",784,24542.583,-97.00
107,3,28679,Fabián Gómez,31' 5",519,16310.667,-50.00
107,3,32640,Troy Merritt,31' 5",745,23414.500,-56.00
107,3,30163,Henrik Norlander,31' 5",795,24958.500,-53.00
110,3,25364,Paul Casey,31' 6",583,18352.417,-49.00
110,19,52372,Cameron Champ,31' 6",737,23242.333,-98.00
110,3,40098,Matt Fitzpatrick,31' 6",592,18634.917,-69.00
110,3,33410,Andrew Landry,31' 6",741,23352.417,-37.00
110,3,35449,Adam Long,31' 6",914,28763.667,-103.00
115,3,33948,Byeong Hun An,31' 7",708,22332.167,-55.00
115,3,24138,Ian Poulter,31' 7",479,15142.750,-56.00
115,3,39953,Chase Seiffert,31' 7",488,15417.250,-41.00
115,3,48887,Matt Wallace,31' 7",483,15240.250,-33.00
119,5,40026,Daniel Berger,31' 8",742,23466.500,-117.00
119,5,34021,Bud Cauley,31' 8",731,23134.250,-79.00
119,15,29478,Kevin Kisner,31' 8",759,24054.333,-93.00
119,5,23623,Bo Van Pelt,31' 8",409,12940.333,+1.00
123,-10,35310,Lanto Griffin,31' 9",1005,31899.333,-107.00
123,4,28775,Nate Lashley,31' 9",593,18828.083,-48.00
123,4,27942,Rob Oppenheim,31' 9",594,18879.750,-36.00
126,3,40058,Zac Blair,31' 10",670,21339.167,-23.00
126,3,32757,Patton Kizzire,31' 10",579,18420.000,-54.00
126,19,48081,Xander Schauffele,31' 10",765,24341.083,-107.00
126,3,27214,Kevin Streelman,31' 10",760,24212.667,-70.00
126,3,25493,Nick Taylor,31' 10",673,21434.167,-54.00
131,3,39977,Max Homa,31' 11",725,23115.167,-69.00
131,3,29926,Danny Lee,31' 11",673,21463.000,-55.00
131,3,36871,Matthew NeSmith,31' 11",721,23001.583,-59.00
131,3,33419,Cameron Tringale,31' 11",637,20330.583,-74.00
131,3,49964,Aaron Wise,31' 11",434,13851.250,-38.00
136,4,24502,Adam Scott,32' 0",365,11680.083,-41.00
136,4,23788,D.J. Trahan,32' 0",442,14153.667,-23.00
136,4,29484,Peter Uihlein,32' 0",369,11818.333,-65.00
139,5,24024,Zach Johnson,32' 1",726,23272.667,-74.00
140,5,33404,Chris Baker,32' 2",475,15287.917,-35.00
140,5,39997,Corey Conners,32' 2",854,27483.250,-86.00
140,5,23108,Matt Kuchar,32' 2",660,21232.167,-61.00
140,5,46442,Maverick McNealy,32' 2",716,23057.417,-75.00
140,5,33667,Carlos Ortiz,32' 2",787,25291.333,-79.00
140,5,32150,Michael Thompson,32' 2",756,24318.333,-60.00
140,0,30927,Brendon Todd,32' 2",1065,34247.917,-108.00
147,5,36801,Mark Hubbard,32' 3",965,31092.417,-119.00
147,10,35506,Mackenzie Hughes,32' 3",767,24730.250,-98.00
147,5,49766,Hank Lebioda,32' 3",525,16910.500,-39.00
147,5,23621,Rory Sabbatini,32' 3",647,20871.333,-60.00
151,4,34314,Sebastian Cappelen,32' 5",403,13078.917,-26.00
151,4,51894,Vince Whaley,32' 5",346,11205.000,-24.00
153,4,40009,Dominic Bozzelli,32' 6",291,9468.833,-19.00
153,4,32102,Rickie Fowler,32' 6",546,17738.833,-87.00
153,4,33597,Harry Higgs,32' 6",886,28817.000,-65.00
156,5,47504,Sam Burns,32' 7",669,21803.167,-83.00
156,5,32662,Michael Gligic,32' 7",442,14406.333,-42.00
156,5,26300,Matt Jones,32' 7",809,26381.000,-68.00
159,5,29970,Dylan Frittelli,32' 8",871,28479.500,-67.00
160,5,29535,Brice Garnett,32' 9",589,19307.583,-62.00
160,5,24924,Bill Haas,32' 9",434,14227.750,-26.00
160,5,35658,Kris Ventura,32' 9",356,11667.417,-38.00
163,5,31420,Anirban Lahiri,32' 10",294,9643.500,-16.00
163,5,32791,K.H. Lee,32' 10",703,23054.000,-57.00
163,5,47993,Denny McCarthy,32' 10",848,27844.333,-102.00
163,5,32139,Danny Willett,32' 10",380,12484.333,-28.00
167,5,25572,Graeme McDowell,32' 11",497,16345.917,-22.00
167,5,46441,Robby Shelton,32' 11",737,24269.000,-52.00
169,5,39546,Keith Mitchell,33' 0",618,20399.250,-49.00
170,5,27974,Sung Kang,33' 1",745,24648.917,-41.00
171,5,32333,Kevin Tway,33' 2",417,13822.917,-8.00
172,5,29479,Scott Brown,33' 3",681,22665.000,-51.00
172,14,34099,Harris English,33' 3",893,29658.833,-123.00
174,4,27554,Scott Harrington,33' 5",705,23557.917,-63.00
175,4,49298,Kramer Hickok,33' 6",508,17017.667,-19.00
176,4,26758,David Hearn,33' 7",513,17225.250,-29.00
176,4,32254,Xinjun Zhang,33' 7",756,25399.083,-67.00
178,4,35461,Beau Hossler,33' 8",603,20290.750,-54.00
178,4,49771,J.T. Poston,33' 8",815,27454.417,-99.00
180,4,32618,Rhein Gibson,33' 9",406,13702.667,-40.00
180,4,33490,Bo Hoag,33' 9",667,22495.333,-36.00
182,4,31557,Jim Herman,33' 10",732,24783.083,-19.00
183,5,35732,Wes Roach,33' 11",294,9982.417,-11.00
184,6,22371,Aaron Baddeley,34' 3",461,15777.250,-31.00
185,6,21961,Charles Howell III,34' 4",585,20088.000,-68.00
186,6,34256,Andrew Putnam,34' 5",405,13938.167,-21.00
186,6,27649,Brandt Snedeker,34' 5",649,22318.083,-66.00
188,6,36699,Patrick Rodgers,34' 8",890,30826.583,-99.00
188,6,33449,Zack Sucher,34' 8",286,9905.417,-26.00
190,6,30911,Tommy Fleetwood,34' 9",354,12311.750,-20.00
191,7,27349,Alex Noren,34' 10",565,19677.167,-52.00
192,8,51766,Wyndham Clark,36' 0",513,18448.417,-28.00
193,8,35617,Martin Trainer,40' 6",416,16858.083,+14.00
