RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
117,0,27936,Martin Laird,11.36,15,132,-0.20
118,0,26851,Marc Leishman,11.11,16,144,+0.06
119,0,29725,Tony Finau,11.05,19,172,+0.11
120,0,27895,Jonas Blixt,11.00,11,100,E
121,0,37189,Harold Varner III,10.87,15,138,-0.07
122,0,46340,Alex Smalley,10.75,20,186,-0.10
123,0,50525,Collin Morikawa,10.71,12,112,+0.17
124,0,51894,Vince Whaley,10.59,18,170,+0.17
125,0,50095,Austin Smotherman,10.39,16,154,-0.13
126,0,45157,Cam Davis,10.37,17,164,+0.29
126,0,39977,Max Homa,10.37,17,164,-0.12
128,0,29970,Dylan Frittelli,10.22,19,186,-0.21
129,0,39058,Lucas Herbert,10.19,11,108,-0.09
129,0,54421,Garrick Higgo,10.19,11,108,-0.09
129,0,21961,Charles Howell III,10.19,11,108,+0.18
132,0,10381,Curtis Thompson,10.16,13,128,+0.08
133,0,34046,Jordan Spieth,10.14,15,148,-0.33
134,0,37455,Si Woo Kim,10.11,19,188,+0.05
135,0,33597,Harry Higgs,9.87,15,152,-0.33
136,0,27139,David Skinns,9.85,13,132,+0.08
137,0,36689,Brooks Koepka,9.78,9,92,+0.33
138,0,48081,Xander Schauffele,9.56,13,136,E
139,0,49947,Taylor Moore,9.52,16,168,+0.06
140,0,29518,Brendan Steele,9.42,13,138,+0.23
141,0,47504,Sam Burns,9.38,15,160,+0.47
141,0,34264,Hudson Swafford,9.38,12,128,+0.17
143,0,45540,Jared Wolfe,9.32,11,118,+0.45
144,0,51634,Sahith Theegala,9.29,21,226,+0.05
145,0,35891,Cameron Smith,8.87,11,124,+0.18
146,0,28089,Jason Day,8.77,10,114,+0.10
147,0,48699,Callum Tarren,8.70,12,138,-0.17
148,0,34363,Tyrrell Hatton,8.59,11,128,-0.09
149,0,33141,Keegan Bradley,8.55,13,152,+0.08
150,0,29221,Webb Simpson,8.47,10,118,-0.30
151,0,20229,Stewart Cink,8.44,13,154,+0.15
152,0,47347,Adam Schenk,8.14,14,172,-0.07
152,0,49964,Aaron Wise,8.14,14,172,+0.43
154,0,35310,Lanto Griffin,8.11,12,148,-0.08
155,0,33448,Justin Thomas,7.89,12,152,-0.25
156,0,32757,Patton Kizzire,7.78,14,180,+0.36
157,0,37212,Paul Barjon,7.75,11,142,-0.36
158,0,12716,Charley Hoffman,7.69,10,130,+0.10
159,0,36699,Patrick Rodgers,7.65,13,170,+0.15
160,0,47483,Will Zalatoris,7.64,11,144,+0.18
161,0,47988,Nick Hardy,7.63,9,118,E
162,0,49960,Sepp Straka,7.45,14,188,+0.21
163,0,30692,Scott Stallings,7.29,14,192,-0.14
164,0,48117,Kurt Kitayama,7.14,10,140,+0.40
164,0,46442,Maverick McNealy,7.14,12,168,+0.42
166,0,33204,Shane Lowry,6.90,8,116,-0.13
167,0,46601,Trey Mullinax,6.71,11,164,+0.18
168,0,35450,Patrick Cantlay,6.62,9,136,-0.11
169,0,31323,Gary Woodland,6.52,9,138,+0.33
170,0,47995,Davis Riley,6.38,12,188,-0.08
170,0,56278,Matthew Wolff,6.38,6,94,-0.17
172,0,26300,Matt Jones,6.14,7,114,+0.14
173,0,47856,Seth Reeves,5.97,8,134,-0.38
174,0,45486,Joaquin Niemann,5.92,9,152,-0.11
175,0,39546,Keith Mitchell,5.81,10,172,E
176,0,31646,Emiliano Grillo,5.63,9,160,+0.22
177,0,24502,Adam Scott,5.56,8,144,-0.38
178,0,27064,Jhonattan Vegas,5.48,8,146,+0.13
179,0,32102,Rickie Fowler,5.22,7,134,-0.29
180,0,32333,Kevin Tway,5.19,8,154,E
181,0,46717,Viktor Hovland,5.00,7,140,+0.29
182,0,46550,Brandon Hagy,4.73,7,148,+1.00
183,0,32366,Kevin Chappell,4.55,5,110,-0.60
184,0,46046,Scottie Scheffler,4.17,7,168,-0.14
185,0,34255,Joseph Bramlett,3.70,6,162,-0.50
186,0,35461,Beau Hossler,3.57,5,140,+0.20
186,0,46970,Jon Rahm,3.57,5,140,E
188,0,40250,Taylor Pendrith,3.52,5,142,+0.60
189,0,27129,Luke List,3.29,5,152,+0.20
190,0,57366,Cameron Young,3.05,5,164,-0.20
191,0,52372,Cameron Champ,1.79,2,112,E
192,0,28237,Rory McIlroy,1.67,2,120,E
193,0,51766,Wyndham Clark,1.61,3,186,+0.67
