RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
132,0,34174,John Huh,-.20,71.33,71.13
133,0,35732,Wes Roach,-.21,71.10,70.89
134,0,23621,Rory Sabbatini,-.24,71.40,71.16
135,0,20593,Greg Chalmers,-.25,71.20,70.95
135,0,34264,Hudson Swafford,-.25,71.11,70.86
137,0,34098,Russell Henley,-.26,71.67,71.41
138,0,25191,Gonzalo Fernandez-Castaño,-.27,71.61,71.34
138,0,24140,Sean O'Hair,-.27,71.17,70.90
140,0,26289,Boo Weekley,-.28,71.60,71.32
141,0,35139,Richard Lee,-.29,71.45,71.16
141,0,27330,Josh Teater,-.29,71.24,70.95
143,0,32334,Charlie Beljan,-.30,71.21,70.91
144,0,25720,Chad Collins,-.31,71.31,71.00
145,0,22621,Ben Curtis,-.34,71.47,71.13
146,0,32448,James Hahn,-.35,71.23,70.88
146,0,01706,Davis Love III,-.35,71.36,71.01
148,0,29461,Jamie Lovemark,-.36,71.03,70.67
149,0,19846,Brian Gay,-.38,71.38,71.00
149,0,22046,Geoff Ogilvy,-.38,71.54,71.16
151,0,22378,Trevor Immelman,-.41,71.54,71.13
152,0,34409,David Lingmerth,-.42,71.45,71.03
153,0,23409,James Driscoll,-.43,71.37,70.94
154,0,32200,Roberto Castro,-.44,71.97,71.53
155,0,35541,John Peterson,-.48,71.48,71.00
156,0,31557,Jim Herman,-.51,71.34,70.83
157,0,27933,John Merrick,-.52,71.66,71.14
158,0,26951,Johnson Wagner,-.55,71.31,70.76
159,0,28780,Nicholas Thompson,-.56,71.74,71.18
160,0,20498,Briny Baird,-.60,71.60,71.00
160,0,26956,Bronson La'Cassie,-.60,71.64,71.04
162,0,30750,Tommy Gainey,-.62,71.39,70.77
163,0,01724,Jeff Maggert,-.65,71.61,70.96
163,0,30692,Scott Stallings,-.65,71.96,71.31
165,0,24663,Y.E. Yang,-.66,71.68,71.02
166,0,07867,Woody Austin,-.67,71.93,71.26
167,0,30110,Kyle Stanley,-.70,71.76,71.06
168,0,10423,Mike Weir,-.73,71.91,71.18
169,0,21878,Mark Wilson,-.88,71.72,70.84
170,0,28092,D.H. Lee,-.89,72.12,71.23
171,0,31193,Jim Renner,-.90,72.24,71.34
172,0,22913,John Rollins,-.93,71.89,70.96
173,0,25900,Lucas Glover,-.95,72.35,71.40
174,0,32333,Kevin Tway,-.96,71.95,70.99
175,0,25240,D.A. Points,-1.00,72.29,71.29
176,0,27120,Troy Matteson,-1.29,72.05,70.76
177,0,37273,Derek Ernst,-1.43,72.26,70.83
