RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:OTT,MEASURED ROUNDS
91,0,01388,Robert Gamez,.111,10.016,90
92,0,24925,Jonathan Byrd,.109,7.937,73
93,0,02206,David Toms,.102,6.032,59
94,0,01685,J.L. Lewis,.100,8.916,89
95,0,25345,Carl Pettersson,.098,7.772,79
96,0,20850,Daniel Chopra,.097,8.922,92
97,0,01941,Tom Pernice Jr.,.096,8.267,86
98,0,25396,Kevin Na,.090,7.767,86
99,0,25686,Jason Dufner,.083,5.962,72
100,0,08075,Jerry Kelly,.081,7.135,88
101,0,08337,Mike Heinen,.079,4.016,51
102,0,20585,Niclas Fasth,.072,3.729,52
103,0,06575,Dudley Hart,.064,2.965,46
104,0,23108,Matt Kuchar,.059,4.550,77
105,0,12760,Danny Ellis,.055,3.812,69
106,0,01139,Olin Browne,.054,4.296,79
106,0,19881,Robert Damron,.054,4.522,84
106,0,01707,Steve Lowery,.054,3.964,74
109,0,10733,Kent Jones,.047,4.096,87
109,0,10585,Scott McCarron,.047,3.517,75
111,0,23983,Luke Donald,.044,2.726,62
112,0,01127,Danny Briggs,.043,3.233,75
113,0,10860,Justin Leonard,.035,2.297,65
114,0,12652,Cameron Beckman,.029,2.493,87
114,0,01666,Bernhard Langer,.029,1.226,42
116,0,08931,Glen Day,.028,2.451,88
117,0,12394,Tom Carter,.021,2.035,96
118,0,21878,Mark Wilson,.018,1.045,58
119,0,06515,Shaun Micheel,.017,1.198,70
120,0,07749,Brett Quigley,.014,1.200,88
121,0,21407,Arjun Atwal,.013,.993,75
122,0,24357,K.J. Choi,.009,.549,63
123,0,01619,Skip Kendall,-.001,-.087,80
124,0,10201,Matt Gogel,-.007,-.514,70
125,0,01948,Tim Petrovic,-.018,-1.588,87
126,0,10423,Mike Weir,-.029,-1.612,55
127,0,08835,Kris Cox,-.035,-2.160,61
128,0,01157,Tom Byrum,-.043,-3.100,72
129,0,06214,Guy Boros,-.045,-2.658,59
130,0,01313,Steve Elkington,-.047,-2.615,56
131,0,01203,Russ Cochran,-.051,-2.792,55
132,0,07457,Steve Flesch,-.066,-5.412,82
133,0,12645,Brent Geiberger,-.067,-5.594,84
134,0,10107,Deane Pappas,-.083,-5.341,64
135,0,07363,Craig Bowden,-.095,-7.145,75
136,0,22548,Patrick Sheehan,-.105,-10.520,100
137,0,23613,Rich Barcelo,-.107,-6.295,59
138,0,20382,Stephen Leaney,-.130,-7.381,57
139,0,23541,Ben Crane,-.132,-10.658,81
140,0,01920,Craig Parry,-.133,-4.913,37
141,0,01457,Jay Haas,-.134,-8.201,61
142,0,20229,Stewart Cink,-.143,-11.297,79
143,0,08537,J.P. Hayes,-.162,-10.367,64
144,0,01577,Lee Janzen,-.167,-11.663,70
145,0,07721,Pat Bates,-.183,-16.429,90
146,0,21646,David Branshaw,-.186,-13.357,72
147,0,01771,Blaine McCallister,-.187,-11.588,62
148,0,21731,Freddie Jacobson,-.191,-12.025,63
149,0,08385,Omar Uresti,-.194,-14.720,76
150,0,12680,Shigeki Maruyama,-.198,-15.419,78
151,0,01473,Todd Hamilton,-.199,-13.931,70
152,0,02245,Grant Waite,-.210,-14.259,68
153,0,01261,Jay Delsing,-.219,-14.015,64
154,0,02099,Scott Simpson,-.234,-11.939,51
155,0,20127,Chris Riley,-.235,-12.437,53
156,0,12682,Hirofumi Miyase,-.243,-13.847,57
157,0,08881,Tripp Isenhour,-.245,-11.526,47
157,0,01938,David Peoples,-.245,-18.391,75
159,0,06809,Bob Burns,-.252,-19.623,78
160,0,06078,Esteban Toledo,-.261,-20.883,80
161,0,01320,Bob Estes,-.273,-13.912,51
162,0,20121,Todd Fischer,-.275,-25.271,92
163,0,12602,Dean Wilson,-.282,-25.651,91
164,0,02049,Gene Sauers,-.287,-20.946,73
165,0,02223,Bob Tway,-.289,-19.074,66
166,0,01968,Nick Price,-.301,-10.841,36
167,0,01361,Dan Forsman,-.304,-20.036,66
167,0,26420,Richard Johnson,-.304,-28.237,93
169,0,01761,Len Mattiace,-.306,-21.432,70
170,0,10213,Dicky Pride,-.308,-18.160,59
171,0,12705,Cliff Kresge,-.312,-23.418,75
172,0,20663,Brenden Pappas,-.317,-31.385,99
173,0,01132,Mark Brooks,-.324,-18.461,57
174,0,20580,Andre Stolz,-.333,-16.002,48
175,0,01024,Billy Andrade,-.338,-31.131,92
176,0,12753,David Morland IV,-.345,-21.403,62
177,0,02010,Loren Roberts,-.351,-23.855,68
178,0,01219,John Cook,-.373,-17.904,48
179,0,01928,Corey Pavin,-.392,-26.275,67
180,0,06197,Michael Allen,-.393,-30.285,77
181,0,01926,Steve Pate,-.396,-24.169,61
182,0,01042,Paul Azinger,-.403,-26.226,65
183,0,20104,Ken Duke,-.404,-32.318,80
184,0,06613,Tommy Tolles,-.414,-25.262,61
185,0,19846,Brian Gay,-.425,-37.395,88
185,0,01887,Mark O'Meara,-.425,-17.434,41
187,0,07939,Dan Olsen,-.427,-27.740,65
188,0,20593,Greg Chalmers,-.441,-28.696,65
189,0,01329,Brad Faxon,-.476,-33.317,70
190,0,22371,Aaron Baddeley,-.530,-40.255,76
191,0,25237,Kevin Muncrief,-.567,-25.510,45
192,0,10912,Craig Perks,-.577,-36.320,63
193,0,01378,David Frost,-.591,-44.326,75
194,0,06527,Steve Stricker,-1.036,-71.504,69
195,0,23338,David Gossett,-1.075,-54.826,51
196,0,06373,José María Olazábal,-1.080,-45.357,42
