RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
117,0,23108,Matt Kuchar,6.0,409.1,68
117,0,29926,Danny Lee,6.0,287.6,48
117,0,01724,Jeff Maggert,6.0,405.8,68
117,0,27060,John Mallinger,6.0,350.8,58
117,0,25572,Graeme McDowell,6.0,235.5,39
117,0,20572,Rod Pampling,6.0,364.8,61
117,0,01941,Tom Pernice Jr.,6.0,290.2,48
117,0,25457,Alexandre Rocha,6.0,268.6,45
117,0,26331,Charl Schwartzel,6.0,198.5,33
117,0,27963,Chris Stroud,6.0,380.4,63
117,0,25834,Daniel Summerhays,6.0,352.5,59
117,0,26951,Johnson Wagner,6.0,415.8,69
117,0,25892,Steve Wheatcroft,6.0,216.2,36
117,0,20160,Charlie Wi,6.0,354.4,59
117,0,31323,Gary Woodland,6.0,235.1,39
145,0,29910,Blake Adams,5.9,318.6,54
145,0,20098,Stuart Appleby,5.9,326.5,55
145,0,28259,Sangmoon Bae,5.9,329.4,56
145,0,20070,Matt Bettencourt,5.9,257.5,44
145,0,01116,Michael Bradley,5.9,194.8,33
145,0,20593,Greg Chalmers,5.9,421.3,72
145,0,24357,K.J. Choi,5.9,281.4,48
145,0,23204,Gary Christian,5.9,328.3,56
145,0,23135,Tim Clark,5.9,277.4,47
145,0,28455,Will Claxton,5.9,450.0,76
145,0,06251,Chris DiMarco,5.9,350.0,59
145,0,20104,Ken Duke,5.9,455.8,77
145,0,10809,Jim Furyk,5.9,340.3,58
145,0,08725,Tom Gillis,5.9,384.1,65
145,0,34174,John Huh,5.9,459.9,78
145,0,21350,Ryuji Imada,5.9,316.6,54
145,0,28308,Troy Kelly,5.9,241.0,41
145,0,22961,David Mathis,5.9,346.4,59
145,0,31202,William McGirt,5.9,445.2,75
145,0,25240,D.A. Points,5.9,408.3,69
145,0,27556,Ted Potter Jr.,5.9,326.4,55
145,0,23621,Rory Sabbatini,5.9,389.6,66
145,0,26289,Boo Weekley,5.9,308.8,52
145,0,24663,Y.E. Yang,5.9,225.4,38
169,0,06004,Stephen Ames,5.8,168.7,29
169,0,12652,Cameron Beckman,5.8,363.0,63
169,0,06036,Scott Dunlap,5.8,237.3,41
169,0,23903,Stephen Gangluff,5.8,207.9,36
169,0,27644,Brian Harman,5.8,495.9,85
169,0,29222,Billy Hurley III,5.8,276.3,48
169,0,31558,J.J. Killeen,5.8,352.1,61
169,0,33122,Russell Knox,5.8,289.7,50
169,0,27466,Spencer Levin,5.8,316.4,55
169,0,25345,Carl Pettersson,5.8,432.2,74
169,0,22582,Kyle Thompson,5.8,179.6,31
169,0,02206,David Toms,5.8,224.6,39
169,0,23788,D.J. Trahan,5.8,277.9,48
182,0,24846,Ricky Barnes,5.7,396.4,69
182,0,23718,Nathan Green,5.7,237.8,42
182,0,30944,Jason Kokrak,5.7,319.9,56
182,0,10860,Justin Leonard,5.7,308.4,54
182,0,22548,Patrick Sheehan,5.7,194.2,34
187,0,24604,Hunter Haas,5.6,253.0,45
187,0,22378,Trevor Immelman,5.6,275.7,49
187,0,22348,Nick O'Hern,5.6,291.5,52
187,0,27770,Camilo Villegas,5.6,376.0,67
191,0,20623,Gavin Coles,5.5,253.2,46
