RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
144,0,01557,John Inman,278,121,157
145,0,06062,Charles Raulerson,280,116,164
146,0,01629,Eddie Kirby,283,146,137
147,0,01132,Mark Brooks,284,144,140
148,0,01185,Brandel Chamblee,285,152,133
149,0,02239,Scott Verplank,287,167,120
150,0,01307,Joel Edwards,292,164,128
151,0,02294,Willie Wood,293,177,116
152,0,01468,Gary Hallberg,295,122,173
153,0,06197,Michael Allen,297,139,158
154,0,06350,Bob May,304,175,129
155,0,06591,Rocky Walcher,308,158,150
156,0,01024,Billy Andrade,309,165,144
156,0,02104,Jeff Sluman,309,170,139
158,0,02322,Richard Zokol,310,163,147
159,0,01495,Morris Hatalsky,311,148,163
160,0,02067,Ted Schulz,314,143,171
161,0,01282,Trevor Dodds,315,173,142
161,0,02090,Tom Sieckmann,315,150,165
163,0,01755,Dick Mast,316,156,160
164,0,01096,Phil Blackmar,317,139,178
164,0,01748,Doug Martin,317,161,156
166,0,07781,Ty Armstrong,318,172,146
167,0,01235,Ben Crenshaw,319,166,153
168,0,06058,John Flannery,320,175,145
169,0,06012,Greg Kraft,324,158,166
170,0,02230,Stan Utley,325,148,177
171,0,06791,Mark Wurtz,327,152,175
172,0,12663,Phil Tataurangi,332,162,170
173,0,06589,Jeff Woodland,333,171,162
174,0,02303,Robert Wrenn,334,158,176
175,0,02242,Lanny Wadkins,340,168,172
176,0,02007,Larry Rinker,341,174,167
177,0,02224,Greg Twiggs,342,168,174
178,0,01129,Bill Britton,346,178,168
179,0,01133,Billy Ray Brown,358,179,179
