RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
178,0,23621,Rory Sabbatini,61.03,708,1160
179,0,01927,Dennis Paulson,60.89,654,1074
180,0,10585,Scott McCarron,60.83,831,1366
181,0,08243,Aaron Bengoechea,60.77,618,1017
182,0,02131,Mike Springer,60.69,684,1127
183,0,01226,Fred Couples,60.46,555,918
184,0,01887,Mark O'Meara,59.89,427,713
185,0,01331,Rick Fehr,59.66,590,989
186,0,01191,Barry Cheesman,59.61,772,1295
187,0,12823,Carlos Franco,59.41,682,1148
188,0,01282,Trevor Dodds,58.62,687,1172
189,0,01116,Michael Bradley,57.83,587,1015
190,0,01249,John Daly,57.51,555,965
191,0,06527,Steve Stricker,57.13,469,821
192,0,10117,Bob Heintz,57.01,675,1184
193,0,07753,Kevin Wentworth,55.13,613,1112
194,0,01549,Mike Hulbert,54.68,608,1112
195,0,06613,Tommy Tolles,52.76,440,834
