RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
128,0,29535,Brice Garnett,108,406,26.6
128,0,26851,Marc Leishman,108,390,27.7
128,0,25562,Andres Romero,108,392,27.6
131,0,27436,Graham DeLaet,107,374,28.6
131,0,25191,Gonzalo Fernandez-Castaño,107,419,25.5
131,0,22056,Cameron Percy,107,394,27.2
131,0,28486,Michael Putnam,107,438,24.4
135,0,23320,Ryan Palmer,104,394,26.4
135,0,22405,Justin Rose,104,365,28.5
135,0,26951,Johnson Wagner,104,391,26.6
138,0,37273,Derek Ernst,103,422,24.4
138,0,30926,Chris Kirk,103,413,24.9
140,0,21528,Henrik Stenson,102,321,31.8
140,0,31323,Gary Woodland,102,386,26.4
142,0,24358,Robert Garrigus,101,372,27.2
143,0,20645,John Senden,100,355,28.2
143,0,29221,Webb Simpson,100,452,22.1
145,0,27933,John Merrick,99,389,25.4
146,0,32334,Charlie Beljan,98,385,25.5
147,0,32102,Rickie Fowler,97,437,22.2
147,0,37454,Whee Kim,97,381,25.5
149,0,27895,Jonas Blixt,95,373,25.5
150,0,23541,Ben Crane,94,387,24.3
150,0,24138,Ian Poulter,94,382,24.6
152,0,26329,Louis Oosthuizen,93,337,27.6
152,0,34256,Andrew Putnam,93,413,22.5
152,0,02206,David Toms,93,399,23.3
155,0,24925,Jonathan Byrd,92,363,25.3
156,0,30692,Scott Stallings,90,331,27.2
157,0,25686,Jason Dufner,89,319,27.9
158,0,10809,Jim Furyk,88,351,25.1
158,0,26476,Chez Reavie,88,340,25.9
160,0,20771,Steven Alker,86,359,24.0
161,0,36699,Patrick Rodgers,84,317,26.5
162,0,20766,Padraig Harrington,81,351,23.1
163,0,23048,Eric Axley,80,307,26.1
163,0,28132,Tyrone Van Aswegen,80,282,28.4
165,0,10885,Robert Allenby,77,316,24.4
166,0,28023,Byron Smith,76,257,29.6
167,0,33486,Roger Sloan,72,269,26.8
168,0,20691,Greg Owen,71,260,27.3
169,0,32200,Roberto Castro,69,230,30.0
169,0,06522,Ernie Els,69,273,25.3
171,0,30736,Oscar Fraustro,68,273,24.9
171,0,26331,Charl Schwartzel,68,287,23.7
173,0,20593,Greg Chalmers,67,269,24.9
173,0,34265,Will Wilcox,67,275,24.4
175,0,21209,Sergio Garcia,66,270,24.4
176,0,01706,Davis Love III,65,275,23.6
176,0,22293,Heath Slocum,65,271,24.0
178,0,25369,Jamie Donaldson,63,238,26.5
178,0,25198,Francesco Molinari,63,274,23.0
180,0,20396,Lee Westwood,62,237,26.2
181,0,20848,Ángel Cabrera,58,266,21.8
182,0,22046,Geoff Ogilvy,55,222,24.8
183,0,24502,Adam Scott,54,222,24.3
184,0,23548,Bill Lunde,51,225,22.7
