RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,YEAR/TOURN#,ROUND,HOLE
352,0,39997,Corey Conners,26' 2",Canadian Open,2,18 - Par 5
353,0,08635,Colin Montgomerie,26' 0",PGA Championshi,2,3 - Par 3 -
354,0,34073,Creighton Honeck,25' 10",Byron Nelson,1,9 - Par 4 -
355,0,24956,Mikko Ilonen,25' 8",WGC-Bridgestone,3,5 - Par 3 -
356,0,22000,Chris Wood,25' 8",PGA Championshi,1,18 - Par 4
357,0,01458,Jerry Haas,25' 7",Wyndham Champ,2,6 - Par 4 -
358,0,01724,Jeff Maggert,25' 6",RBC Heritage,1,1 - Par 4 -
359,0,20608,David Howell,25' 6",PGA Championshi,1,5 - Par 5 -
360,0,01766,Billy Mayfair,25' 4",Sanderson Farms,2,10 - Par 3
361,0,22764,Michael Block,25' 1",Sanderson Farms,2,13 - Par 3
362,0,35213,Andrés Echavarría,25' 0",Wells Fargo,2,10 - Par 5
363,0,35729,Billy Walsh,24' 11",Canadian Open,2,15 - Par 3
364,0,27767,David Carr,24' 10",Frys.com Open,2,2 - Par 3 -
365,0,45854,Thomas Birdsey,24' 8",Texas Open,3,11 - Par 4
366,0,29256,James Morrison,24' 7",PGA Championshi,1,9 - Par 4 -
367,0,06643,Paul Goydos,24' 3",Sony Open,1,7 - Par 3 -
368,0,01619,Skip Kendall,24' 1",Barbasol Champ,1,8 - Par 3 -
369,0,35260,Kelvin Day,23' 8",Shell Houston,3,13 - Par 5
370,0,39324,J.J. Spaun,23' 8",Canadian Open,4,18 - Par 5
371,0,29531,Richie Ramsay,23' 8",PGA Championshi,2,3 - Par 3 -
372,0,31289,Benjamín Alvarado,23' 7",The Greenbrier,1,17 - Par 5
373,0,22806,Doug LaBelle II,23' 5",Barbasol Champ,4,11 - Par 4
374,0,20574,Mathew Goggin,23' 4",Frys.com Open,2,8 - Par 4 -
375,0,01928,Corey Pavin,23' 4",Crowne Plaza,1,1 - Par 5 -
376,0,35540,Albin Choi,23' 3",Canadian Open,1,18 - Par 5
377,0,12782,Tim Herron,23' 2",Crowne Plaza,1,11 - Par 5
378,0,28308,Troy Kelly,23' 2",Wyndham Champ,3,6 - Par 4 -
379,0,09011,David Duval,23' 0",Sanderson Farms,1,14 - Par 5
380,0,12195,Tom Johnson,22' 11",Sony Open,4,10 - Par 4
381,0,12809,John Faidley,22' 11",RBC Heritage,1,5 - Par 5 -
382,0,24808,Kevin Shields,22' 11",The Greenbrier,1,11 - Par 4
383,0,01381,Fred Funk,22' 10",Sony Open,1,7 - Par 3 -
384,0,01666,Bernhard Langer,22' 10",THE PLAYERS,2,9 - Par 5 -
385,0,29740,Brad Fritsch,22' 9",Canadian Open,2,16 - Par 5
386,0,23366,Brian Gaffney,22' 9",PGA Championshi,4,6 - Par 4 -
387,0,30237,Cory Renfrew,22' 8",Phoenix Open,1,2 - Par 4 -
388,0,29908,C.T. Pan,22' 6",Travelers Champ,4,14 - Par 4
389,0,47041,Camden Backel,22' 5",Sanderson Farms,1,9 - Par 4 -
390,0,27120,Troy Matteson,22' 5",John Deere Clas,1,14 - Par 4
391,0,48083,Garland Green,22' 4",The Greenbrier,2,9 - Par 4 -
392,0,47234,Kyle Suppa,22' 2",Sony Open,2,2 - Par 4 -
393,0,34305,Daniel Miernicki,21' 11",Farmers Ins.,4,15 - Par 4
394,0,26499,Rafa Cabrera Bello,21' 3",PGA Championshi,2,5 - Par 5 -
395,0,35732,Wes Roach,21' 2",Shriners Hosp.,1,18 - Par 4
396,0,36789,Patrick Newcomb,20' 11",The Greenbrier,1,11 - Par 4
397,0,30911,Tommy Fleetwood,20' 10",WGC-Cadillac,2,10 - Par 5
398,0,01132,Mark Brooks,20' 7",Humana,2,1 - Par 4 -
399,0,08385,Omar Uresti,20' 7",Barbasol Champ,1,13 - Par 5
400,0,31677,Jake Younan,20' 6",Sanderson Farms,1,16 - Par 4
401,0,34466,Peter Malnati,20' 6",Barbasol Champ,1,14 - Par 4
402,0,40162,Justin Lower,20' 1",The McGladrey,1,17 - Par 3
403,0,46507,Bobby Wyatt,20' 0",Sanderson Farms,1,5 - Par 5 -
404,0,47959,Bryson DeChambeau,20' 0",St. Jude,1,10 - Par 4
405,0,01577,Lee Janzen,19' 9",Humana,2,18 - Par 5
406,0,07749,Brett Quigley,19' 9",Barbasol Champ,2,7 - Par 4 -
407,0,10213,Dicky Pride,19' 7",AT&T Pebble,3,12 - Par 3
408,0,35084,Jimmy Brandt,19' 7",Valspar Champ,2,14 - Par 5
409,0,28092,D.H. Lee,19' 6",Zurich Classic,2,11 - Par 5
410,0,32493,Gary Stal,19' 6",WGC-Bridgestone,2,7 - Par 3 -
411,0,47235,Garrett Okamura,19' 3",Sony Open,1,5 - Par 4 -
412,0,26949,Josh Broadaway,19' 2",Barbasol Champ,1,14 - Par 4
413,0,20850,Daniel Chopra,19' 2",Quicken Loans,1,9 - Par 3 -
414,0,28380,Ryan Helminen,19' 2",PGA Championshi,2,2 - Par 5 -
415,0,47906,Austin Connelly,18' 11",Byron Nelson,1,5 - Par 3 -
416,0,40115,Adam Svensson,18' 10",Canadian Open,2,5 - Par 4 -
417,0,47420,Jake Knapp,18' 9",Farmers Ins.,2,17 - Par 4
418,0,47516,James Beale,18' 8",Canadian Open,1,14 - Par 4
419,0,46488,Adam Rainaud,18' 4",PGA Championshi,1,18 - Par 4
420,0,39480,T.J. Vogel,18' 3",Frys.com Open,1,17 - Par 4
421,0,33410,Andrew Landry,18' 3",Shell Houston,1,18 - Par 4
422,0,40190,Ryan Polzin,17' 9",Texas Open,2,12 - Par 4
423,0,47504,Sam Burns,17' 8",Texas Open,2,18 - Par 5
424,0,20436,Garrett Willis,17' 5",Barbasol Champ,3,1 - Par 4 -
425,0,25863,Rod Perry,17' 3",Valspar Champ,1,8 - Par 3 -
426,0,33181,Charles Frost,17' 1",PGA Championshi,1,18 - Par 4
427,0,47983,Chad Ramey,17' 0",St. Jude,2,18 - Par 4
428,0,47528,Kevin Golding,16' 8",Byron Nelson,1,14 - Par 4
429,0,01388,Robert Gamez,16' 5",Arnold Palmer,1,10 - Par 4
430,0,24671,David Bradshaw,16' 5",The Greenbrier,2,14 - Par 4
431,0,48102,Carson Schaake,16' 5",John Deere Clas,2,7 - Par 3 -
432,0,40028,Justin Shin,16' 5",Canadian Open,2,1 - Par 4 -
433,0,34363,Tyrrell Hatton,16' 4",PGA Championshi,1,9 - Par 4 -
434,0,33941,Nick Mason,16' 3",St. Jude,1,4 - Par 3 -
435,0,23338,David Gossett,16' 3",Barbasol Champ,2,6 - Par 3 -
436,0,12309,Bob Sowards,16' 3",PGA Championshi,1,10 - Par 4
437,0,35879,Kelly Kraft,15' 11",Byron Nelson,1,15 - Par 4
438,0,48135,Blair Hamilton,15' 10",Canadian Open,2,6 - Par 4 -
439,0,33047,Gregor Main,15' 9",Frys.com Open,2,7 - Par 3 -
440,0,47128,Richy Werenski,15' 9",Barbasol Champ,2,10 - Par 4
441,0,31558,J.J. Killeen,15' 8",Texas Open,2,2 - Par 5 -
442,0,46550,Brandon Hagy,15' 8",Texas Open,1,13 - Par 3
443,0,46601,Trey Mullinax,15' 7",Sony Open,2,16 - Par 4
444,0,19970,Robert Karlsson,15' 5",Wells Fargo,2,12 - Par 4
445,0,47791,T.J. Howe,15' 5",Wells Fargo,2,2 - Par 3 -
446,0,47565,Clay Myers II,15' 4",St. Jude,1,8 - Par 3 -
447,0,47470,Chad Sorensen,15' 3",Northern Trust,2,8 - Par 4 -
448,0,34017,Jhared Hack,15' 2",Honda Classic,1,15 - Par 3
449,0,48139,Austin Peters,15' 2",PGA Championshi,2,5 - Par 5 -
450,0,27060,John Mallinger,15' 1",Byron Nelson,1,10 - Par 4
451,0,20127,Chris Riley,15' 1",Barbasol Champ,2,16 - Par 5
452,0,36755,Zechariah Potter,14' 11",Zurich Classic,1,1 - Par 4 -
453,0,47131,T.T. Crouch,14' 10",Memorial Tourn,2,6 - Par 4 -
454,0,06132,Sonny Skinner,14' 9",The McGladrey,1,3 - Par 3 -
455,0,35459,Chris Williams,14' 9",Farmers Ins.,2,12 - Par 4
456,0,23174,Jake Narro,14' 9",Zurich Classic,2,10 - Par 4
457,0,47958,Sam O'Dell,14' 7",The Greenbrier,2,17 - Par 5
458,0,47483,Will Zalatoris,14' 5",Northern Trust,2,7 - Par 4 -
459,0,45961,Michael Kinkopf,14' 4",Valspar Champ,1,10 - Par 4
460,0,48138,Brent Snyder,14' 3",PGA Championshi,2,10 - Par 4
461,0,27318,Ted Brown,14' 2",Wyndham Champ,1,18 - Par 4
462,0,01684,Rick Lewallen,14' 0",Wells Fargo,2,11 - Par 4
463,0,21959,Ted Purdy,13' 10",Barbasol Champ,1,4 - Par 4 -
464,0,32081,Drew Scott,13' 7",Northern Trust,2,1 - Par 5 -
465,0,22789,Brian Cairns,13' 7",PGA Championshi,2,1 - Par 4 -
466,0,34709,Eddie Pepperell,13' 6",PGA Championshi,1,14 - Par 4
467,0,48137,Daniel Venezio,13' 5",PGA Championshi,1,11 - Par 5
468,0,01035,Tommy Armour III,13' 4",Barbasol Champ,1,10 - Par 4
469,0,37351,Oliver Goss,13' 0",AT&T Pebble,3,10 - Par 4
470,0,34357,Jeff Olson,12' 11",PGA Championshi,2,4 - Par 4 -
471,0,26420,Richard Johnson,12' 10",AT&T Pebble,2,11 - Par 4
472,0,36528,Yanwei Liu,12' 0",Sony Open,1,15 - Par 4
473,0,06214,Guy Boros,12' 0",Barbasol Champ,2,16 - Par 5
474,0,47369,Chris Gilley,11' 10",Farmers Ins.,2,13 - Par 5
475,0,29461,Jamie Lovemark,11' 9",Honda Classic,3,14 - Par 4
476,0,28327,Brett Jones,11' 8",PGA Championshi,1,5 - Par 5 -
477,0,47567,Ben Polland,11' 7",PGA Championshi,1,6 - Par 4 -
478,0,39470,Richard Jung,11' 5",Canadian Open,2,9 - Par 4 -
479,0,39359,Brad Miller,11' 3",Wyndham Champ,1,9 - Par 4 -
480,0,06350,Bob May,11' 2",Shriners Hosp.,1,13 - Par 5
481,0,40250,Taylor Pendrith,11' 2",Canadian Open,2,2 - Par 5 -
482,0,36983,Matt Dobyns,11' 1",PGA Championshi,1,1 - Par 4 -
483,0,22746,Steven Young,10' 6",PGA Championshi,1,1 - Par 4 -
484,0,23718,Nathan Green,10' 2",AT&T Pebble,1,11 - Par 4
485,0,35720,Joseph Juszczyk,10' 0",John Deere Clas,1,17 - Par 5
486,0,33839,CJ Gatto,10' 0",Barbasol Champ,2,4 - Par 4 -
487,0,06631,Todd McCorkle,9' 11",Barbasol Champ,1,1 - Par 4 -
488,0,23091,Alan Morin,9' 6",PGA Championshi,2,13 - Par 4
489,0,22582,Kyle Thompson,9' 5",Farmers Ins.,1,7 - Par 4 -
490,0,47336,Michael Hopper,8' 10",Phoenix Open,2,10 - Par 4
491,0,15704,David Holmes,8' 10",St. Jude,2,1 - Par 4 -
492,0,33904,Grant Leaver,8' 3",Barbasol Champ,2,2 - Par 4 -
493,0,48095,Garrett Rank,8' 2",Canadian Open,2,14 - Par 4
494,0,32310,Scott Moran,8' 1",St. Jude,1,17 - Par 4
495,0,10733,Kent Jones,8' 1",Barbasol Champ,1,7 - Par 4 -
496,0,23929,Paul Scaletta,7' 9",Honda Classic,1,17 - Par 3
497,0,36444,Michael Weaver,7' 3",AT&T Pebble,1,7 - Par 3 -
498,0,12461,Paul McGinley,7' 0",AT&T Pebble,3,18 - Par 5
499,0,01677,Tom Lehman,6' 8",AT&T Pebble,2,18 - Par 5
500,0,26908,Yuta Ikeda,5' 11",Sony Open,2,10 - Par 4
501,0,01374,Robin Freeman,5' 0",Barbasol Champ,1,12 - Par 3
502,0,27072,Alvaro Quiros,0",Mayakoba,1,1 - Par 4 -
503,0,27711,Jay Woodson,0",Mayakoba,1,1 - Par 4 -
504,0,32058,José de Jesús Rodríguez,0",Mayakoba,1,1 - Par 4 -
505,0,32532,Manuel Villegas,0",Mayakoba,1,1 - Par 4 -
506,0,32582,Eric Dugas,0",Mayakoba,1,1 - Par 4 -
507,0,33173,Efren Serna Jr.,0",Mayakoba,1,1 - Par 4 -
508,0,35376,Roberto Díaz,0",Mayakoba,1,1 - Par 4 -
509,0,35450,Patrick Cantlay,0",Mayakoba,1,1 - Par 4 -
510,0,45702,Rodolfo Cazaubòn,0",Mayakoba,1,1 - Par 4 -
511,0,46915,Gerardo Ruiz,0",Mayakoba,1,1 - Par 4 -
512,0,01161,Mark Calcavecchia,0",Puerto Rico,1,1 - Par 4 -
513,0,01797,Rocco Mediate,0",Puerto Rico,1,1 - Par 4 -
514,0,06004,Stephen Ames,0",Puerto Rico,1,2 - Par 5 -
515,0,06034,Marco Dawson,0",Puerto Rico,1,1 - Par 4 -
516,0,08375,Paul Stankowski,0",Puerto Rico,1,1 - Par 4 -
517,0,12660,Jesper Parnevik,0",Puerto Rico,1,1 - Par 4 -
518,0,12823,Carlos Franco,0",Puerto Rico,1,1 - Par 4 -
519,0,20378,Mathias Grönberg,0",Puerto Rico,1,1 - Par 4 -
520,0,23409,James Driscoll,0",Puerto Rico,1,1 - Par 4 -
521,0,26595,Derek Tolan,0",Puerto Rico,1,1 - Par 4 -
522,0,29939,Fabrizio Zanotti,0",Puerto Rico,1,1 - Par 4 -
523,0,32070,Rafael Campos,0",Puerto Rico,1,1 - Par 4 -
524,0,33952,Erick Morales,0",Puerto Rico,1,1 - Par 4 -
525,0,35143,Anthony Paolucci,0",Puerto Rico,1,1 - Par 4 -
526,0,36299,Edward Figueroa,0",Puerto Rico,1,1 - Par 4 -
527,0,37426,Jeronimo Esteve,0",Puerto Rico,1,1 - Par 4 -
528,0,39384,Alex Kang,0",Puerto Rico,1,1 - Par 4 -
529,0,46292,Ty Dunlap,0",Puerto Rico,1,1 - Par 4 -
530,0,47461,Andrew Kozan,0",Puerto Rico,1,1 - Par 4 -
