RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
58,0,02214,Kirk Triplett,160.5,4525283000,783
61,0,23638,Brendon de Jonge,160.8,4023923000,695
61,0,12680,Shigeki Maruyama,160.8,5256796000,908
61,0,25892,Steve Wheatcroft,160.8,3914198000,676
64,0,21646,David Branshaw,160.9,4951424000,855
64,0,20472,Alex Cejka,160.9,5011370000,865
66,0,19846,Brian Gay,161.0,6507111000,1123
66,0,20157,Retief Goosen,161.0,2266307000,391
66,0,10117,Bob Heintz,161.0,4666721000,805
69,0,20498,Briny Baird,161.1,6973258000,1202
69,0,06643,Paul Goydos,161.1,3039633000,524
69,0,20378,Mathias Grönberg,161.1,5656149000,975
69,0,24980,Scott Gutschewski,161.1,3619167000,624
73,0,12510,Chad Campbell,161.2,4671867000,805
73,0,01381,Fred Funk,161.2,3562267000,614
73,0,24781,Hunter Mahan,161.2,4672064000,805
76,0,23353,J.J. Henry,161.3,4482499000,772
77,0,10733,Kent Jones,161.4,5741247000,988
77,0,20572,Rod Pampling,161.4,4945544000,851
77,0,06567,Vijay Singh,161.4,5386763000,927
80,0,23621,Rory Sabbatini,161.5,4214921000,725
80,0,21878,Mark Wilson,161.5,4971451000,855
82,0,07363,Craig Bowden,161.6,4507402000,775
82,0,22621,Ben Curtis,161.6,4218691000,725
82,0,01945,Kenny Perry,161.6,4980569000,856
85,0,20105,Jeff Gove,161.7,6294137000,1081
85,0,21806,Paul Gow,161.7,3806847000,654
85,0,12782,Tim Herron,161.7,5513397000,947
85,0,21961,Charles Howell III,161.7,4319829000,742
85,0,11032,Frank Lickliter II,161.7,5425208000,932
85,0,24449,Parker McLachlin,161.7,4767646000,819
85,0,24490,George McNeill,161.7,5356799000,920
85,0,22913,John Rollins,161.7,5670514000,974
85,0,23325,Vaughn Taylor,161.7,4581850000,787
94,0,22371,Aaron Baddeley,161.8,4274932000,734
94,0,23613,Rich Barcelo,161.8,4489600000,771
94,0,24290,D.J. Brigman,161.8,3564784000,612
94,0,12716,Charley Hoffman,161.8,5235413000,899
94,0,07547,Craig Kanada,161.8,6365414000,1093
94,0,21470,Daisuke Maruyama,161.8,4980848000,855
94,0,25345,Carl Pettersson,161.8,5890614000,1011
94,0,21959,Ted Purdy,161.8,5755090000,988
94,0,26289,Boo Weekley,161.8,5266354000,904
103,0,01320,Bob Estes,161.9,5171234000,887
103,0,26420,Richard Johnson,161.9,5805788000,996
105,0,02206,David Toms,162.0,4221997000,724
105,0,02223,Bob Tway,162.0,5891003000,1010
107,0,20104,Ken Duke,162.1,6494776000,1113
107,0,22378,Trevor Immelman,162.1,3764129000,645
109,0,01388,Robert Gamez,162.2,4991008000,855
109,0,24924,Bill Haas,162.2,5396064000,924
109,0,27120,Troy Matteson,162.2,4992490000,855
109,0,25190,Jeff Quinney,162.2,5576566000,955
113,0,25686,Jason Dufner,162.3,5719400000,979
113,0,01677,Tom Lehman,162.3,3283632000,562
113,0,20628,Arron Oberholser,162.3,3674088000,629
116,0,06004,Stephen Ames,162.4,4344113000,743
116,0,20634,Peter Lonard,162.4,5179013000,886
116,0,21528,Henrik Stenson,162.4,2455366000,420
119,0,21753,Brian Davis,162.5,5815164000,994
119,0,27095,Nick Watney,162.5,4562283000,780
121,0,22892,Jason Gore,162.6,5126867000,876
121,0,22806,Doug LaBelle II,162.6,6372640000,1089
121,0,27060,John Mallinger,162.6,5764819000,985
121,0,25396,Kevin Na,162.6,5133343000,877
121,0,27649,Brandt Snedeker,162.6,5980712000,1022
126,0,24357,K.J. Choi,162.7,4563633000,779
126,0,28158,Steve Marino,162.7,6033546000,1030
128,0,06251,Chris DiMarco,162.9,4352229000,742
128,0,23983,Luke Donald,162.9,3285019000,560
128,0,01941,Tom Pernice Jr.,162.9,5589089000,953
131,0,01142,Bart Bryant,163.0,4977043000,848
131,0,20645,John Senden,163.0,5634377000,960
131,0,22293,Heath Slocum,163.0,6456344000,1100
131,0,20160,Charlie Wi,163.0,5640556000,961
135,0,23349,Charles Warren,163.1,5901749000,1005
136,0,12652,Cameron Beckman,163.2,5709958000,972
136,0,27141,J.B. Holmes,163.2,3988675000,679
136,0,28486,Michael Putnam,163.2,5170274000,880
139,0,01161,Mark Calcavecchia,163.3,4557042000,775
139,0,01313,Steve Elkington,163.3,5109736000,869
139,0,22212,Craig Lile,163.3,4709794000,801
139,0,26596,Ryan Moore,163.3,4966664000,845
139,0,06527,Steve Stricker,163.3,4510109000,767
144,0,20229,Stewart Cink,163.4,4764479000,810
145,0,21633,Steve Allan,163.5,3466725000,589
145,0,24912,Will MacKenzie,163.5,5927936000,1007
147,0,08881,Tripp Isenhour,163.6,4930231000,837
147,0,12660,Jesper Parnevik,163.6,4882558000,829
147,0,01948,Tim Petrovic,163.6,6277479000,1066
147,0,02104,Jeff Sluman,163.6,2797584000,475
151,0,20766,Padraig Harrington,163.7,3022772000,513
152,0,21350,Ryuji Imada,163.8,5861528000,994
152,0,12195,Tom Johnson,163.8,4063442000,689
154,0,23048,Eric Axley,163.9,6247514000,1059
154,0,24358,Robert Garrigus,163.9,5563659000,943
154,0,25900,Lucas Glover,163.9,5121526000,868
154,0,22405,Justin Rose,163.9,2549230000,432
158,0,07457,Steve Flesch,164.0,6134397000,1039
158,0,08075,Jerry Kelly,164.0,5019170000,850
160,0,29718,Anthony Kim,164.1,5299451000,897
160,0,24457,Jaco Van Zyl,164.1,3018133000,511
160,0,10423,Mike Weir,164.1,4023858000,681
160,0,12602,Dean Wilson,164.1,5126903000,868
164,0,01797,Rocco Mediate,164.2,4351020000,736
165,0,12705,Cliff Kresge,164.3,6830660000,1155
165,0,24361,Pat Perez,164.3,4234804000,716
167,0,01024,Billy Andrade,164.6,5035799000,850
168,0,07867,Woody Austin,164.7,5679633000,958
168,0,20623,Gavin Coles,164.7,5414427000,913
168,0,06522,Ernie Els,164.7,2953133000,498
168,0,20574,Mathew Goggin,164.7,6005376000,1013
168,0,24024,Zach Johnson,164.7,4234563000,714
168,0,27770,Camilo Villegas,164.7,4624175000,780
174,0,06595,Kevin Sutherland,164.8,4799216000,809
175,0,24140,Sean O'Hair,164.9,5551721000,935
176,0,06373,José María Olazábal,165.1,2400592000,404
176,0,24502,Adam Scott,165.1,3405975000,573
178,0,19972,José Coceres,165.2,2956015000,497
178,0,07749,Brett Quigley,165.2,4169582000,701
180,0,01928,Corey Pavin,165.3,4999598000,840
181,0,26951,Johnson Wagner,165.4,5869433000,986
182,0,24925,Jonathan Byrd,165.5,4010562000,673
182,0,01810,Phil Mickelson,165.5,3546043000,595
184,0,10809,Jim Furyk,165.6,4709454000,790
184,0,24138,Ian Poulter,165.6,2700529000,453
186,0,23718,Nathan Green,165.7,5981592000,1003
187,0,20382,Stephen Leaney,166.3,5327616000,890
188,0,10885,Robert Allenby,166.5,5028222000,839
188,0,23614,Rich Beem,166.5,4506365000,752
190,0,02239,Scott Verplank,166.8,4168559000,694
191,0,01766,Billy Mayfair,166.9,5798613000,965
192,0,24507,Jason Bohn,167.1,3639954000,605
193,0,22348,Nick O'Hern,167.5,3805573000,631
194,0,20859,Anders Hansen,167.9,2357179000,390
195,0,21209,Sergio Garcia,168.5,3833887000,632
196,0,08793,Tiger Woods,168.8,2995376000,493
