RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
152,0,01035,Tommy Armour III,6
152,0,11123,Chris Couch,6
152,0,23983,Luke Donald,6
152,0,06621,Joe Durant,6
152,0,10809,Jim Furyk,6
152,0,24358,Robert Garrigus,6
152,0,20105,Jeff Gove,6
152,0,21806,Paul Gow,6
152,0,21731,Freddie Jacobson,6
152,0,20628,Arron Oberholser,6
152,0,20691,Greg Owen,6
152,0,02036,Jim Rutledge,6
152,0,08375,Paul Stankowski,6
152,0,06527,Steve Stricker,6
167,0,06004,Stephen Ames,5
167,0,24507,Jason Bohn,5
167,0,23135,Tim Clark,5
167,0,01381,Fred Funk,5
167,0,01388,Robert Gamez,5
167,0,21961,Charles Howell III,5
167,0,01706,Davis Love III,5
167,0,12660,Jesper Parnevik,5
167,0,07749,Brett Quigley,5
167,0,12714,Chris Tidland,5
167,0,25804,Bubba Watson,5
178,0,19824,Craig Barlow,4
178,0,24290,D.J. Brigman,4
178,0,01132,Mark Brooks,4
178,0,20157,Retief Goosen,4
178,0,22892,Jason Gore,4
178,0,20766,Padraig Harrington,4
178,0,23353,J.J. Henry,4
178,0,22378,Trevor Immelman,4
178,0,01677,Tom Lehman,4
178,0,29476,Kyle Reifers,4
178,0,24457,Jaco Van Zyl,4
178,0,08793,Tiger Woods,4
190,0,21646,David Branshaw,3
190,0,20574,Mathew Goggin,3
190,0,20859,Anders Hansen,3
190,0,27702,Matt Hendrix,3
190,0,23497,Tag Ridings,3
195,0,24502,Adam Scott,2
195,0,21528,Henrik Stenson,2
