RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
167,0,57975,Harry Hall,33' 11",13683.583,403
167,0,48119,Ben Taylor,33' 11",11200.333,330
169,0,33968,Thorbjørn Olesen,34' 4",8203.667,239
170,0,54421,Garrick Higgo,34' 5",12344.167,359
171,0,40250,Taylor Pendrith,34' 8",13706.750,395
171,0,51894,Vince Whaley,34' 8",11658.167,336
173,0,35617,Martin Trainer,34' 9",8511.250,245
174,0,32070,Rafael Campos,34' 11",8558.833,245
174,0,48699,Callum Tarren,34' 11",12943.417,371
176,0,59442,Parker Coody,36' 1",11103.667,308
177,0,60767,Blaine Hale Jr.,36' 8",8728.250,238
178,0,28420,Ryan Brehm,37' 5",10000.250,267
179,0,33408,Tyson Alexander,37' 10",13646.917,361
179,0,34374,Erik Barnes,37' 10",9767.083,258
181,0,46113,Ryan McCormick,38' 1",11078.333,291
182,0,50497,Adrien Dumont de Chassart,38' 7",13320.167,345
183,0,55789,Taylor Montgomery,39' 3",12914.417,329
184,0,59095,Chris Gotterup,40' 1",17340.250,433
