RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
69,0,21961,Charles Howell III,+.072
70,0,32366,Kevin Chappell,+.073
71,0,34262,Jon Curran,+.076
72,0,29289,S.Y. Noh,+.077
73,0,25274,Steven Bowditch,+.078
73,0,24925,Jonathan Byrd,+.078
75,0,31323,Gary Woodland,+.079
76,0,23623,Bo Van Pelt,+.080
77,0,35539,Luke Guthrie,+.081
77,0,34264,Hudson Swafford,+.081
79,0,34256,Andrew Putnam,+.082
80,0,33667,Carlos Ortiz,+.083
81,0,30736,Oscar Fraustro,+.085
81,0,24781,Hunter Mahan,+.085
83,0,23800,Bryce Molder,+.086
84,0,24138,Ian Poulter,+.087
85,0,25632,Jimmy Walker,+.088
86,0,30946,Alex Prugh,+.089
87,0,20848,Ángel Cabrera,+.091
87,0,23638,Brendon de Jonge,+.091
89,0,10885,Robert Allenby,+.092
90,0,20593,Greg Chalmers,+.093
90,0,39977,Max Homa,+.093
92,0,24494,Erik Compton,+.094
92,0,34409,David Lingmerth,+.094
92,0,25834,Daniel Summerhays,+.094
92,0,30927,Brendon Todd,+.094
96,0,20396,Lee Westwood,+.095
97,0,21753,Brian Davis,+.096
97,0,24140,Sean O'Hair,+.096
99,0,23983,Luke Donald,+.097
99,0,29720,Andres Gonzales,+.097
99,0,26329,Louis Oosthuizen,+.097
99,0,35451,Scott Pinckney,+.097
99,0,32150,Michael Thompson,+.097
104,0,34099,Harris English,+.102
104,0,27649,Brandt Snedeker,+.102
106,0,32200,Roberto Castro,+.103
106,0,26851,Marc Leishman,+.103
106,0,36699,Patrick Rodgers,+.103
109,0,35541,John Peterson,+.104
110,0,20766,Padraig Harrington,+.105
111,0,24846,Ricky Barnes,+.106
112,0,27214,Kevin Streelman,+.107
113,0,20157,Retief Goosen,+.108
113,0,36801,Mark Hubbard,+.108
115,0,27770,Camilo Villegas,+.109
116,0,40058,Zac Blair,+.110
116,0,24507,Jason Bohn,+.110
118,0,22371,Aaron Baddeley,+.111
119,0,22892,Jason Gore,+.112
120,0,20104,Ken Duke,+.114
121,0,25818,Scott Piercy,+.116
122,0,34563,Chesson Hadley,+.117
123,0,23541,Ben Crane,+.120
123,0,23548,Bill Lunde,+.120
125,0,20472,Alex Cejka,+.121
125,0,29222,Billy Hurley III,+.121
125,0,02206,David Toms,+.121
128,0,23353,J.J. Henry,+.124
128,0,28023,Byron Smith,+.124
130,0,28259,Sangmoon Bae,+.126
131,0,34261,Scott Langley,+.128
131,0,29223,Sam Saunders,+.128
131,0,25493,Nick Taylor,+.128
134,0,06567,Vijay Singh,+.129
135,0,31202,William McGirt,+.130
135,0,25892,Steve Wheatcroft,+.130
137,0,34130,Sung Joon Park,+.131
137,0,34358,Jonathan Randolph,+.131
139,0,32102,Rickie Fowler,+.133
140,0,30711,Colt Knost,+.136
140,0,27936,Martin Laird,+.136
142,0,27933,John Merrick,+.141
142,0,20645,John Senden,+.141
144,0,12510,Chad Campbell,+.143
145,0,24357,K.J. Choi,+.144
146,0,31560,Brian Stuard,+.145
147,0,27895,Jonas Blixt,+.146
148,0,40026,Daniel Berger,+.147
149,0,27436,Graham DeLaet,+.149
149,0,25349,Tim Wilkinson,+.149
151,0,23048,Eric Axley,+.150
151,0,28780,Nicholas Thompson,+.150
153,0,27095,Nick Watney,+.152
154,0,27064,Jhonattan Vegas,+.153
155,0,20771,Steven Alker,+.154
155,0,25396,Kevin Na,+.154
157,0,28475,Jeff Overton,+.156
158,0,06522,Ernie Els,+.157
159,0,29476,Kyle Reifers,+.159
160,0,28486,Michael Putnam,+.160
161,0,32334,Charlie Beljan,+.162
162,0,33122,Russell Knox,+.163
163,0,26596,Ryan Moore,+.165
164,0,33486,Roger Sloan,+.172
165,0,32640,Troy Merritt,+.175
166,0,26758,David Hearn,+.179
167,0,34174,John Huh,+.181
167,0,22046,Geoff Ogilvy,+.181
169,0,24502,Adam Scott,+.183
170,0,25191,Gonzalo Fernandez-Castaño,+.184
171,0,25900,Lucas Glover,+.185
172,0,29535,Brice Garnett,+.186
173,0,33413,Ben Martin,+.187
174,0,33419,Cameron Tringale,+.195
175,0,28679,Fabián Gómez,+.199
175,0,33399,Adam Hadwin,+.199
177,0,31193,Jim Renner,+.214
178,0,10860,Justin Leonard,+.217
179,0,29425,Andrew Svoboda,+.222
180,0,27963,Chris Stroud,+.223
181,0,22293,Heath Slocum,+.229
182,0,26476,Chez Reavie,+.232
183,0,27466,Spencer Levin,+.234
184,0,28307,Matt Every,+.264
