RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:OTT,MEASURED ROUNDS
158,0,25345,Carl Pettersson,-.326,-24.145,74
160,0,01577,Lee Janzen,-.331,-20.180,61
161,0,21731,Freddie Jacobson,-.334,-24.392,73
162,0,23778,Brad Adamonis,-.339,-20.688,61
163,0,20127,Chris Riley,-.342,-22.919,67
164,0,31416,Derek Fathauer,-.350,-17.874,51
165,0,23718,Nathan Green,-.407,-37.482,92
166,0,28620,Aron Price,-.456,-35.113,77
167,0,22371,Aaron Baddeley,-.459,-26.638,58
168,0,01132,Mark Brooks,-.490,-19.581,40
169,0,27466,Spencer Levin,-.493,-33.041,67
170,0,26420,Richard Johnson,-.503,-37.240,74
171,0,23983,Luke Donald,-.540,-32.922,61
172,0,25190,Jeff Quinney,-.563,-39.963,71
173,0,25632,Jimmy Walker,-.574,-36.707,64
174,0,06012,Greg Kraft,-.581,-23.802,41
175,0,21350,Ryuji Imada,-.583,-40.231,69
176,0,27683,Leif Olson,-.599,-25.761,43
177,0,07223,Brian Bateman,-.640,-30.705,48
178,0,30927,Brendon Todd,-.792,-37.231,47
179,0,12602,Dean Wilson,-.957,-67.018,70
180,0,01928,Corey Pavin,-.974,-52.598,54
181,0,01329,Brad Faxon,-1.030,-53.581,52
182,0,24449,Parker McLachlin,-1.036,-69.408,67
183,0,09011,David Duval,-1.330,-58.501,44
184,0,23048,Eric Axley,-1.441,-85.002,59
