RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
138,0,26289,Boo Weekley,+.149
141,0,22792,Peter Hanson,+.150
142,0,27644,Brian Harman,+.154
143,0,32366,Kevin Chappell,+.156
144,0,20572,Rod Pampling,+.157
145,0,30750,Tommy Gainey,+.159
145,0,22295,Darron Stiles,+.159
147,0,26758,David Hearn,+.160
148,0,37273,Derek Ernst,+.161
149,0,23497,Tag Ridings,+.163
150,0,32698,Bobby Gates,+.164
151,0,34021,Bud Cauley,+.165
152,0,02206,David Toms,+.167
153,0,06567,Vijay Singh,+.168
154,0,22621,Ben Curtis,+.173
155,0,20593,Greg Chalmers,+.176
155,0,33869,Eric Meierdierks,+.176
157,0,24507,Jason Bohn,+.182
157,0,26497,Casey Wittenberg,+.182
159,0,20104,Ken Duke,+.185
160,0,19970,Robert Karlsson,+.190
160,0,22806,Doug LaBelle II,+.190
162,0,27936,Martin Laird,+.193
163,0,22961,David Mathis,+.194
164,0,20443,Jin Park,+.200
165,0,23623,Bo Van Pelt,+.202
166,0,19846,Brian Gay,+.203
167,0,28455,Will Claxton,+.210
168,0,24663,Y.E. Yang,+.211
169,0,27408,Martin Kaymer,+.213
170,0,23541,Ben Crane,+.214
171,0,08725,Tom Gillis,+.221
172,0,24490,George McNeill,+.223
173,0,12510,Chad Campbell,+.226
174,0,34431,Robert Streb,+.232
175,0,24846,Ricky Barnes,+.235
176,0,26596,Ryan Moore,+.242
177,0,06573,Brandt Jobe,+.247
178,0,20691,Greg Owen,+.261
179,0,10885,Robert Allenby,+.291
180,0,24227,Justin Bolli,+.327
