RANK,MOVEMENT,PLAYER_ID,PLAYER,%
122,0,21007,Gabriel Hjertstedt,19.34
124,0,06373,José María Olazábal,19.33
125,0,01139,Olin Browne,19.25
126,0,07101,Dave Stockton Jr.,19.14
127,0,21633,Steve Allan,19.13
128,0,10733,Kent Jones,19.07
128,0,01823,Larry Mize,19.07
130,0,08375,Paul Stankowski,18.93
131,0,02246,Duffy Waldorf,18.92
132,0,06809,Bob Burns,18.88
133,0,01487,Jeff Hart,18.80
134,0,22122,Andrew McLardy,18.75
135,0,01157,Tom Byrum,18.70
136,0,12645,Brent Geiberger,18.69
137,0,01374,Robin Freeman,18.67
138,0,06591,Rocky Walcher,18.61
139,0,20127,Chris Riley,18.60
140,0,01553,John Huston,18.59
141,0,01381,Fred Funk,18.49
142,0,08535,Gary Nicklaus,18.48
143,0,01132,Mark Brooks,18.40
144,0,01014,Fulton Allem,18.37
145,0,07763,Doug Dunakey,18.32
146,0,01475,Donnie Hammond,18.18
147,0,11032,Frank Lickliter II,18.12
148,0,01685,J.L. Lewis,18.09
148,0,01943,Chris Perry,18.09
150,0,12753,David Morland IV,18.04
151,0,08057,Brian Wilson,17.91
152,0,02245,Grant Waite,17.87
153,0,12782,Tim Herron,17.86
154,0,02010,Loren Roberts,17.84
155,0,08553,Lee Porter,17.80
156,0,10457,Frank Nobilo,17.73
157,0,08545,Glen Hnatiuk,17.65
158,0,20094,Jonathan Kaye,17.63
159,0,22046,Geoff Ogilvy,17.59
160,0,20433,Mark Hensby,17.41
161,0,08123,Jeff Brehaut,17.35
162,0,20095,Carl Paulson,17.22
163,0,06621,Joe Durant,17.20
164,0,01457,Jay Haas,17.16
165,0,10201,Matt Gogel,17.13
166,0,08931,Glen Day,17.11
167,0,06090,Jim McGovern,17.05
168,0,02257,Brian Watts,17.04
169,0,25083,Jeremy Anderson,16.91
170,0,19881,Robert Damron,16.87
171,0,20566,Kaname Yokoo,16.86
172,0,12388,Michael Clark II,16.81
172,0,11011,Mike Sposa,16.81
174,0,06034,Marco Dawson,16.77
175,0,01968,Nick Price,16.67
175,0,23034,Brent Schwarzrock,16.67
177,0,22051,Ben Ferguson,16.60
178,0,10963,Jimmy Green,16.54
179,0,01200,Keith Clearwater,16.51
180,0,06613,Tommy Tolles,16.49
181,0,12705,Cliff Kresge,16.47
182,0,01706,Davis Love III,16.45
183,0,10649,Tom Scherrer,16.43
184,0,01035,Tommy Armour III,16.41
185,0,06140,Sean Murphy,16.25
186,0,02099,Scott Simpson,15.96
187,0,02294,Willie Wood,15.94
188,0,10425,Jay Williamson,15.10
189,0,19972,José Coceres,14.19
190,0,01418,Bill Glasson,14.01
191,0,12714,Chris Tidland,13.90
192,0,06617,Brian Henninger,13.62
193,0,06431,Jean Van de Velde,13.24
194,0,01761,Len Mattiace,11.74
