RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
86,0,27963,Chris Stroud,.178,-.249,.132,.295,68
86,0,02206,David Toms,.178,-.041,-.028,.248,55
88,0,27644,Brian Harman,.177,.322,-.176,.030,78
89,0,20771,Steven Alker,.163,-.129,-.114,.406,50
89,0,22056,Cameron Percy,.163,.128,-.002,.037,58
91,0,22892,Jason Gore,.157,.284,.266,-.393,58
92,0,33413,Ben Martin,.153,-.016,.268,-.100,77
93,0,24925,Jonathan Byrd,.148,-.145,-.303,.596,51
94,0,20645,John Senden,.142,.331,-.171,-.017,51
95,0,27466,Spencer Levin,.135,.204,.181,-.250,83
96,0,36699,Patrick Rodgers,.133,.680,-.456,-.090,46
97,0,31323,Gary Woodland,.121,.177,.227,-.284,54
98,0,34261,Scott Langley,.108,-.128,.056,.180,79
99,0,23353,J.J. Henry,.105,.066,-.088,.127,76
100,0,29476,Kyle Reifers,.101,.108,-.084,.076,80
101,0,21878,Mark Wilson,.092,-.299,.013,.377,81
102,0,37454,Whee Kim,.081,-.201,.324,-.043,56
103,0,30852,Ryo Ishikawa,.052,-.408,.436,.025,75
104,0,30946,Alex Prugh,.051,.319,-.085,-.183,72
105,0,27649,Brandt Snedeker,.020,-.126,-.199,.344,75
106,0,20472,Alex Cejka,.015,-.233,.113,.135,79
107,0,24140,Sean O'Hair,.012,.153,-.284,.142,81
108,0,06522,Ernie Els,.009,-.285,.192,.102,39
109,0,26758,David Hearn,-.002,-.216,.243,-.029,85
110,0,25369,Jamie Donaldson,-.008,.095,-.150,.046,32
111,0,28475,Jeff Overton,-.014,-.036,.041,-.018,75
112,0,37273,Derek Ernst,-.015,.676,-.547,-.144,63
113,0,27770,Camilo Villegas,-.019,-.296,.133,.143,74
114,0,34264,Hudson Swafford,-.022,.273,.109,-.404,83
115,0,01706,Davis Love III,-.031,.189,-.335,.116,42
116,0,20848,Ángel Cabrera,-.032,.060,.336,-.428,42
117,0,33461,Morgan Hoffmann,-.035,-.032,-.347,.343,69
118,0,33667,Carlos Ortiz,-.048,.355,-.238,-.166,83
119,0,33399,Adam Hadwin,-.051,.088,-.183,.044,81
120,0,34262,Jon Curran,-.059,-.406,.077,.270,65
121,0,25345,Carl Pettersson,-.099,-.038,.035,-.097,96
122,0,25834,Daniel Summerhays,-.103,-.111,.194,-.186,89
123,0,26951,Johnson Wagner,-.108,-.013,.106,-.201,57
124,0,34098,Russell Henley,-.116,.343,-.269,-.191,67
125,0,25191,Gonzalo Fernandez-Castaño,-.125,.187,-.495,.183,63
126,0,32334,Charlie Beljan,-.134,.583,-.293,-.424,57
127,0,35539,Luke Guthrie,-.147,-.314,.020,.147,68
128,0,30711,Colt Knost,-.152,-.084,.017,-.085,74
129,0,20104,Ken Duke,-.156,.067,.025,-.248,78
130,0,24357,K.J. Choi,-.159,-.522,.153,.210,57
131,0,30692,Scott Stallings,-.166,-.061,-.053,-.052,49
132,0,34130,Sung Joon Park,-.167,.104,-.326,.055,63
133,0,24358,Robert Garrigus,-.189,.345,-.318,-.217,55
134,0,34174,John Huh,-.191,-.041,-.120,-.030,89
135,0,28259,Sangmoon Bae,-.201,.251,-.276,-.176,88
136,0,10885,Robert Allenby,-.215,-.262,.260,-.213,51
137,0,28780,Nicholas Thompson,-.219,.370,-.139,-.450,70
138,0,29289,S.Y. Noh,-.220,-.555,.147,.188,54
139,0,20766,Padraig Harrington,-.263,-.434,-.165,.336,49
140,0,24781,Hunter Mahan,-.270,-.023,-.249,.003,65
141,0,28023,Byron Smith,-.276,-.085,-.149,-.042,43
142,0,36801,Mark Hubbard,-.281,-.060,-.350,.128,61
143,0,35545,Blayne Barber,-.297,.208,-.352,-.154,63
144,0,23800,Bryce Molder,-.319,-.294,-.181,.156,77
145,0,32150,Michael Thompson,-.349,-.089,-.301,.041,75
146,0,27064,Jhonattan Vegas,-.353,.173,-.314,-.212,72
147,0,40058,Zac Blair,-.356,-.299,-.188,.131,88
147,0,31560,Brian Stuard,-.356,-.103,-.200,-.052,79
149,0,29223,Sam Saunders,-.360,.307,-.294,-.372,63
150,0,20157,Retief Goosen,-.365,-.271,-.056,-.039,60
151,0,23623,Bo Van Pelt,-.368,-.296,.054,-.126,65
152,0,25892,Steve Wheatcroft,-.383,.148,-.450,-.082,72
153,0,24494,Erik Compton,-.385,-.216,-.217,.047,70
154,0,28679,Fabián Gómez,-.386,-.216,-.057,-.113,69
155,0,25240,D.A. Points,-.396,-.820,.224,.199,58
156,0,29222,Billy Hurley III,-.423,-.635,.114,.098,63
157,0,35451,Scott Pinckney,-.426,.123,-.409,-.140,74
158,0,28132,Tyrone Van Aswegen,-.428,-1.081,.471,.181,42
159,0,29535,Brice Garnett,-.443,-.198,-.327,.082,64
160,0,31193,Jim Renner,-.454,-.501,.085,-.038,56
161,0,31416,Derek Fathauer,-.474,-.455,-.198,.179,66
162,0,25493,Nick Taylor,-.489,-.080,-.224,-.185,83
163,0,34563,Chesson Hadley,-.525,-.080,-.218,-.227,89
164,0,10860,Justin Leonard,-.544,-.486,-.224,.166,54
165,0,24846,Ricky Barnes,-.555,-.819,-.072,.336,63
166,0,27895,Jonas Blixt,-.562,-.115,-.655,.209,52
167,0,25562,Andres Romero,-.563,-.269,-.221,-.073,54
168,0,25349,Tim Wilkinson,-.569,-.326,-.523,.280,58
169,0,32640,Troy Merritt,-.579,-.326,-.199,-.054,82
170,0,21753,Brian Davis,-.593,-.119,-.503,.029,71
171,0,39977,Max Homa,-.619,.066,-.467,-.218,62
172,0,29720,Andres Gonzales,-.714,-.386,-.349,.022,76
173,0,23548,Bill Lunde,-.724,.110,-.592,-.242,36
174,0,23541,Ben Crane,-.759,-.303,-.486,.030,52
175,0,34358,Jonathan Randolph,-.850,-.408,-.234,-.208,56
176,0,22371,Aaron Baddeley,-.945,-.596,-.719,.370,66
177,0,22293,Heath Slocum,-.970,-.229,-.759,.018,39
178,0,30736,Oscar Fraustro,-1.034,.259,-.637,-.655,40
179,0,29425,Andrew Svoboda,-1.041,-.171,-.410,-.460,70
180,0,28307,Matt Every,-1.043,-.925,-.074,-.044,56
181,0,23048,Eric Axley,-1.101,-.541,-.372,-.189,43
182,0,33486,Roger Sloan,-1.103,-.168,-.746,-.190,40
183,0,20593,Greg Chalmers,-1.133,-.323,-.782,-.028,36
184,0,34256,Andrew Putnam,-1.430,-1.411,-.132,.113,54
