RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SPIN SPEED,TOTAL ATTEMPTS
40,4,34256,Andrew Putnam,2701.7,251256,93
41,4,33419,Cameron Tringale,2699.4,523685,194
42,6,31646,Emiliano Grillo,2681.0,434326,162
43,4,29478,Kevin Kisner,2677.1,1102949,412
44,5,45157,Cam Davis,2674.6,366422,137
45,7,48822,Sebastián Muñoz,2673.1,890145,333
46,4,27963,Chris Stroud,2669.7,750195,281
47,4,34021,Bud Cauley,2668.4,1072688,402
48,5,32150,Michael Thompson,2662.3,569723,214
49,9,29221,Webb Simpson,2661.0,1003195,377
50,4,27214,Kevin Streelman,2658.5,1097951,413
51,4,21961,Charles Howell III,2657.2,895460,337
52,15,35506,Mackenzie Hughes,2656.2,632165,238
53,3,27129,Luke List,2655.2,483240,182
54,11,35310,Lanto Griffin,2653.8,777551,293
55,2,40009,Dominic Bozzelli,2653.7,352945,133
56,4,12716,Charley Hoffman,2651.1,962360,363
57,2,29725,Tony Finau,2648.4,513787,194
58,3,31323,Gary Woodland,2645.6,357154,135
59,3,49771,J.T. Poston,2642.6,1165365,441
60,3,34255,Joseph Bramlett,2640.8,242958,92
61,3,32662,Michael Gligic,2639.5,356329,135
62,4,27330,Josh Teater,2634.2,532106,202
63,6,46046,Scottie Scheffler,2624.7,656164,250
64,4,27064,Jhonattan Vegas,2623.8,495906,189
65,5,48887,Matt Wallace,2618.2,856153,327
66,5,34076,Joel Dahmen,2612.2,1274760,488
67,5,53165,Doc Redman,2611.2,647589,248
68,5,40098,Matt Fitzpatrick,2609.4,1004602,385
69,5,47504,Sam Burns,2604.9,1023735,393
70,5,32254,Xinjun Zhang,2602.1,567247,218
71,5,36689,Brooks Koepka,2601.6,325202,125
72,5,32757,Patton Kizzire,2599.9,376986,145
73,5,25572,Graeme McDowell,2597.0,573941,221
74,6,40026,Daniel Berger,2595.2,1043270,402
75,4,46402,Talor Gooch,2590.7,528499,204
76,5,24924,Bill Haas,2584.5,279124,108
77,5,46550,Brandon Hagy,2581.0,276170,107
78,6,45526,Abraham Ancer,2578.9,1116668,433
79,4,34098,Russell Henley,2576.4,523011,203
80,5,33120,Mark Anderson,2566.4,254069,99
81,5,45609,Tyler Duncan,2560.6,1241887,485
82,5,25493,Nick Taylor,2560.5,896163,350
83,5,30110,Kyle Stanley,2558.9,388952,152
84,6,39546,Keith Mitchell,2554.0,370328,145
85,6,01810,Phil Mickelson,2553.2,278304,109
86,6,39953,Chase Seiffert,2552.6,579438,227
87,6,29518,Brendan Steele,2551.9,785988,308
88,6,23108,Matt Kuchar,2549.0,917650,360
89,6,25686,Jason Dufner,2547.0,1118119,439
90,6,35732,Wes Roach,2544.0,312916,123
91,6,36699,Patrick Rodgers,2539.4,611988,241
92,6,28420,Ryan Brehm,2535.6,370202,146
93,6,23623,Bo Van Pelt,2534.1,610714,241
94,6,47993,Denny McCarthy,2532.6,1000381,395
95,6,23621,Rory Sabbatini,2531.9,1038070,410
96,6,26329,Louis Oosthuizen,2529.6,865139,342
97,6,49766,Hank Lebioda,2528.3,341320,135
98,7,28307,Matt Every,2503.8,325500,130
99,8,35532,Tom Hoge,2503.1,543170,217
100,8,32791,K.H. Lee,2500.2,512549,205
101,8,40058,Zac Blair,2499.7,964893,386
102,8,27556,Ted Potter Jr.,2494.8,284403,114
103,3,29420,Billy Horschel,2493.7,558585,224
104,7,36871,Matt NeSmith,2491.1,371172,149
105,7,27942,Rob Oppenheim,2490.8,381086,153
106,15,46717,Viktor Hovland,2488.9,1406214,565
107,6,29535,Brice Garnett,2488.6,358365,144
108,6,24138,Ian Poulter,2488.0,360765,145
109,7,48081,Xander Schauffele,2484.4,531665,214
110,5,32448,James Hahn,2483.8,387465,156
111,6,35449,Adam Long,2478.2,607148,245
112,7,31557,Jim Herman,2475.0,641033,259
113,7,27936,Martin Laird,2474.3,220211,89
114,8,23325,Vaughn Taylor,2472.7,660217,267
115,8,40042,Tyler McCumber,2471.2,397857,161
116,8,33597,Harry Higgs,2471.1,620240,251
117,8,37455,Si Woo Kim,2468.7,540651,219
118,8,24024,Zach Johnson,2467.2,836368,339
119,8,48119,Ben Taylor,2466.9,197348,80
120,8,25364,Paul Casey,2465.3,379656,154
121,-3,23320,Ryan Palmer,2464.5,468264,190
122,7,19803,Ryan Armour,2463.6,812990,330
123,7,49298,Kramer Hickok,2463.3,460645,187
124,7,51766,Wyndham Clark,2462.5,359528,146
125,7,29479,Scott Brown,2458.1,403122,164
126,7,22405,Justin Rose,2456.0,682758,278
127,7,47959,Bryson DeChambeau,2455.4,709604,289
128,28,26851,Marc Leishman,2451.8,343245,140
129,6,30163,Henrik Norlander,2446.9,401296,164
130,6,28679,Fabián Gómez,2444.4,307989,126
131,6,32366,Kevin Chappell,2441.8,293010,120
132,6,26499,Rafa Cabrera Bello,2440.0,802753,329
133,6,29908,C.T. Pan,2439.2,873239,358
134,17,34363,Tyrrell Hatton,2439.1,334157,137
135,5,33410,Andrew Landry,2438.9,1034092,424
136,5,33948,Byeong Hun An,2438.4,1092392,448
137,5,25818,Scott Piercy,2436.8,852895,350
138,6,10809,Jim Furyk,2430.2,609978,251
139,6,29268,Bronson Burgoon,2428.7,616895,254
140,7,46970,Jon Rahm,2426.4,502260,207
141,5,27644,Brian Harman,2424.9,1338544,552
142,6,34563,Chesson Hadley,2422.9,331942,137
143,6,34314,Sebastian Cappelen,2422.8,295576,122
144,6,27649,Brandt Snedeker,2421.8,905761,374
145,7,35450,Patrick Cantlay,2416.8,797557,330
146,7,33490,Bo Hoag,2414.3,613235,254
147,7,32839,Hideki Matsuyama,2412.4,499366,207
148,7,30692,Scott Stallings,2411.2,330329,137
149,8,28089,Jason Day,2410.4,339866,141
150,8,27974,Sung Kang,2404.2,411117,171
151,8,31560,Brian Stuard,2402.3,1071445,446
152,8,33122,Russell Knox,2402.0,355496,148
153,8,26596,Ryan Moore,2398.6,321417,134
154,8,30911,Tommy Fleetwood,2396.7,268434,112
155,8,39324,J.J. Spaun,2394.6,359188,150
156,8,56278,Matthew Wolff,2387.2,529958,222
157,8,34046,Jordan Spieth,2385.7,887471,372
158,8,47128,Richy Werenski,2379.1,378276,159
159,8,34213,Grayson Murray,2374.6,396552,167
160,8,21407,Arjun Atwal,2371.0,177822,75
161,8,46442,Maverick McNealy,2363.2,775116,328
162,8,29926,Danny Lee,2363.1,465537,197
163,8,32139,Danny Willett,2362.3,266936,113
164,14,45486,Joaquin Niemann,2356.3,428850,182
165,7,33449,Zack Sucher,2350.3,357239,152
166,7,46435,Austin Cook,2349.3,834004,355
167,8,30927,Brendon Todd,2330.6,1060412,455
168,6,30925,Dustin Johnson,2330.3,333235,143
169,7,28252,Seamus Power,2323.4,202133,87
170,7,26758,David Hearn,2322.2,297237,128
171,8,33204,Shane Lowry,2317.0,586195,253
172,8,33141,Keegan Bradley,2312.3,369960,160
173,8,19846,Brian Gay,2311.8,448494,194
174,8,25349,Tim Wilkinson,2306.7,500555,217
175,9,50525,Collin Morikawa,2303.3,550482,239
176,7,30944,Jason Kokrak,2296.9,859039,374
177,8,25900,Lucas Glover,2290.8,719301,314
178,8,35461,Beau Hossler,2285.7,767989,336
179,9,33448,Justin Thomas,2279.1,337312,148
180,7,28775,Nate Lashley,2264.9,631900,279
181,8,35617,Martin Trainer,2258.1,239355,106
182,8,35891,Cameron Smith,2251.3,846490,376
183,8,25632,Jimmy Walker,2244.0,491437,219
184,9,28237,Rory McIlroy,2232.5,437566,196
185,7,49964,Aaron Wise,2221.9,235519,106
186,8,46441,Robby Shelton,2204.1,443020,201
187,8,26476,Chez Reavie,2193.2,914578,417
188,8,31420,Anirban Lahiri,2174.4,130464,60
189,8,22056,Cameron Percy,2165.1,400537,185
190,8,49960,Sepp Straka,2128.1,355396,167
191,8,52375,Doug Ghim,2109.8,181444,86
192,8,23788,D.J. Trahan,2095.8,190714,91
193,8,37189,Harold Varner III,2070.9,704120,340
