RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL APEX RANGE,TOTAL ATTEMPTS
127,4,28307,Matt Every,180.6,24928.9,138
127,4,47128,Richy Werenski,180.6,33225.7,184
129,4,47993,Denny McCarthy,180.4,78106.3,433
129,4,25396,Kevin Na,180.4,66224.8,367
131,4,33413,Ben Martin,180.3,21272.0,118
132,4,40098,Matt Fitzpatrick,180.2,75124.1,417
132,4,28252,Seamus Power,180.2,16219.2,90
134,4,37455,Si Woo Kim,180.1,43225.9,240
135,4,22371,Aaron Baddeley,179.8,29479.1,164
135,4,23623,Bo Van Pelt,179.8,47640.9,265
137,5,29974,Branden Grace,179.5,52965.6,295
138,5,35449,Adam Long,179.2,46420.9,259
139,5,46442,Maverick McNealy,179.0,62283.7,348
140,5,29478,Kevin Kisner,178.7,77536.6,434
141,6,39953,Chase Seiffert,178.6,41794.1,234
142,6,45526,Abraham Ancer,178.5,84435.0,473
143,6,34076,Joel Dahmen,178.3,97352.8,546
144,6,25900,Lucas Glover,178.2,63988.2,359
145,6,46435,Austin Cook,178.1,67488.7,379
146,6,34098,Russell Henley,177.6,39416.7,222
146,6,25572,Graeme McDowell,177.6,46543.6,262
148,6,35532,Tom Hoge,177.5,41176.9,232
148,6,32150,Michael Thompson,177.5,40829.2,230
150,6,34021,Bud Cauley,177.4,78043.7,440
151,6,27963,Chris Stroud,177.2,54758.4,309
152,6,35732,Wes Roach,176.9,23879.7,135
153,6,29479,Scott Brown,176.7,31802.9,180
153,6,26499,Rafa Cabrera Bello,176.7,62015.8,351
155,6,36801,Mark Hubbard,176.2,83365.3,473
155,6,31420,Anirban Lahiri,176.2,12686.6,72
157,6,52375,Doug Ghim,176.1,16374.4,93
158,6,33120,Mark Anderson,176.0,19006.4,108
159,6,23108,Matt Kuchar,175.9,73169.1,416
160,6,46441,Robby Shelton,175.8,38495.8,219
161,6,27649,Brandt Snedeker,175.6,72520.8,413
162,6,25818,Scott Piercy,175.4,69637.5,397
163,6,49298,Kramer Hickok,175.3,36986.7,211
164,7,33410,Andrew Landry,175.2,80405.4,459
165,7,23621,Rory Sabbatini,175.1,80737.7,461
166,7,23788,D.J. Trahan,175.0,18025.9,103
167,7,24024,Zach Johnson,174.9,63832.1,365
168,7,33490,Bo Hoag,174.8,49115.7,281
169,7,45609,Tyler Duncan,174.7,89621.4,513
169,7,29535,Brice Garnett,174.7,27769.5,159
171,7,27644,Brian Harman,174.6,104733.4,600
172,7,34256,Andrew Putnam,174.4,18664.9,107
173,7,28775,Nate Lashley,174.0,52202.1,300
173,7,29908,C.T. Pan,174.0,69771.6,401
175,7,24138,Ian Poulter,173.6,27773.2,160
176,7,31557,Jim Herman,173.4,49067.8,283
177,8,19846,Brian Gay,172.7,36611.2,212
178,8,28679,Fabián Gómez,172.6,23475.8,136
179,8,25686,Jason Dufner,172.1,80190.3,466
179,8,30110,Kyle Stanley,172.1,28568.7,166
181,8,22056,Cameron Percy,171.4,36850.2,215
182,8,40058,Zac Blair,170.1,69749.9,410
183,8,21407,Arjun Atwal,169.7,14426.9,85
184,8,23325,Vaughn Taylor,169.6,50365.1,297
185,8,27942,Rob Oppenheim,169.4,28296.1,167
185,8,26476,Chez Reavie,169.4,77928.6,460
187,8,26596,Ryan Moore,169.3,24214.1,143
188,8,25349,Tim Wilkinson,168.6,40631.4,241
189,8,30927,Brendon Todd,167.8,81376.6,485
190,8,26758,David Hearn,166.5,22641.0,136
191,8,31560,Brian Stuard,165.9,82594.8,498
192,8,19803,Ryan Armour,165.6,62446.9,377
193,8,10809,Jim Furyk,163.9,45398.6,277
