RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
40,0,01766,Billy Mayfair,1.29,347,268
40,0,30110,Kyle Stanley,1.29,407,315
40,0,32150,Michael Thompson,1.29,282,218
40,0,25804,Bubba Watson,1.29,324,252
46,0,24507,Jason Bohn,1.28,273,213
46,0,32102,Rickie Fowler,1.28,343,269
46,0,23548,Bill Lunde,1.28,344,269
46,0,20572,Rod Pampling,1.28,253,198
50,0,22913,John Rollins,1.27,318,251
51,0,20593,Greg Chalmers,1.26,301,238
51,0,31202,William McGirt,1.26,349,277
51,0,24361,Pat Perez,1.26,293,233
51,0,26476,Chez Reavie,1.26,355,282
51,0,23621,Rory Sabbatini,1.26,323,257
51,0,23623,Bo Van Pelt,1.26,334,265
57,0,23541,Ben Crane,1.25,259,208
57,0,21878,Mark Wilson,1.25,299,240
59,0,12510,Chad Campbell,1.24,350,282
59,0,25686,Jason Dufner,1.24,292,235
59,0,26596,Ryan Moore,1.24,275,222
59,0,26331,Charl Schwartzel,1.24,207,167
59,0,27214,Kevin Streelman,1.24,319,257
59,0,23325,Vaughn Taylor,1.24,316,254
65,0,33141,Keegan Bradley,1.23,346,282
65,0,24925,Jonathan Byrd,1.23,299,243
65,0,30750,Tommy Gainey,1.23,400,326
65,0,22293,Heath Slocum,1.23,304,248
69,0,06004,Stephen Ames,1.22,237,195
69,0,24357,K.J. Choi,1.22,265,217
69,0,23353,J.J. Henry,1.22,321,263
69,0,28158,Steve Marino,1.22,294,241
69,0,27120,Troy Matteson,1.22,338,278
69,0,22046,Geoff Ogilvy,1.22,254,208
69,0,25818,Scott Piercy,1.22,300,245
69,0,20160,Charlie Wi,1.22,307,252
77,0,28087,Kris Blanks,1.21,324,267
77,0,10809,Jim Furyk,1.21,292,242
77,0,12782,Tim Herron,1.21,304,252
77,0,24490,George McNeill,1.21,258,214
77,0,23320,Ryan Palmer,1.21,295,244
77,0,27963,Chris Stroud,1.21,318,262
77,0,33419,Cameron Tringale,1.21,390,321
84,0,06251,Chris DiMarco,1.20,319,266
84,0,22378,Trevor Immelman,1.20,275,229
84,0,19970,Robert Karlsson,1.20,215,179
84,0,22348,Nick O'Hern,1.20,312,259
84,0,25562,Andres Romero,1.20,315,262
84,0,26289,Boo Weekley,1.20,254,212
90,0,10505,Shane Bertsch,1.19,225,189
90,0,20229,Stewart Cink,1.19,259,218
90,0,20157,Retief Goosen,1.19,183,154
90,0,28620,Aron Price,1.19,216,181
90,0,06567,Vijay Singh,1.19,299,251
95,0,10885,Robert Allenby,1.18,295,250
95,0,24358,Robert Garrigus,1.18,329,278
95,0,25240,D.A. Points,1.18,334,282
95,0,23788,D.J. Trahan,1.18,316,267
99,0,25900,Lucas Glover,1.17,280,240
99,0,24138,Ian Poulter,1.17,182,155
99,0,24663,Y.E. Yang,1.17,209,179
102,0,01116,Michael Bradley,1.16,263,227
102,0,26851,Marc Leishman,1.16,309,267
102,0,22961,David Mathis,1.16,288,248
102,0,26679,Kevin Stadler,1.16,334,287
102,0,08375,Paul Stankowski,1.16,277,238
102,0,27330,Josh Teater,1.16,389,334
102,0,26951,Johnson Wagner,1.16,270,232
102,0,25632,Jimmy Walker,1.16,283,243
110,0,20472,Alex Cejka,1.15,209,181
110,0,27974,Sung Kang,1.15,223,194
110,0,29518,Brendan Steele,1.15,325,282
110,0,27064,Jhonattan Vegas,1.15,328,286
114,0,01313,Steve Elkington,1.14,159,140
114,0,01706,Davis Love III,1.14,243,213
114,0,25572,Graeme McDowell,1.14,175,153
114,0,21949,Joe Ogilvie,1.14,277,242
118,0,20848,Ángel Cabrera,1.13,196,173
118,0,29420,Billy Horschel,1.13,270,239
118,0,21350,Ryuji Imada,1.13,288,256
118,0,12602,Dean Wilson,1.13,202,178
122,0,31193,Jim Renner,1.12,229,205
122,0,20436,Garrett Willis,1.12,248,221
124,0,22621,Ben Curtis,1.11,212,191
124,0,23409,James Driscoll,1.11,260,234
124,0,01577,Lee Janzen,1.11,233,210
124,0,01948,Tim Petrovic,1.11,299,270
124,0,28486,Michael Putnam,1.11,220,198
129,0,20766,Padraig Harrington,1.10,201,183
129,0,31557,Jim Herman,1.10,232,210
129,0,26300,Matt Jones,1.10,253,231
129,0,28475,Jeff Overton,1.10,327,298
129,0,30692,Scott Stallings,1.10,301,274
134,0,25274,Steven Bowditch,1.09,340,313
134,0,32366,Kevin Chappell,1.09,271,248
134,0,20127,Chris Riley,1.09,245,225
137,0,12652,Cameron Beckman,1.08,256,238
137,0,28679,Fabián Gómez,1.08,307,285
137,0,29718,Anthony Kim,1.08,257,237
137,0,33413,Ben Martin,1.08,275,255
137,0,10585,Scott McCarron,1.08,223,206
142,0,24846,Ricky Barnes,1.07,271,253
142,0,06621,Joe Durant,1.07,220,206
144,0,06522,Ernie Els,1.06,230,216
144,0,10860,Justin Leonard,1.06,247,234
146,0,21407,Arjun Atwal,1.05,325,309
146,0,27939,Matt McQuillan,1.05,204,195
146,0,23497,Tag Ridings,1.05,298,284
146,0,26287,Roland Thatcher,1.05,224,214
150,0,23673,Michael Connell,1.04,237,228
150,0,07457,Steve Flesch,1.04,314,302
152,0,20070,Matt Bettencourt,1.03,298,289
152,0,23718,Nathan Green,1.03,272,264
154,0,10733,Kent Jones,1.02,249,245
155,0,32698,Bobby Gates,1.00,286,285
155,0,29720,Andres Gonzales,1.00,205,206
155,0,06643,Paul Goydos,1.00,270,270
155,0,25457,Alexandre Rocha,1.00,203,203
155,0,27770,Camilo Villegas,1.00,235,234
160,0,33911,Nate Smith,.99,217,219
161,0,24980,Scott Gutschewski,.98,221,226
162,0,34255,Joseph Bramlett,.97,249,257
162,0,08725,Tom Gillis,.97,179,184
162,0,35087,Bio Kim,.97,252,259
165,0,09011,David Duval,.96,228,238
165,0,30946,Alex Prugh,.96,280,291
167,0,20098,Stuart Appleby,.95,213,225
167,0,21805,Harrison Frazar,.95,199,210
169,0,29478,Kevin Kisner,.94,229,244
170,0,30711,Colt Knost,.93,247,267
170,0,26881,Jarrod Lyle,.93,271,290
172,0,31401,Zack Miller,.92,294,321
172,0,24140,Sean O'Hair,.92,229,248
174,0,32640,Troy Merritt,.91,192,210
174,0,26668,Marc Turnesa,.91,170,187
176,0,24290,D.J. Brigman,.90,221,245
176,0,08537,J.P. Hayes,.90,178,197
176,0,27797,Derek Lamely,.90,229,254
176,0,06515,Shaun Micheel,.90,229,255
180,0,26420,Richard Johnson,.89,185,209
181,0,34072,Will Strickler,.86,168,196
182,0,32876,Martin Piller,.82,198,241
182,0,25834,Daniel Summerhays,.82,216,262
184,0,25444,Justin Hicks,.80,180,226
185,0,01797,Rocco Mediate,.79,164,207
186,0,23614,Rich Beem,.73,146,199
