RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES,GIR RANK
69,0,21949,Joe Ogilvie,20.52,277,1350,161
70,0,01766,Billy Mayfair,20.51,347,1692,23
71,0,24507,Jason Bohn,20.50,273,1332,42
72,0,23320,Ryan Palmer,20.49,295,1440,139
73,0,19846,Brian Gay,20.43,331,1620,145
74,0,26596,Ryan Moore,20.37,275,1350,155
75,0,23409,James Driscoll,20.34,260,1278,144
76,0,29518,Brendan Steele,20.29,325,1602,99
77,0,24925,Jonathan Byrd,20.26,299,1476,91
77,0,27466,Spencer Levin,20.26,412,2034,35
79,0,28679,Fabián Gómez,20.24,306,1512,104
79,0,19970,Robert Karlsson,20.24,215,1062,148
81,0,10505,Shane Bertsch,20.16,225,1116,126
81,0,24024,Zach Johnson,20.16,283,1404,67
83,0,29718,Anthony Kim,20.11,257,1278,176
84,0,27963,Chris Stroud,20.08,318,1584,48
85,0,12652,Cameron Beckman,20.03,256,1278,151
86,0,29420,Billy Horschel,20.00,270,1350,47
87,0,07867,Woody Austin,19.96,212,1062,54
87,0,28475,Jeff Overton,19.96,327,1638,119
89,0,30692,Scott Stallings,19.91,301,1512,60
90,0,25632,Jimmy Walker,19.90,283,1422,136
91,0,12782,Tim Herron,19.87,304,1530,92
92,0,21407,Arjun Atwal,19.84,325,1638,149
93,0,24138,Ian Poulter,19.83,182,918,96
93,0,32150,Michael Thompson,19.83,282,1422,101
95,0,07457,Steve Flesch,19.82,314,1584,185
96,0,26300,Matt Jones,19.80,253,1278,165
97,0,10885,Robert Allenby,19.75,295,1494,39
97,0,21961,Charles Howell III,19.75,384,1944,19
99,0,01116,Michael Bradley,19.74,263,1332,37
100,0,26851,Marc Leishman,19.73,309,1566,122
100,0,08375,Paul Stankowski,19.73,277,1404,104
100,0,23325,Vaughn Taylor,19.73,316,1602,76
103,0,35087,Bio Kim,19.72,252,1278,186
104,0,20070,Matt Bettencourt,19.71,298,1512,169
104,0,23541,Ben Crane,19.71,259,1314,68
106,0,33419,Cameron Tringale,19.70,390,1980,42
107,0,27214,Kevin Streelman,19.69,319,1620,94
108,0,24663,Y.E. Yang,19.68,209,1062,162
109,0,21209,Sergio Garcia,19.67,216,1098,56
110,0,27974,Sung Kang,19.66,223,1134,116
111,0,12510,Chad Campbell,19.64,350,1782,4
112,0,20498,Briny Baird,19.63,212,1080,15
112,0,24357,K.J. Choi,19.63,265,1350,81
114,0,20472,Alex Cejka,19.59,208,1062,74
115,0,28087,Kris Blanks,19.57,324,1656,20
115,0,27797,Derek Lamely,19.57,229,1170,156
115,0,31193,Jim Renner,19.57,229,1170,107
118,0,20572,Rod Pampling,19.52,253,1296,84
119,0,22348,Nick O'Hern,19.48,312,1602,58
120,0,20436,Garrett Willis,19.41,248,1278,124
121,0,32698,Bobby Gates,19.38,286,1476,118
122,0,24846,Ricky Barnes,19.30,271,1404,62
122,0,32366,Kevin Chappell,19.30,271,1404,114
124,0,01706,Davis Love III,19.29,243,1260,28
124,0,23788,D.J. Trahan,19.29,316,1638,17
126,0,21350,Ryuji Imada,19.28,288,1494,130
126,0,22961,David Mathis,19.28,288,1494,129
128,0,27939,Matt McQuillan,19.21,204,1062,157
129,0,27770,Camilo Villegas,19.20,235,1224,163
130,0,22293,Heath Slocum,19.19,304,1584,2
131,0,26758,David Hearn,19.13,303,1584,21
132,0,21878,Mark Wilson,19.09,299,1566,77
133,0,06004,Stephen Ames,19.08,237,1242,101
134,0,06251,Chris DiMarco,19.06,319,1674,106
134,0,21805,Harrison Frazar,19.06,199,1044,164
134,0,10585,Scott McCarron,19.06,223,1170,183
137,0,23497,Tag Ridings,19.03,298,1566,142
138,0,20593,Greg Chalmers,19.00,301,1584,179
139,0,31401,Zack Miller,18.99,294,1548,174
140,0,29720,Andres Gonzales,18.98,205,1080,123
141,0,30946,Alex Prugh,18.97,280,1476,80
142,0,34255,Joseph Bramlett,18.95,249,1314,103
142,0,08075,Jerry Kelly,18.95,290,1530,70
144,0,20766,Padraig Harrington,18.93,201,1062,133
145,0,09011,David Duval,18.91,228,1206,135
146,0,01948,Tim Petrovic,18.88,299,1584,167
147,0,10809,Jim Furyk,18.86,292,1548,38
148,0,31202,William McGirt,18.82,349,1854,25
149,0,31557,Jim Herman,18.68,232,1242,36
150,0,23718,Nathan Green,18.66,272,1458,166
151,0,23353,J.J. Henry,18.58,321,1728,18
152,0,26287,Roland Thatcher,18.57,224,1206,130
153,0,06522,Ernie Els,18.52,230,1242,7
153,0,06643,Paul Goydos,18.52,270,1458,120
153,0,26951,Johnson Wagner,18.52,270,1458,45
156,0,24290,D.J. Brigman,18.33,221,1206,182
156,0,24980,Scott Gutschewski,18.33,221,1206,160
158,0,34072,Will Strickler,18.30,168,918,170
159,0,33911,Nate Smith,18.27,217,1188,177
160,0,28486,Michael Putnam,18.24,220,1206,127
161,0,20098,Stuart Appleby,18.21,213,1170,175
162,0,10733,Kent Jones,18.20,249,1368,73
163,0,22378,Trevor Immelman,18.19,275,1512,31
164,0,29478,Kevin Kisner,18.17,229,1260,184
164,0,24140,Sean O'Hair,18.17,229,1260,152
166,0,26881,Jarrod Lyle,18.14,271,1494,172
167,0,12602,Dean Wilson,18.10,202,1116,157
168,0,08725,Tom Gillis,18.08,179,990,68
169,0,20127,Chris Riley,17.91,245,1368,115
170,0,22621,Ben Curtis,17.85,212,1188,87
171,0,01313,Steve Elkington,17.67,159,900,66
172,0,08537,J.P. Hayes,17.66,178,1008,178
173,0,26668,Marc Turnesa,17.49,170,972,95
174,0,32876,Martin Piller,17.46,198,1134,181
175,0,25457,Alexandre Rocha,17.35,203,1170,29
176,0,23673,Michael Connell,17.32,237,1368,138
177,0,06621,Joe Durant,17.21,220,1278,3
178,0,01797,Rocco Mediate,17.19,164,954,168
179,0,30711,Colt Knost,17.15,247,1440,171
180,0,32640,Troy Merritt,16.93,192,1134,133
181,0,10860,Justin Leonard,16.73,247,1476,112
182,0,25444,Justin Hicks,16.67,180,1080,90
183,0,06515,Shaun Micheel,16.52,229,1386,154
184,0,26420,Richard Johnson,16.06,185,1152,146
185,0,25834,Daniel Summerhays,16.00,216,1350,150
186,0,23614,Rich Beem,15.30,146,954,172
