RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
97,0,01771,Blaine McCallister,2.57,296,115
98,0,01639,Kenny Knox,2.58,292,113
98,0,02167,Mike Sullivan,2.58,237,92
98,0,02170,Hal Sutton,2.58,227,88
101,0,01284,Mike Donald,2.59,295,114
101,0,01469,Dan Halldorson,2.59,251,97
103,0,01201,Lennie Clements,2.60,286,110
104,0,01014,Fulton Allem,2.61,172,66
104,0,01156,Curt Byrum,2.61,258,99
104,0,02118,J.C. Snead,2.61,214,82
107,0,02007,Larry Rinker,2.62,262,100
108,0,01943,Chris Perry,2.63,279,106
109,0,01971,Dillard Pruitt,2.64,227,86
110,0,01135,Ken Brown,2.65,175,66
110,0,02090,Tom Sieckmann,2.65,207,78
112,0,02196,Robert Thompson,2.66,255,96
113,0,02322,Richard Zokol,2.67,203,76
114,0,01499,Mark Hayes,2.68,273,102
114,0,01931,Rick Pearson,2.68,249,93
116,0,01024,Billy Andrade,2.72,272,100
116,0,01093,Ronnie Black,2.72,234,86
116,0,02148,Ray Stewart,2.72,253,93
119,0,02186,Brian Tennyson,2.74,271,99
120,0,01715,Mark Lye,2.76,262,95
121,0,01305,Danny Edwards,2.77,169,61
122,0,01168,David Canipe,2.78,247,89
122,0,02160,Ron Streck,2.78,186,67
124,0,02185,Lance Ten Broeck,2.81,233,83
124,0,02229,Brett Upper,2.81,233,83
126,0,01571,Barry Jaeckel,2.82,223,79
126,0,02094,Tony Sills,2.82,276,98
128,0,01154,Bill Buttner,2.83,252,89
128,0,01175,Jim Carter,2.83,272,96
130,0,01553,John Huston,2.84,267,94
130,0,01984,Sam Randolph,2.84,227,80
132,0,01599,Steve Jones,2.85,248,87
132,0,02294,Willie Wood,2.85,228,80
134,0,01133,Billy Ray Brown,2.86,292,102
134,0,01648,Billy Kratzert,2.86,257,90
134,0,02180,Harry Taylor,2.86,160,56
137,0,02195,Leonard Thompson,2.87,296,103
138,0,01557,John Inman,2.88,294,102
138,0,01662,Greg Ladehoff,2.88,285,99
138,0,01884,Mac O'Grady,2.88,187,65
141,0,01068,Andy Bean,2.90,151,52
142,0,02041,Bill Sander,2.93,252,86
143,0,01197,Bobby Clampett,2.94,265,90
143,0,01310,Dave Eichelberger,2.94,282,96
145,0,01151,Clark Burroughs,2.96,266,90
145,0,01185,Brandel Chamblee,2.96,228,77
147,0,01986,Joey Rassett,2.97,214,72
148,0,01191,Barry Cheesman,2.99,218,73
148,0,02255,Denis Watson,2.99,230,77
150,0,02225,Howard Twitty,3.02,329,109
151,0,01964,Greg Powers,3.03,179,59
152,0,01077,Mike Bender,3.04,249,82
152,0,01106,Jim Booros,3.04,258,85
152,0,01476,Mike Hammond,3.04,237,78
152,0,01826,Brian Mogg,3.04,216,71
156,0,01707,Steve Lowery,3.05,317,104
157,0,01179,Antonio Cerda,3.06,211,69
157,0,01200,Keith Clearwater,3.06,260,85
157,0,01261,Jay Delsing,3.06,251,82
160,0,01086,Roy Biancalana,3.09,232,75
160,0,01941,Tom Pernice Jr.,3.09,281,91
162,0,01892,Aki Ohmachi,3.11,283,91
163,0,01331,Rick Fehr,3.12,240,77
164,0,01790,Pat McGowan,3.14,289,92
165,0,01096,Phil Blackmar,3.15,236,75
165,0,01214,Frank Conner,3.15,195,62
165,0,01782,Mike McCullough,3.15,280,89
165,0,02126,Bruce Soulsby,3.15,192,61
169,0,01425,Ernie Gonzalez,3.16,262,83
170,0,01288,Ed Dougherty,3.17,301,95
171,0,01150,George Burns,3.20,179,56
171,0,01468,Gary Hallberg,3.20,205,64
173,0,01094,Mike Blackburn,3.27,271,83
173,0,02311,Kim Young,3.27,239,73
175,0,02313,Bruce Zabriski,3.29,273,83
176,0,01236,Richard Cromwell,3.31,248,75
177,0,01970,Bob Proben,3.36,269,80
177,0,02192,Steve Thomas,3.36,259,77
179,0,01861,Jim Nelford,3.39,244,72
180,0,01737,Mark Maness,3.44,217,63
181,0,01224,Jeff Coston,3.45,238,69
182,0,01127,Danny Briggs,3.46,211,61
183,0,01851,Bob Murphy,3.47,257,74
184,0,02244,Fred Wadsworth,3.72,279,75
185,0,02215,Paul Trittler,3.93,263,67
