RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
126,0,01191,Barry Cheesman,3.11,271,87
127,0,01971,Dillard Pruitt,3.10,267,86
127,0,02101,Joey Sindelar,3.10,220,71
127,0,02223,Bob Tway,3.10,211,68
130,0,06566,Jaime Gomez,3.09,263,85
130,0,06617,Brian Henninger,3.09,278,90
130,0,02303,Robert Wrenn,3.09,250,81
133,0,01288,Ed Dougherty,3.07,341,111
133,0,06128,Steve Lamontagne,3.07,301,98
135,0,06006,JC Anderson,3.06,236,77
136,0,02104,Jeff Sluman,3.05,296,97
137,0,01390,Buddy Gardner,3.03,197,65
137,0,06044,Scott Gump,3.03,279,92
139,0,01619,Skip Kendall,3.01,289,96
140,0,01218,Jeff Cook,3.00,249,83
140,0,01307,Joel Edwards,3.00,270,90
140,0,05319,Gene Jones,3.00,171,57
140,0,01648,Billy Kratzert,3.00,156,52
140,0,01715,Mark Lye,3.00,195,65
140,0,02190,Doug Tewell,3.00,189,63
146,0,01938,David Peoples,2.99,248,83
147,0,01049,Ian Baker-Finch,2.98,182,61
147,0,01060,Dave Barr,2.98,280,94
149,0,02322,Richard Zokol,2.97,220,74
150,0,06034,Marco Dawson,2.96,311,105
151,0,02217,Dennis Trixler,2.95,242,82
152,0,08045,Perry Moss,2.94,253,86
152,0,02294,Willie Wood,2.94,229,78
154,0,06124,Patrick Burke,2.93,167,57
154,0,06575,Dudley Hart,2.93,267,91
154,0,02201,Jim Thorpe,2.93,164,56
157,0,06589,Jeff Woodland,2.92,231,79
158,0,01249,John Daly,2.89,205,71
158,0,01659,Massy Kuramoto,2.89,176,61
158,0,02111,Mike Smith,2.89,260,90
161,0,01035,Tommy Armour III,2.88,161,56
161,0,01282,Trevor Dodds,2.88,236,82
163,0,10207,Jimmy Johnston,2.87,198,69
163,0,02067,Ted Schulz,2.87,273,95
165,0,01068,Andy Bean,2.84,173,61
166,0,01435,Wayne Grady,2.83,147,52
166,0,01849,Bill Murchison,2.83,153,54
168,0,01946,Peter Persons,2.80,252,90
169,0,06284,Jim Hallet,2.79,251,90
170,0,01157,Tom Byrum,2.78,211,76
171,0,01284,Mike Donald,2.75,253,92
172,0,01323,Brad Fabel,2.70,221,82
173,0,01443,Hubert Green,2.69,145,54
174,0,01725,John Mahaffey,2.68,196,73
175,0,01346,Ed Fiori,2.66,253,95
175,0,01930,Eddie Pearce,2.66,165,62
177,0,01761,Len Mattiace,2.65,207,78
178,0,01469,Dan Halldorson,2.63,208,79
179,0,08759,Tad Rhyan,2.62,207,79
180,0,07569,Mark Carnevale,2.61,245,94
181,0,01248,Rick Dalpos,2.59,181,70
181,0,08553,Lee Porter,2.59,132,51
181,0,10795,Neale Smith,2.59,145,56
184,0,02241,Bobby Wadkins,2.57,167,65
185,0,06401,Marty Schiene,2.47,153,62
186,0,01934,Dave Peege,2.39,136,57
187,0,06144,John Dowdall,2.37,128,54
188,0,06691,Greg Cesario,2.35,146,62
189,0,06247,David Delong,2.25,117,52
