RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
76,0,02101,Joey Sindelar,1.11,236,212
76,0,02224,Greg Twiggs,1.11,316,285
81,0,01261,Jay Delsing,1.09,327,301
81,0,01920,Craig Parry,1.09,256,235
81,0,02049,Gene Sauers,1.09,336,308
81,0,02180,Harry Taylor,1.09,285,262
81,0,02294,Willie Wood,1.09,233,214
86,0,01006,John Adams,1.08,304,282
86,0,01185,Brandel Chamblee,1.08,281,259
86,0,06575,Dudley Hart,1.08,285,265
86,0,06332,Neal Lancaster,1.08,347,321
86,0,02090,Tom Sieckmann,1.08,334,310
91,0,06086,Russell Beiersdorf,1.07,357,333
91,0,01235,Ben Crenshaw,1.07,228,214
91,0,06058,John Flannery,1.07,370,347
91,0,01846,Jodie Mudd,1.07,222,207
95,0,01060,Dave Barr,1.06,287,271
95,0,01388,Robert Gamez,1.06,302,284
95,0,01550,Ed Humenik,1.06,312,295
95,0,01755,Dick Mast,1.06,313,295
95,0,01891,David Ogrin,1.06,308,291
100,0,01129,Bill Britton,1.05,290,277
100,0,01810,Phil Mickelson,1.05,252,239
102,0,01288,Ed Dougherty,1.04,346,334
102,0,01557,John Inman,1.04,310,297
104,0,01197,Bobby Clampett,1.03,171,166
104,0,02104,Jeff Sluman,1.03,300,292
106,0,01414,Bob Gilder,1.02,258,252
106,0,06044,Scott Gump,1.02,282,277
106,0,02190,Doug Tewell,1.02,189,185
106,0,02245,Grant Waite,1.02,295,290
106,0,02322,Richard Zokol,1.02,235,231
111,0,01096,Phil Blackmar,1.01,310,306
111,0,02007,Larry Rinker,1.01,240,238
113,0,01346,Ed Fiori,1.00,260,260
113,0,01938,David Peoples,1.00,257,258
113,0,02185,Lance Ten Broeck,1.00,311,311
116,0,06124,Patrick Burke,.99,170,172
116,0,01468,Gary Hallberg,.99,316,320
116,0,06012,Greg Kraft,.99,246,248
116,0,06128,Steve Lamontagne,.99,311,315
116,0,02135,Mike Standly,.99,319,322
116,0,02246,Duffy Waldorf,.99,265,268
122,0,06197,Michael Allen,.98,275,282
122,0,01408,Kelly Gibson,.98,335,341
122,0,06643,Paul Goydos,.98,307,313
122,0,01715,Mark Lye,.98,199,203
122,0,02218,Ted Tryba,.98,321,329
127,0,02298,Jim Woodward,.97,173,178
128,0,01116,Michael Bradley,.96,269,280
128,0,01307,Joel Edwards,.96,272,283
128,0,01549,Mike Hulbert,.96,324,336
131,0,06566,Jaime Gomez,.95,267,280
131,0,06617,Brian Henninger,.95,289,305
131,0,01864,Larry Nelson,.95,182,191
131,0,01975,Tom Purtzer,.95,183,192
135,0,01619,Skip Kendall,.94,291,308
135,0,01890,Brett Ogle,.94,190,203
137,0,01218,Jeff Cook,.93,267,286
137,0,01374,Robin Freeman,.93,282,303
139,0,06034,Marco Dawson,.92,320,346
139,0,06589,Jeff Woodland,.92,233,252
141,0,01049,Ian Baker-Finch,.91,183,202
141,0,08045,Perry Moss,.91,257,282
141,0,01946,Peter Persons,.91,254,278
144,0,01191,Barry Cheesman,.90,275,304
144,0,02201,Jim Thorpe,.90,165,183
146,0,10195,Tim Conley,.89,201,226
146,0,02170,Hal Sutton,.89,276,309
148,0,07569,Mark Carnevale,.88,256,290
148,0,01249,John Daly,.88,228,260
148,0,01533,P.H. Horgan III,.88,277,314
148,0,06136,Mike Schuchart,.88,230,260
148,0,02111,Mike Smith,.88,263,299
148,0,02206,David Toms,.88,275,311
148,0,02217,Dennis Trixler,.88,249,283
148,0,02303,Robert Wrenn,.88,252,288
156,0,06006,JC Anderson,.87,244,281
156,0,01564,David Jackson,.87,290,333
158,0,05319,Gene Jones,.86,174,203
159,0,01284,Mike Donald,.85,259,303
159,0,01849,Bill Murchison,.85,156,184
159,0,02223,Bob Tway,.85,212,250
162,0,02067,Ted Schulz,.84,275,329
163,0,01035,Tommy Armour III,.83,165,200
163,0,01323,Brad Fabel,.83,228,274
165,0,01157,Tom Byrum,.82,217,266
165,0,01282,Trevor Dodds,.82,240,291
167,0,06599,John Elliott,.81,249,309
167,0,01390,Buddy Gardner,.81,198,243
167,0,02255,Denis Watson,.81,221,272
170,0,01443,Hubert Green,.78,146,186
170,0,01725,John Mahaffey,.78,197,252
172,0,06284,Jim Hallet,.77,255,333
173,0,02241,Bobby Wadkins,.76,173,227
174,0,01435,Wayne Grady,.75,148,197
175,0,01659,Massy Kuramoto,.74,184,248
176,0,10207,Jimmy Johnston,.73,201,275
176,0,01761,Len Mattiace,.73,211,290
178,0,01068,Andy Bean,.72,175,243
179,0,08759,Tad Rhyan,.71,216,304
180,0,01248,Rick Dalpos,.70,185,263
180,0,01469,Dan Halldorson,.70,215,308
182,0,08553,Lee Porter,.68,132,195
182,0,10795,Neale Smith,.68,152,223
184,0,01934,Dave Peege,.67,137,206
185,0,01930,Eddie Pearce,.66,175,267
186,0,06401,Marty Schiene,.63,153,244
187,0,06144,John Dowdall,.62,129,208
188,0,06691,Greg Cesario,.60,147,246
189,0,06247,David Delong,.54,126,232
