RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL MISSED,TOTAL FWYS,RELATIVE TO PAR
43,0,51696,Rico Hoey,4.23%,39,921,+0.44
43,0,29420,Billy Horschel,4.23%,39,923,+0.31
43,0,49960,Sepp Straka,4.23%,39,922,+0.10
46,0,27644,Brian Harman,4.27%,47,1101,+0.30
46,0,60067,Joe Highsmith,4.27%,34,796,+0.53
48,0,51287,Ryo Hisatsune,4.28%,41,958,+0.12
49,0,36871,Matt NeSmith,4.30%,37,860,+0.70
50,0,55893,Sam Stevens,4.31%,47,1091,+0.49
51,0,34587,Chan Kim,4.32%,42,972,+0.38
52,0,55708,Hayden Buckley,4.33%,36,831,+0.47
53,0,33399,Adam Hadwin,4.36%,43,987,+0.49
54,0,32757,Patton Kizzire,4.37%,32,732,+0.41
54,0,50095,Austin Smotherman,4.37%,23,526,+0.43
56,0,54591,Ben Griffin,4.42%,55,1244,+0.16
57,0,36801,Mark Hubbard,4.45%,54,1214,+0.33
57,0,30927,Brendon Todd,4.45%,55,1237,+0.29
59,0,45242,Kevin Yu,4.49%,41,913,+0.46
60,0,32640,Troy Merritt,4.50%,36,800,+0.53
61,0,40115,Adam Svensson,4.54%,63,1388,+0.49
62,0,52955,Ludvig Ãberg,4.55%,42,923,+0.48
62,0,27214,Kevin Streelman,4.55%,36,791,+0.53
64,0,40026,Daniel Berger,4.56%,38,833,+0.16
65,0,30926,Chris Kirk,4.57%,43,940,+0.33
66,0,27129,Luke List,4.60%,42,914,+0.48
66,0,33486,Roger Sloan,4.60%,34,739,+0.44
68,0,35310,Lanto Griffin,4.61%,37,802,+0.65
69,0,25493,Nick Taylor,4.65%,49,1054,+0.39
70,0,50493,Justin Suh,4.69%,40,853,+0.55
71,0,27330,Josh Teater,4.78%,25,523,+0.60
72,0,45522,Christiaan Bezuidenhout,4.80%,48,999,+0.21
72,0,54783,Dylan Wu,4.80%,46,959,+0.39
74,0,46717,Viktor Hovland,4.81%,35,728,+0.34
74,0,47347,Adam Schenk,4.81%,54,1123,+0.43
76,0,47993,Denny McCarthy,4.82%,53,1100,+0.38
77,0,27936,Martin Laird,4.86%,39,802,+0.21
78,0,46441,Robby Shelton,4.87%,44,904,+0.68
79,0,36326,David Lipsky,4.88%,39,799,+0.72
80,0,46340,Alex Smalley,4.90%,40,817,+0.33
81,0,55182,Tom Kim,4.97%,50,1006,+0.52
82,0,28089,Jason Day,4.98%,41,823,+0.22
83,0,47663,Kevin Dougherty,5.02%,34,677,+0.47
84,0,36699,Patrick Rodgers,5.03%,62,1232,+0.61
85,0,39997,Corey Conners,5.05%,55,1089,+0.25
86,0,29478,Kevin Kisner,5.06%,33,652,+0.73
87,0,39546,Keith Mitchell,5.08%,53,1044,+0.55
87,0,37275,Sam Ryder,5.08%,42,827,+0.57
89,0,40098,Matt Fitzpatrick,5.10%,44,862,+0.14
90,0,48084,Wesley Bryan,5.14%,25,486,+0.52
90,0,34099,Harris English,5.14%,56,1090,+0.34
92,0,59143,Mac Meissner,5.15%,46,893,+0.39
93,0,54576,Patrick Fishburn,5.19%,40,771,+0.13
93,0,29221,Webb Simpson,5.19%,35,675,+0.51
95,0,34563,Chesson Hadley,5.23%,44,841,+0.45
96,0,22405,Justin Rose,5.26%,39,742,+0.41
97,0,39324,J.J. Spaun,5.28%,53,1004,+0.42
98,0,52374,Brandon Wu,5.31%,46,867,+0.54
99,0,51997,Andrew Novak,5.34%,56,1049,+0.23
100,0,57362,Austin Eckroat,5.35%,58,1085,+0.62
101,0,52372,Cameron Champ,5.37%,36,671,+0.44
102,0,33968,ThorbjÃ¸rn Olesen,5.40%,29,537,+0.66
103,0,35506,Mackenzie Hughes,5.42%,63,1163,+0.41
104,0,28252,Seamus Power,5.43%,67,1233,+0.52
105,0,48867,Matti Schmid,5.45%,47,862,+0.23
106,0,32367,Jorge Campillo,5.46%,31,568,+0.29
107,0,51070,Vincent Norrman,5.49%,35,637,+0.51
108,0,52514,Trace Crowe,5.51%,40,726,+0.93
109,0,49947,Taylor Moore,5.53%,67,1212,+0.39
110,0,57900,Chandler Phillips,5.54%,57,1028,+0.44
111,0,51890,Greyson Sigg,5.59%,51,912,+0.45
112,0,58168,Davis Thompson,5.63%,62,1102,+0.34
113,0,27770,Camilo Villegas,5.66%,35,618,+0.60
114,0,48887,Matt Wallace,5.70%,45,790,+0.29
115,0,22371,Aaron Baddeley,5.72%,46,804,+0.52
115,0,38991,Alejandro Tosti,5.72%,48,839,+0.38
117,0,32839,Hideki Matsuyama,5.73%,51,890,+0.08
118,0,59836,Pierceson Coody,5.76%,49,851,+0.47
119,0,52215,Robert MacIntyre,5.79%,50,863,+0.30
120,0,56630,Akshay Bhatia,5.84%,64,1096,+0.36
121,0,29725,Tony Finau,5.90%,58,983,+0.43
122,0,33141,Keegan Bradley,5.94%,59,994,+0.32
123,0,50497,Adrien Dumont de Chassart,5.96%,47,789,+0.47
124,0,59866,Nick Dunlap,6.02%,53,881,+0.32
125,0,51634,Sahith Theegala,6.03%,71,1177,+0.14
126,0,27139,David Skinns,6.04%,56,927,+0.54
127,0,45157,Cam Davis,6.05%,60,991,+0.70
128,0,39975,Michael Kim,6.07%,52,857,+0.48
129,0,33204,Shane Lowry,6.10%,52,852,+0.25
129,0,47806,Raul Pereda,6.10%,30,492,+0.73
131,0,47591,Eric Cole,6.13%,81,1322,+0.42
131,0,59442,Parker Coody,6.13%,40,653,+0.53
133,0,55454,Carl Yuan,6.14%,45,733,+0.51
134,0,33653,Thomas Detry,6.17%,55,892,+0.65
135,0,37378,Min Woo Lee,6.20%,50,807,+0.28
136,0,51349,Nico Echavarria,6.22%,60,964,+0.35
137,0,35461,Beau Hossler,6.23%,68,1092,+0.41
138,0,28420,Ryan Brehm,6.28%,39,621,+0.46
139,0,57975,Harry Hall,6.29%,60,954,+0.45
140,0,40162,Justin Lower,6.33%,72,1138,+0.35
141,0,32102,Rickie Fowler,6.45%,61,946,+0.48
142,0,32070,Rafael Campos,6.48%,39,602,+0.56
143,0,48117,Kurt Kitayama,6.51%,63,968,+0.17
144,0,48119,Ben Taylor,6.52%,48,736,+0.54
145,0,39977,Max Homa,6.62%,63,951,+0.51
145,0,48081,Xander Schauffele,6.62%,63,952,+0.33
147,0,47483,Will Zalatoris,6.68%,54,808,+0.39
148,0,48699,Callum Tarren,6.72%,53,789,+0.57
149,0,36799,Stephan Jaeger,6.75%,68,1007,+0.25
149,0,24502,Adam Scott,6.75%,58,859,+0.40
151,0,60004,Jacob Bridgeman,6.80%,56,823,+0.46
152,0,54421,Garrick Higgo,6.87%,59,859,+0.49
152,0,47420,Jake Knapp,6.87%,65,946,+0.55
154,0,34255,Joseph Bramlett,6.92%,68,982,+0.22
155,0,50484,Hayden Springer,6.93%,53,765,+0.42
156,0,28237,Rory McIlroy,6.97%,60,861,+0.13
157,0,56149,Wilson Furr,7.12%,45,632,+0.60
158,0,34046,Jordan Spieth,7.31%,64,875,+0.41
158,0,33448,Justin Thomas,7.31%,60,821,+0.48
160,0,50188,S.H. Kim,7.39%,91,1231,+0.38
160,0,57366,Cameron Young,7.39%,74,1002,+0.46
162,0,59095,Chris Gotterup,7.45%,66,886,+0.20
163,0,37212,Paul Barjon,7.48%,45,602,+0.60
163,0,48153,Matthieu Pavon,7.48%,55,735,+0.51
165,0,51894,Vince Whaley,7.49%,55,734,+0.25
166,0,35617,Martin Trainer,7.51%,42,559,+0.67
167,0,47995,Davis Riley,7.52%,72,957,+0.53
167,0,40006,Erik van Rooyen,7.52%,73,971,+0.36
169,0,51977,Max Greyserman,7.55%,66,874,+0.30
170,0,47504,Sam Burns,7.60%,70,921,+0.49
171,0,34466,Peter Malnati,7.63%,71,931,+0.35
172,0,46113,Ryan McCormick,7.67%,48,626,+0.40
173,0,35450,Patrick Cantlay,7.79%,60,770,+0.15
174,0,32366,Kevin Chappell,7.82%,44,563,+0.25
175,0,33948,Byeong Hun An,7.85%,72,917,+0.44
176,0,31323,Gary Woodland,8.13%,80,984,+0.43
177,0,33408,Tyson Alexander,8.17%,68,832,+0.63
178,0,40250,Taylor Pendrith,8.62%,84,974,+0.35
179,0,51766,Wyndham Clark,8.75%,75,857,+0.21
180,0,55789,Taylor Montgomery,9.05%,57,630,+0.35
181,0,52453,Nicolai HÃ¸jgaard,9.64%,59,612,+0.49
182,0,60767,Blaine Hale Jr.,9.65%,50,518,+0.66
183,0,34374,Erik Barnes,9.69%,57,588,+0.49
184,0,29936,Ryan Fox,9.88%,93,941,+0.38
