RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
51,0,58168,Davis Thompson,4.9,54,228,+0.130
51,0,40006,Erik van Rooyen,4.9,48,205,+0.063
63,0,32070,Rafael Campos,5.0,30,126,+0.167
63,0,60767,Blaine Hale Jr.,5.0,26,110,-0.038
63,0,27644,Brian Harman,5.0,55,233,+0.145
63,0,54628,Lee Hodges,5.0,60,254,+0.300
63,0,50493,Justin Suh,5.0,43,182,+0.116
63,0,32333,Kevin Tway,5.0,31,129,+0.129
69,0,22371,Aaron Baddeley,5.1,41,175,+0.171
69,0,52375,Doug Ghim,5.1,56,239,+0.196
69,0,34563,Chesson Hadley,5.1,43,185,+0.209
69,0,27936,Martin Laird,5.1,41,171,+0.049
69,0,36871,Matt NeSmith,5.1,44,190,+0.159
69,0,29908,C.T. Pan,5.1,40,165,+0.025
69,0,49771,J.T. Poston,5.1,55,233,+0.236
69,0,28252,Seamus Power,5.1,63,267,+0.063
77,0,34255,Joseph Bramlett,5.2,51,219,+0.314
77,0,57362,Austin Eckroat,5.2,56,237,+0.125
77,0,29535,Brice Garnett,5.2,31,129,+0.387
77,0,39324,J.J. Spaun,5.2,52,220,+0.154
77,0,48887,Matt Wallace,5.2,41,176,-0.073
82,0,55182,Tom Kim,5.3,53,225,+0.151
82,0,40250,Taylor Pendrith,5.3,52,219,+0.154
82,0,46046,Scottie Scheffler,5.3,46,187,+0.152
85,0,34374,Erik Barnes,5.4,32,140,+0.313
85,0,51977,Max Greyserman,5.4,47,198,+0.298
85,0,31646,Emiliano Grillo,5.4,58,242,+0.293
85,0,60067,Joe Highsmith,5.4,43,186,+0.209
85,0,49947,Taylor Moore,5.4,66,277,+0.197
85,0,50525,Collin Morikawa,5.4,52,216,+0.135
85,0,34046,Jordan Spieth,5.4,47,202,+0.213
85,0,38991,Alejandro Tosti,5.4,45,193,+0.022
85,0,57366,Cameron Young,5.4,54,229,+0.111
94,0,35450,Patrick Cantlay,5.5,42,178,+0.048
94,0,56149,Wilson Furr,5.5,35,148,+0.143
94,0,12716,Charley Hoffman,5.5,46,192,+0.217
94,0,35506,Mackenzie Hughes,5.5,64,272,+0.156
94,0,37455,Si Woo Kim,5.5,60,247,+0.200
94,0,28237,Rory McIlroy,5.5,47,196,+0.064
94,0,47983,Chad Ramey,5.5,52,222,+0.231
94,0,47995,Davis Riley,5.5,53,222,+0.283
94,0,47347,Adam Schenk,5.5,62,260,+0.387
94,0,27330,Josh Teater,5.5,29,121,+0.241
94,0,35617,Martin Trainer,5.5,31,134,+0.097
94,0,27770,Camilo Villegas,5.5,34,144,+0.206
94,0,45242,Kevin Yu,5.5,50,212,+0.220
107,0,40058,Zac Blair,5.6,57,235,+0.053
107,0,60004,Jacob Bridgeman,5.6,46,195,+0.283
107,0,48084,Wesley Bryan,5.6,27,115,+0.037
107,0,52514,Trace Crowe,5.6,41,175,+0.073
107,0,54421,Garrick Higgo,5.6,48,207,+0.063
107,0,52215,Robert MacIntyre,5.6,48,202,+0.229
107,0,48081,Xander Schauffele,5.6,53,227,-0.038
107,0,29221,Webb Simpson,5.6,38,167,-0.158
107,0,40115,Adam Svensson,5.6,78,327,+0.103
107,0,48699,Callum Tarren,5.6,44,183,+0.409
117,0,54591,Ben Griffin,5.7,71,297,+0.042
117,0,34098,Russell Henley,5.7,51,213,+0.078
117,0,51287,Ryo Hisatsune,5.7,55,234,+0.036
117,0,48117,Kurt Kitayama,5.7,55,235,+0.127
117,0,27139,David Skinns,5.7,53,229,+0.038
117,0,48319,Tom Whitney,5.7,39,170,-0.026
123,0,55708,Hayden Buckley,5.8,48,202,+0.167
123,0,39997,Corey Conners,5.8,63,265,+0.302
123,0,59442,Parker Coody,5.8,38,165,+0.132
123,0,35461,Beau Hossler,5.8,63,268,+0.111
123,0,46717,Viktor Hovland,5.8,42,173,+0.167
123,0,46442,Maverick McNealy,5.8,63,268,+0.175
123,0,52666,Sami Valimaki,5.8,45,191,+0.356
130,0,33399,Adam Hadwin,5.9,58,243,+0.241
130,0,27349,Alex Noren,5.9,49,203,+0.265
130,0,51997,Andrew Novak,5.9,62,265,+0.048
130,0,24502,Adam Scott,5.9,51,210,+0.078
130,0,55893,Sam Stevens,5.9,64,277,+0.047
135,0,35532,Tom Hoge,6.0,76,324,+0.092
135,0,36799,Stephan Jaeger,6.0,60,259,-0.033
135,0,48119,Ben Taylor,6.0,44,187,+0.273
138,0,47504,Sam Burns,6.1,56,234,+0.339
138,0,45609,Tyler Duncan,6.1,47,195,+0.213
138,0,39977,Max Homa,6.1,58,244,+0.103
138,0,50188,S.H. Kim,6.1,75,315,+0.120
138,0,23108,Matt Kuchar,6.1,57,246,+0.158
138,0,37378,Min Woo Lee,6.1,49,206,+0.367
138,0,40162,Justin Lower,6.1,69,301,+0.188
138,0,27649,Brandt Snedeker,6.1,44,187,+0.159
138,0,52374,Brandon Wu,6.1,53,221,+0.189
147,0,33948,Byeong Hun An,6.2,57,239,+0.018
147,0,45522,Christiaan Bezuidenhout,6.2,62,260,+0.161
147,0,32102,Rickie Fowler,6.2,59,246,+0.102
147,0,29936,Ryan Fox,6.2,58,241,+0.259
147,0,39971,Sungjae Im,6.2,68,283,+0.059
147,0,55789,Taylor Montgomery,6.2,39,165,+0.051
153,0,52955,Ludvig Ãberg,6.3,58,250,+0.121
153,0,28420,Ryan Brehm,6.3,39,163,+0.256
153,0,47591,Eric Cole,6.3,83,352,+0.133
153,0,50497,Adrien Dumont de Chassart,6.3,50,220,E
153,0,36326,David Lipsky,6.3,50,208,+0.060
158,0,33408,Tyson Alexander,6.4,53,222,+0.170
158,0,34021,Bud Cauley,6.4,45,189,+0.178
158,0,25493,Nick Taylor,6.4,67,286,+0.239
161,0,32640,Troy Merritt,6.5,52,218,+0.231
161,0,33448,Justin Thomas,6.5,53,221,+0.132
161,0,51894,Vince Whaley,6.5,48,203,+0.063
164,0,33141,Keegan Bradley,6.6,66,275,+0.242
164,0,30926,Chris Kirk,6.6,62,261,+0.161
164,0,36699,Patrick Rodgers,6.6,81,344,+0.136
164,0,51634,Sahith Theegala,6.6,78,330,+0.167
168,0,28089,Jason Day,6.7,55,232,+0.055
169,0,34466,Peter Malnati,6.8,63,264,+0.254
169,0,48153,Matthieu Pavon,6.8,50,209,+0.300
171,0,47420,Jake Knapp,6.9,65,271,+0.077
171,0,32791,K.H. Lee,6.9,64,273,+0.234
171,0,22405,Justin Rose,6.9,51,216,+0.275
174,0,52453,Nicolai HÃ¸jgaard,7.0,43,185,+0.163
175,0,32366,Kevin Chappell,7.1,40,172,+0.200
175,0,29725,Tony Finau,7.1,70,295,+0.129
175,0,51070,Vincent Norrman,7.1,45,190,+0.444
175,0,46441,Robby Shelton,7.1,64,267,+0.031
179,0,34099,Harris English,7.2,79,330,+0.291
179,0,39975,Michael Kim,7.2,62,262,+0.113
179,0,27129,Luke List,7.2,66,279,+0.182
182,0,33968,ThorbjÃ¸rn Olesen,7.4,40,169,+0.200
183,0,59866,Nick Dunlap,7.5,66,286,+0.152
184,0,33204,Shane Lowry,7.6,65,269,+0.231
