RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SMASH FACTOR,TOTAL ATTEMPTS,HIGHEST VALUE,LOWEST VALUE
16,0,30944,Jason Kokrak,1.484,89.062,60,1.485,1.472
16,0,23108,Matt Kuchar,1.484,118.744,80,1.485,1.473
16,0,35139,Richard Lee,1.484,102.403,69,1.485,1.462
16,0,26851,Marc Leishman,1.484,103.856,70,1.490,1.453
16,0,10860,Justin Leonard,1.484,100.936,68,1.485,1.457
16,0,24912,Will MacKenzie,1.484,118.683,80,1.485,1.457
16,0,24781,Hunter Mahan,1.484,115.741,78,1.485,1.445
16,0,23800,Bryce Molder,1.484,102.427,69,1.485,1.469
16,0,22046,Geoff Ogilvy,1.484,105.352,71,1.485,1.472
16,0,28475,Jeff Overton,1.484,102.378,69,1.485,1.452
16,0,23320,Ryan Palmer,1.484,100.933,68,1.485,1.470
16,0,23621,Rory Sabbatini,1.484,100.894,68,1.485,1.463
16,0,22293,Heath Slocum,1.484,94.969,64,1.485,1.470
16,0,34046,Jordan Spieth,1.484,129.098,87,1.485,1.456
16,0,29518,Brendan Steele,1.484,109.831,74,1.485,1.472
16,0,34431,Robert Streb,1.484,103.860,70,1.485,1.456
16,0,31560,Brian Stuard,1.484,124.684,84,1.485,1.459
16,0,27330,Josh Teater,1.484,118.710,80,1.485,1.459
16,0,32150,Michael Thompson,1.484,87.584,59,1.485,1.469
16,0,28780,Nicholas Thompson,1.484,105.378,71,1.485,1.467
16,0,23623,Bo Van Pelt,1.484,108.303,73,1.485,1.435
16,0,27770,Camilo Villegas,1.484,139.521,94,1.485,1.463
54,0,34021,Bud Cauley,1.483,72.663,49,1.485,1.446
54,0,25720,Chad Collins,1.483,83.059,56,1.485,1.467
54,0,24494,Erik Compton,1.483,123.108,83,1.485,1.457
54,0,22621,Ben Curtis,1.483,103.785,70,1.485,1.415
54,0,23983,Luke Donald,1.483,62.304,42,1.485,1.464
54,0,12716,Charley Hoffman,1.483,123.103,83,1.485,1.451
54,0,27141,J.B. Holmes,1.483,96.383,65,1.485,1.456
54,0,27466,Spencer Levin,1.483,77.134,52,1.485,1.467
54,0,35300,Andrew Loupe,1.483,71.169,48,1.485,1.435
54,0,25572,Graeme McDowell,1.483,74.146,50,1.485,1.464
54,0,32640,Troy Merritt,1.483,90.469,61,1.485,1.460
54,0,24140,Sean O'Hair,1.483,91.944,62,1.485,1.415
54,0,24138,Ian Poulter,1.483,62.290,42,1.485,1.451
54,0,26331,Charl Schwartzel,1.483,77.111,52,1.485,1.443
54,0,26679,Kevin Stadler,1.483,99.328,67,1.485,1.441
54,0,30692,Scott Stallings,1.483,94.909,64,1.485,1.438
54,0,30110,Kyle Stanley,1.483,111.203,75,1.485,1.446
54,0,33419,Cameron Tringale,1.483,157.242,106,1.485,1.461
54,0,26951,Johnson Wagner,1.483,85.985,58,1.485,1.453
54,0,25804,Bubba Watson,1.483,77.128,52,1.498,1.447
74,0,29479,Scott Brown,1.482,122.982,83,1.485,1.430
74,0,32200,Roberto Castro,1.482,88.910,60,1.485,1.454
74,0,29740,Brad Fritsch,1.482,54.822,37,1.485,1.447
74,0,32448,James Hahn,1.482,108.214,73,1.485,1.435
74,0,23353,J.J. Henry,1.482,111.173,75,1.485,1.463
74,0,29420,Billy Horschel,1.482,102.271,69,1.485,1.454
74,0,26300,Matt Jones,1.482,103.715,70,1.485,1.457
74,0,34261,Scott Langley,1.482,123.031,83,1.485,1.425
74,0,34409,David Lingmerth,1.482,106.715,72,1.485,1.414
74,0,33413,Ben Martin,1.482,91.887,62,1.485,1.465
74,0,29289,S.Y. Noh,1.482,111.160,75,1.485,1.445
74,0,25240,D.A. Points,1.482,80.011,54,1.485,1.450
74,0,24502,Adam Scott,1.482,80.037,54,1.485,1.458
74,0,29221,Webb Simpson,1.482,108.159,73,1.485,1.444
74,0,06567,Vijay Singh,1.482,111.175,75,1.485,1.451
74,0,28132,Tyrone Van Aswegen,1.482,68.183,46,1.485,1.421
74,0,25349,Tim Wilkinson,1.482,115.623,78,1.485,1.433
91,0,24846,Ricky Barnes,1.481,117.020,79,1.485,1.451
91,0,25274,Steven Bowditch,1.481,119.952,81,1.485,1.405
91,0,25364,Paul Casey,1.481,65.181,44,1.485,1.459
91,0,20229,Stewart Cink,1.481,100.678,68,1.485,1.457
91,0,24924,Bill Haas,1.481,120.000,81,1.485,1.409
91,0,31557,Jim Herman,1.481,71.106,48,1.485,1.405
91,0,34174,John Huh,1.481,105.135,71,1.485,1.453
91,0,29461,Jamie Lovemark,1.481,65.172,44,1.485,1.453
91,0,24490,George McNeill,1.481,102.179,69,1.485,1.455
91,0,26596,Ryan Moore,1.481,100.688,68,1.485,1.450
91,0,27649,Brandt Snedeker,1.481,99.210,67,1.485,1.453
91,0,25834,Daniel Summerhays,1.481,148.111,100,1.485,1.450
91,0,27095,Nick Watney,1.481,82.937,56,1.485,1.462
91,0,21878,Mark Wilson,1.481,91.820,62,1.485,1.439
105,0,28500,Martin Flores,1.480,109.545,74,1.485,1.454
105,0,25900,Lucas Glover,1.480,74.018,50,1.485,1.399
105,0,33122,Russell Knox,1.480,143.536,97,1.485,1.443
105,0,01810,Phil Mickelson,1.480,73.988,50,1.485,1.413
105,0,34360,Patrick Reed,1.480,100.638,68,1.485,1.436
105,0,35732,Wes Roach,1.480,79.901,54,1.485,1.439
111,0,12510,Chad Campbell,1.479,68.045,46,1.485,1.447
111,0,28089,Jason Day,1.479,41.405,28,1.485,1.445
111,0,19846,Brian Gay,1.479,96.126,65,1.485,1.456
111,0,27644,Brian Harman,1.479,158.253,107,1.485,1.438
111,0,01706,Davis Love III,1.479,84.295,57,1.485,1.361
111,0,32839,Hideki Matsuyama,1.479,99.098,67,1.485,1.375
111,0,31193,Jim Renner,1.479,78.412,53,1.485,1.435
111,0,25562,Andres Romero,1.479,90.190,61,1.485,1.440
111,0,20396,Lee Westwood,1.479,62.126,42,1.485,1.426
111,0,20160,Charlie Wi,1.479,100.564,68,1.485,1.399
121,0,24507,Jason Bohn,1.478,124.152,84,1.485,1.434
121,0,33141,Keegan Bradley,1.478,96.079,65,1.490,1.438
121,0,27436,Graham DeLaet,1.478,82.755,56,1.485,1.391
121,0,25686,Jason Dufner,1.478,62.084,42,1.485,1.438
121,0,20104,Ken Duke,1.478,93.106,63,1.485,1.432
121,0,30852,Ryo Ishikawa,1.478,85.739,58,1.485,1.435
121,0,30925,Dustin Johnson,1.478,60.601,41,1.485,1.439
121,0,28237,Rory McIlroy,1.478,70.959,48,1.485,1.449
121,0,20645,John Senden,1.478,134.462,91,1.485,1.427
121,0,30927,Brendon Todd,1.478,135.987,92,1.485,1.395
121,0,26289,Boo Weekley,1.478,81.269,55,1.485,1.432
121,0,10423,Mike Weir,1.478,82.765,56,1.485,1.433
133,0,28259,Sangmoon Bae,1.477,100.408,68,1.485,1.432
133,0,24925,Jonathan Byrd,1.477,98.985,67,1.485,1.436
133,0,23409,James Driscoll,1.477,78.288,53,1.485,1.434
133,0,32102,Rickie Fowler,1.477,93.032,63,1.485,1.426
133,0,29478,Kevin Kisner,1.477,110.761,75,1.485,1.435
133,0,26956,Bronson La'Cassie,1.477,59.066,40,1.485,1.441
133,0,28092,D.H. Lee,1.477,72.391,49,1.485,1.433
140,0,20098,Stuart Appleby,1.476,134.308,91,1.485,1.401
140,0,10809,Jim Furyk,1.476,112.181,76,1.485,1.438
140,0,20157,Retief Goosen,1.476,129.922,88,1.485,1.412
140,0,31202,William McGirt,1.476,138.725,94,1.485,1.443
140,0,28486,Michael Putnam,1.476,137.248,93,1.485,1.430
145,0,23638,Brendon de Jonge,1.475,141.554,96,1.485,1.447
145,0,27120,Troy Matteson,1.475,73.741,50,1.485,1.436
145,0,34265,Will Wilcox,1.475,63.426,43,1.485,1.430
148,0,24357,K.J. Choi,1.474,104.647,71,1.485,1.407
148,0,36689,Brooks Koepka,1.474,57.481,39,1.485,1.411
148,0,27064,Jhonattan Vegas,1.474,98.727,67,1.485,1.426
151,0,32366,Kevin Chappell,1.473,132.600,90,1.485,1.388
151,0,29926,Danny Lee,1.473,98.662,67,1.485,1.437
153,0,27556,Ted Potter Jr.,1.472,92.711,63,1.485,1.421
153,0,33418,Shawn Stefani,1.472,82.453,56,1.485,1.436
155,0,29222,Billy Hurley III,1.471,114.707,78,1.485,1.446
155,0,22405,Justin Rose,1.471,79.425,54,1.485,1.414
157,0,07867,Woody Austin,1.470,86.756,59,1.485,1.411
157,0,25191,Gonzalo Fernandez-Castaño,1.470,110.251,75,1.485,1.403
157,0,35541,John Peterson,1.470,86.748,59,1.485,1.406
157,0,27214,Kevin Streelman,1.470,98.491,67,1.485,1.440
161,0,21731,Freddie Jacobson,1.467,114.396,78,1.485,1.398
161,0,21528,Henrik Stenson,1.467,39.606,27,1.485,1.435
163,0,20498,Briny Baird,1.466,57.170,39,1.485,1.392
163,0,37273,Derek Ernst,1.466,89.439,61,1.485,1.434
163,0,25396,Kevin Na,1.466,126.096,86,1.485,1.404
163,0,22913,John Rollins,1.466,93.814,64,1.485,1.420
167,0,31323,Gary Woodland,1.465,96.685,66,1.485,1.422
168,0,32333,Kevin Tway,1.464,70.282,48,1.485,1.409
169,0,27408,Martin Kaymer,1.463,76.083,52,1.485,1.420
170,0,22378,Trevor Immelman,1.462,97.987,67,1.485,1.371
171,0,29425,Andrew Svoboda,1.460,109.468,75,1.485,1.385
171,0,34264,Hudson Swafford,1.460,77.364,53,1.485,1.388
173,0,24663,Y.E. Yang,1.459,90.437,62,1.485,1.395
174,0,21209,Sergio Garcia,1.458,53.945,37,1.485,1.401
175,0,24361,Pat Perez,1.457,110.722,76,1.486,1.381
176,0,28307,Matt Every,1.455,97.464,67,1.485,1.395
177,0,32334,Charlie Beljan,1.449,104.353,72,1.485,1.362
