RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
109,0,24503,Jeff Klauk,1.579,2757,1746
109,0,24361,Pat Perez,1.579,2046,1296
109,0,10423,Mike Weir,1.579,2388,1512
112,0,08793,Tiger Woods,1.580,1763,1116
113,0,23541,Ben Crane,1.583,2650,1674
114,0,22046,Geoff Ogilvy,1.584,2053,1296
115,0,23135,Tim Clark,1.585,2225,1404
115,0,01320,Bob Estes,1.585,2225,1404
117,0,20160,Charlie Wi,1.586,2626,1656
118,0,01473,Todd Hamilton,1.589,2374,1494
119,0,01677,Tom Lehman,1.590,1574,990
119,0,23548,Bill Lunde,1.590,2375,1494
121,0,20157,Retief Goosen,1.591,2090,1314
122,0,25190,Jeff Quinney,1.592,2235,1404
122,0,30927,Brendon Todd,1.592,1519,954
124,0,23353,J.J. Henry,1.593,2781,1746
124,0,10860,Justin Leonard,1.593,2609,1638
124,0,10585,Scott McCarron,1.593,2610,1638
127,0,27936,Martin Laird,1.594,2066,1296
128,0,12782,Tim Herron,1.597,2501,1566
129,0,24024,Zach Johnson,1.598,2646,1656
129,0,01941,Tom Pernice Jr.,1.598,2359,1476
131,0,26420,Richard Johnson,1.601,2449,1530
132,0,20848,Ángel Cabrera,1.602,1557,972
133,0,25900,Lucas Glover,1.603,2684,1674
133,0,12716,Charley Hoffman,1.603,2798,1746
135,0,30925,Dustin Johnson,1.604,2426,1512
136,0,20572,Rod Pampling,1.606,2052,1278
136,0,25804,Bubba Watson,1.606,2110,1314
138,0,06004,Stephen Ames,1.607,2169,1350
138,0,01810,Phil Mickelson,1.607,1822,1134
140,0,07867,Woody Austin,1.608,2431,1512
141,0,09011,David Duval,1.609,1622,1008
142,0,23320,Ryan Palmer,1.610,2261,1404
143,0,28780,Nicholas Thompson,1.612,2785,1728
144,0,01707,Steve Lowery,1.615,2413,1494
145,0,20229,Stewart Cink,1.616,2123,1314
145,0,25345,Carl Pettersson,1.616,2501,1548
147,0,24781,Hunter Mahan,1.617,2677,1656
148,0,01945,Kenny Perry,1.618,2650,1638
149,0,20104,Ken Duke,1.619,2536,1566
149,0,22405,Justin Rose,1.619,2040,1260
151,0,20070,Matt Bettencourt,1.620,2858,1764
151,0,27095,Nick Watney,1.620,2508,1548
153,0,23621,Rory Sabbatini,1.622,2335,1440
154,0,06595,Kevin Sutherland,1.623,2775,1710
155,0,22621,Ben Curtis,1.625,1813,1116
156,0,07457,Steve Flesch,1.626,2254,1386
157,0,01161,Mark Calcavecchia,1.627,2108,1296
157,0,26951,Johnson Wagner,1.627,2372,1458
159,0,06522,Ernie Els,1.628,1934,1188
160,0,27770,Camilo Villegas,1.630,2142,1314
161,0,21209,Sergio Garcia,1.631,1703,1044
162,0,25562,Andres Romero,1.632,1674,1026
163,0,01226,Fred Couples,1.633,1587,972
164,0,01035,Tommy Armour III,1.638,1710,1044
164,0,01313,Steve Elkington,1.638,2064,1260
166,0,20574,Mathew Goggin,1.640,2185,1332
166,0,01706,Davis Love III,1.640,2568,1566
168,0,07223,Brian Bateman,1.641,1625,990
168,0,24140,Sean O'Hair,1.641,2245,1368
170,0,20098,Stuart Appleby,1.644,2308,1404
171,0,24357,K.J. Choi,1.646,1896,1152
172,0,24507,Jason Bohn,1.647,2609,1584
173,0,27141,J.B. Holmes,1.652,2200,1332
174,0,01724,Jeff Maggert,1.655,2353,1422
175,0,20645,John Senden,1.657,2983,1800
176,0,23788,D.J. Trahan,1.658,2865,1728
177,0,06567,Vijay Singh,1.660,2062,1242
177,0,02214,Kirk Triplett,1.660,1793,1080
179,0,26668,Marc Turnesa,1.662,2303,1386
180,0,10885,Robert Allenby,1.666,2099,1260
181,0,26289,Boo Weekley,1.667,2310,1386
182,0,24502,Adam Scott,1.672,1565,936
183,0,24912,Will MacKenzie,1.680,2086,1242
184,0,01766,Billy Mayfair,1.683,2514,1494
