RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
136,0,40009,Dominic Bozzelli,12.27,33,269
137,0,25198,Francesco Molinari,12.26,26,212
138,0,27963,Chris Stroud,12.25,31,253
139,0,27214,Kevin Streelman,12.23,40,327
140,0,22371,Aaron Baddeley,12.22,27,221
141,0,30946,Alex Prugh,12.20,35,287
142,0,40026,Daniel Berger,12.12,32,264
143,0,28775,Nate Lashley,12.09,33,273
144,0,35376,Roberto Díaz,12.08,32,265
144,0,21731,Freddie Jacobson,12.08,25,207
146,0,30911,Tommy Fleetwood,12.06,31,257
147,0,46402,Talor Gooch,11.98,26,217
148,0,34360,Patrick Reed,11.97,42,351
149,0,10809,Jim Furyk,11.91,33,277
150,0,51766,Wyndham Clark,11.88,41,345
151,0,31557,Jim Herman,11.86,23,194
152,0,49298,Kramer Hickok,11.82,37,313
153,0,39977,Max Homa,11.76,38,323
153,0,21528,Henrik Stenson,11.76,24,204
155,0,33948,Byeong Hun An,11.69,36,308
156,0,48081,Xander Schauffele,11.64,34,292
156,0,32333,Kevin Tway,11.64,37,318
158,0,01810,Phil Mickelson,11.62,28,241
159,0,45486,Joaquin Niemann,11.60,45,388
160,0,30110,Kyle Stanley,11.51,35,304
161,0,29478,Kevin Kisner,11.46,40,349
162,0,28259,Sangmoon Bae,11.42,25,219
163,0,24781,Hunter Mahan,11.30,27,239
164,0,06522,Ernie Els,11.17,22,197
165,0,36852,Jim Knous,11.16,24,215
166,0,35449,Adam Long,11.15,34,305
167,0,29908,C.T. Pan,11.14,37,332
168,0,47856,Seth Reeves,11.07,30,271
169,0,27649,Brandt Snedeker,10.83,43,397
170,0,47504,Sam Burns,10.76,34,316
171,0,24924,Bill Haas,10.71,30,280
172,0,35617,Martin Trainer,10.53,26,247
173,0,47990,Kyle Jones,10.49,28,267
174,0,35506,Mackenzie Hughes,10.36,32,309
175,0,27644,Brian Harman,10.34,37,358
176,0,46601,Trey Mullinax,10.10,30,297
177,0,33667,Carlos Ortiz,10.00,33,330
177,0,29518,Brendan Steele,10.00,25,250
179,0,20572,Rod Pampling,9.95,21,211
180,0,34098,Russell Henley,9.82,28,285
181,0,34306,John Chin,9.68,21,217
182,0,21209,Sergio Garcia,9.44,17,180
183,0,30191,Julián Etulain,9.43,25,265
184,0,29970,Dylan Frittelli,9.42,31,329
185,0,34099,Harris English,9.24,34,368
186,0,27349,Alex Noren,9.17,22,240
187,0,23353,J.J. Henry,8.13,17,209
188,0,26499,Rafa Cabrera Bello,7.94,22,277
