RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
109,0,37455,Si Woo Kim,210.9,1476,7
109,0,37189,Harold Varner III,210.9,1476,7
111,0,25686,Jason Dufner,216.0,1296,6
111,0,31557,Jim Herman,216.0,864,4
111,0,33122,Russell Knox,216.0,1296,6
111,0,27349,Alex Noren,216.0,1080,5
111,0,34431,Robert Streb,216.0,1296,6
116,0,51766,Wyndham Clark,218.6,1530,7
116,0,29535,Brice Garnett,218.6,1530,7
118,0,24925,Jonathan Byrd,220.5,882,4
119,0,45526,Abraham Ancer,226.3,1584,7
120,0,33418,Shawn Stefani,228.0,1368,6
121,0,19846,Brian Gay,228.9,1602,7
122,0,26329,Louis Oosthuizen,230.4,1152,5
123,0,33948,Byeong Hun An,231.0,1386,6
123,0,49298,Kramer Hickok,231.0,1386,6
125,0,25900,Lucas Glover,231.4,1620,7
126,0,35376,Roberto Díaz,234.0,1170,5
126,0,30191,Julián Etulain,234.0,1170,5
128,0,47990,Kyle Jones,237.6,1188,5
129,0,36852,Jim Knous,238.5,954,4
130,0,34306,John Chin,243.0,972,4
131,0,34021,Bud Cauley,246.0,1476,6
132,0,34076,Joel Dahmen,246.9,1728,7
133,0,22371,Aaron Baddeley,247.5,990,4
133,0,29268,Bronson Burgoon,247.5,990,4
135,0,35461,Beau Hossler,249.0,1494,6
135,0,27095,Nick Watney,249.0,1494,6
137,0,35450,Patrick Cantlay,259.2,1296,5
138,0,24138,Ian Poulter,261.0,1044,4
139,0,21209,Sergio Garcia,264.0,792,3
139,0,32839,Hideki Matsuyama,264.0,1584,6
141,0,39975,Michael Kim,265.5,1062,4
141,0,37380,Curtis Luck,265.5,1062,4
143,0,34261,Scott Langley,266.4,1332,5
143,0,35891,Cameron Smith,266.4,1332,5
145,0,27644,Brian Harman,267.0,1602,6
146,0,35532,Tom Hoge,270.0,1620,6
147,0,23325,Vaughn Taylor,273.0,1638,6
148,0,35506,Mackenzie Hughes,273.6,1368,5
149,0,35617,Martin Trainer,274.5,1098,4
150,0,30978,Kiradech Aphibarnrat,279.0,1116,4
150,0,29518,Brendan Steele,279.0,1116,4
152,0,34046,Jordan Spieth,284.4,1422,5
153,0,06522,Ernie Els,294.0,882,3
154,0,27958,Ryan Blaum,295.2,1476,5
155,0,23320,Ryan Palmer,297.0,1188,4
155,0,27649,Brandt Snedeker,297.0,1782,6
157,0,34466,Peter Malnati,298.8,1494,5
158,0,40009,Dominic Bozzelli,301.5,1206,4
159,0,32791,K.H. Lee,302.4,1512,5
160,0,39997,Corey Conners,309.6,1548,5
161,0,20572,Rod Pampling,312.0,936,3
162,0,27141,J.B. Holmes,319.5,1278,4
163,0,32200,Roberto Castro,324.0,1296,4
163,0,25198,Francesco Molinari,324.0,972,3
165,0,25632,Jimmy Walker,333.0,1332,4
166,0,34256,Andrew Putnam,342.0,1368,4
167,0,01810,Phil Mickelson,360.0,1080,3
168,0,47993,Denny McCarthy,364.5,1458,4
168,0,27214,Kevin Streelman,364.5,1458,4
170,0,39324,J.J. Spaun,369.0,1476,4
171,0,32816,Satoshi Kodaira,384.0,1152,3
172,0,32058,José de Jesús Rodríguez,390.0,1170,3
173,0,10809,Jim Furyk,408.0,1224,3
174,0,49964,Aaron Wise,414.0,1242,3
175,0,31560,Brian Stuard,423.0,1692,4
176,0,29223,Sam Saunders,444.0,1332,3
177,0,20472,Alex Cejka,450.0,900,2
178,0,34363,Tyrrell Hatton,522.0,1044,2
179,0,19803,Ryan Armour,552.0,1656,3
180,0,32139,Danny Willett,567.0,1134,2
181,0,33419,Cameron Tringale,585.0,1170,2
182,0,37454,Whee Kim,621.0,1242,2
182,0,31420,Anirban Lahiri,621.0,1242,2
184,0,30925,Dustin Johnson,630.0,1260,2
185,0,27556,Ted Potter Jr.,639.0,1278,2
186,0,33410,Andrew Landry,666.0,1332,2
187,0,21528,Henrik Stenson,900.0,900,1
188,0,40026,Daniel Berger,1188.0,1188,1
