RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
50,0,25892,Steve Wheatcroft,53.39,63,118,+36.00
51,0,27060,John Mallinger,53.24,74,139,+52.00
52,0,23409,James Driscoll,53.08,69,130,+36.00
53,0,24502,Adam Scott,53.04,61,115,+27.00
54,0,27141,J.B. Holmes,52.83,84,159,+52.00
55,0,23541,Ben Crane,52.70,78,148,+45.00
56,0,12510,Chad Campbell,52.67,69,131,+45.00
57,0,28237,Rory McIlroy,52.48,53,101,+29.00
58,0,23320,Ryan Palmer,52.41,76,145,+60.00
59,0,08075,Jerry Kelly,52.35,78,149,+48.00
59,0,27933,John Merrick,52.35,78,149,+38.00
61,0,20070,Matt Bettencourt,52.26,81,155,+51.00
61,0,21949,Joe Ogilvie,52.26,81,155,+54.00
63,0,07749,Brett Quigley,52.21,71,136,+39.00
64,0,23673,Michael Connell,52.07,63,121,+40.00
65,0,20663,Brenden Pappas,52.04,51,98,+34.00
66,0,30946,Alex Prugh,52.00,65,125,+34.00
67,0,08375,Paul Stankowski,51.95,40,77,+15.00
68,0,06567,Vijay Singh,51.91,68,131,+40.00
69,0,10585,Scott McCarron,51.80,72,139,+37.00
70,0,28500,Martin Flores,51.75,59,114,+24.00
71,0,27936,Martin Laird,51.61,64,124,+31.00
72,0,26882,Michael Sim,51.58,49,95,+29.00
73,0,08385,Omar Uresti,51.16,44,86,+34.00
74,0,24663,Y.E. Yang,51.15,67,131,+42.00
75,0,28475,Jeff Overton,51.09,70,137,+44.00
76,0,23325,Vaughn Taylor,50.96,80,157,+62.00
77,0,27770,Camilo Villegas,50.83,61,120,+45.00
78,0,26951,Johnson Wagner,50.79,64,126,+50.00
79,0,01577,Lee Janzen,50.74,69,136,+37.00
80,0,01249,John Daly,50.55,46,91,+35.00
80,0,01313,Steve Elkington,50.55,46,91,+25.00
82,0,26301,James Nitties,50.46,55,109,+48.00
83,0,27963,Chris Stroud,50.38,66,131,+44.00
84,0,06251,Chris DiMarco,50.37,68,135,+45.00
85,0,24490,George McNeill,50.36,70,139,+42.00
86,0,27214,Kevin Streelman,50.34,73,145,+54.00
87,0,12652,Cameron Beckman,50.00,49,98,+38.00
87,0,01116,Michael Bradley,50.00,52,104,+45.00
87,0,12716,Charley Hoffman,50.00,70,140,+42.00
87,0,21961,Charles Howell III,50.00,67,134,+32.00
87,0,21731,Freddie Jacobson,50.00,68,136,+55.00
87,0,12705,Cliff Kresge,50.00,32,64,+23.00
87,0,01766,Billy Mayfair,50.00,47,94,+32.00
87,0,25190,Jeff Quinney,50.00,61,122,+52.00
87,0,22293,Heath Slocum,50.00,53,106,+40.00
87,0,12714,Chris Tidland,50.00,70,140,+48.00
87,0,02206,David Toms,50.00,58,116,+40.00
98,0,32640,Troy Merritt,49.66,74,149,+50.00
99,0,26881,Jarrod Lyle,49.33,37,75,+15.00
100,0,26851,Marc Leishman,49.32,73,148,+52.00
101,0,27330,Josh Teater,49.16,88,179,+45.00
102,0,20098,Stuart Appleby,49.11,83,169,+69.00
103,0,23613,Rich Barcelo,48.94,46,94,+43.00
104,0,23638,Brendon de Jonge,48.81,82,168,+56.00
105,0,27613,David Lutterus,48.72,57,117,+38.00
106,0,23548,Bill Lunde,48.60,52,107,+46.00
107,0,06522,Ernie Els,48.44,62,128,+40.00
108,0,02239,Scott Verplank,48.32,72,149,+65.00
109,0,23788,D.J. Trahan,48.25,69,143,+49.00
110,0,24140,Sean O'Hair,48.18,66,137,+52.00
111,0,01948,Tim Petrovic,48.13,90,187,+74.00
112,0,06012,Greg Kraft,48.05,37,77,+37.00
113,0,10809,Jim Furyk,48.04,49,102,+42.00
114,0,26695,Michael Letzig,47.95,70,146,+47.00
115,0,27797,Derek Lamely,47.92,69,144,+61.00
116,0,25364,Paul Casey,47.87,45,94,+42.00
117,0,07457,Steve Flesch,47.83,66,138,+55.00
118,0,11123,Chris Couch,47.79,54,113,+35.00
119,0,10860,Justin Leonard,47.73,63,132,+51.00
120,0,25562,Andres Romero,47.46,56,118,+46.00
121,0,21959,Ted Purdy,47.45,65,137,+56.00
122,0,20686,Jeev Milkha Singh,47.19,42,89,+27.00
123,0,25686,Jason Dufner,47.10,65,138,+57.00
124,0,25804,Bubba Watson,47.01,55,117,+42.00
125,0,12602,Dean Wilson,46.97,31,66,+25.00
126,0,20436,Garrett Willis,46.90,53,113,+35.00
127,0,06515,Shaun Micheel,46.84,37,79,+34.00
128,0,23349,Charles Warren,46.48,33,71,+24.00
129,0,01320,Bob Estes,46.46,59,127,+46.00
130,0,29910,Blake Adams,46.40,58,125,+59.00
131,0,23322,Brett Wetterich,46.34,38,82,+23.00
132,0,20850,Daniel Chopra,46.09,59,128,+50.00
133,0,20572,Rod Pampling,46.03,58,126,+43.00
134,0,26596,Ryan Moore,45.80,60,131,+57.00
135,0,24781,Hunter Mahan,45.75,70,153,+58.00
136,0,27436,Graham DeLaet,45.69,53,116,+39.00
137,0,26287,Roland Thatcher,45.61,52,114,+41.00
138,0,31560,Brian Stuard,45.60,57,125,+62.00
138,0,26289,Boo Weekley,45.60,57,125,+45.00
140,0,25240,D.A. Points,45.45,65,143,+48.00
141,0,26679,Kevin Stadler,45.38,59,130,+60.00
142,0,01161,Mark Calcavecchia,45.21,33,73,+33.00
143,0,08725,Tom Gillis,45.06,73,162,+52.00
144,0,20848,Ángel Cabrera,45.05,50,111,+37.00
145,0,22913,John Rollins,45.04,59,131,+51.00
146,0,20229,Stewart Cink,45.00,54,120,+50.00
146,0,25818,Scott Piercy,45.00,72,160,+71.00
148,0,30925,Dustin Johnson,44.78,60,134,+44.00
149,0,27466,Spencer Levin,44.70,59,132,+46.00
150,0,12782,Tim Herron,44.66,46,103,+45.00
150,0,20691,Greg Owen,44.66,46,103,+41.00
152,0,24912,Will MacKenzie,44.55,49,110,+41.00
153,0,24924,Bill Haas,44.52,69,155,+50.00
154,0,32617,Jerod Turner,44.44,36,81,+49.00
155,0,09011,David Duval,44.21,42,95,+42.00
156,0,20472,Alex Cejka,44.17,53,120,+51.00
157,0,07867,Woody Austin,43.54,64,147,+57.00
158,0,23307,Roger Tambellini,43.48,40,92,+37.00
159,0,06514,Kevin Johnson,43.43,43,99,+55.00
160,0,28307,Matt Every,43.27,45,104,+48.00
161,0,27095,Nick Watney,43.26,61,141,+64.00
162,0,01797,Rocco Mediate,43.18,38,88,+43.00
163,0,25632,Jimmy Walker,43.08,56,130,+48.00
164,0,32102,Rickie Fowler,42.67,64,150,+76.00
165,0,01619,Skip Kendall,41.67,35,84,+47.00
165,0,01724,Jeff Maggert,41.67,40,96,+41.00
165,0,28158,Steve Marino,41.67,55,132,+61.00
165,0,22122,Andrew McLardy,41.67,35,84,+33.00
169,0,20574,Mathew Goggin,41.27,52,126,+68.00
170,0,06621,Joe Durant,41.10,30,73,+30.00
171,0,28780,Nicholas Thompson,40.94,61,149,+59.00
172,0,24507,Jason Bohn,40.87,47,115,+55.00
173,0,27302,Garth Mulroy,40.85,29,71,+21.00
174,0,28087,Kris Blanks,40.77,53,130,+48.00
175,0,24227,Justin Bolli,40.51,32,79,+44.00
175,0,29285,Brent Delahoussaye,40.51,32,79,+51.00
177,0,07363,Craig Bowden,40.26,31,77,+52.00
178,0,26420,Richard Johnson,39.83,47,118,+57.00
179,0,33419,Cameron Tringale,39.66,23,58,+20.00
180,0,01707,Steve Lowery,39.52,49,124,+66.00
181,0,06643,Paul Goydos,39.10,52,133,+82.00
182,0,26392,Chris Wilson,38.39,43,112,+53.00
183,0,23353,J.J. Henry,38.24,39,102,+37.00
184,0,01329,Brad Faxon,37.50,36,96,+69.00
185,0,24358,Robert Garrigus,37.25,38,102,+32.00
186,0,20105,Jeff Gove,37.14,26,70,+35.00
187,0,22946,Henrik Bjornstad,36.94,41,111,+63.00
187,0,01706,Davis Love III,36.94,41,111,+50.00
189,0,21209,Sergio Garcia,36.49,27,74,+44.00
190,0,22056,Cameron Percy,36.36,32,88,+35.00
191,0,27120,Troy Matteson,36.29,45,124,+64.00
192,0,12755,Vance Veazey,33.78,25,74,+45.00
