RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF BIRDIE OR BETTER,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
107,0,01320,Bob Estes,55.56,20,36,-22,-15.00
107,0,01553,John Huston,55.56,40,72,-44,-30.00
109,0,01927,Dennis Paulson,55.22,37,67,-39,-11.00
110,0,01685,J.L. Lewis,54.88,45,82,-49,-21.00
111,0,21259,Jason Hill,54.76,23,42,-25,+1.00
112,0,07003,David Berganio Jr.,54.55,36,66,-39,-11.00
112,0,02010,Loren Roberts,54.55,18,33,-18,-16.00
112,0,06527,Steve Stricker,54.55,18,33,-18,-8.00
115,0,23614,Rich Beem,54.43,43,79,-46,+1.00
116,0,12823,Carlos Franco,54.37,56,103,-59,-13.00
117,0,01329,Brad Faxon,54.35,25,46,-26,-14.00
118,0,23322,Brett Wetterich,54.26,51,94,-55,+4.00
119,0,10733,Kent Jones,54.22,45,83,-47,-9.00
120,0,01139,Olin Browne,54.17,26,48,-28,-17.00
121,0,01619,Skip Kendall,54.00,27,50,-28,-20.00
122,0,01098,Jay Don Blake,53.97,34,63,-36,-11.00
122,0,20574,Mathew Goggin,53.97,34,63,-35,-3.00
124,0,23621,Rory Sabbatini,53.70,29,54,-31,+1.00
125,0,06621,Joe Durant,53.66,22,41,-22,-8.00
126,0,20229,Stewart Cink,53.57,30,56,-32,-8.00
127,0,23541,Ben Crane,53.52,38,71,-42,-10.00
128,0,20548,Hidemichi Tanaka,53.42,39,73,-42,-5.00
129,0,20127,Chris Riley,52.94,27,51,-29,-15.00
129,0,23177,Kenneth Staton,52.94,54,102,-55,-11.00
131,0,07457,Steve Flesch,52.86,37,70,-40,-2.00
132,0,08993,Franklin Langham,52.63,20,38,-22,+7.00
132,0,01723,Andrew Magee,52.63,30,57,-31,-20.00
134,0,06573,Brandt Jobe,52.50,42,80,-44,-11.00
134,0,06016,Brad Lardon,52.50,21,40,-21,-3.00
136,0,06332,Neal Lancaster,52.46,32,61,-33,-1.00
137,0,23983,Luke Donald,52.38,33,63,-34,-10.00
138,0,22293,Heath Slocum,51.85,14,27,-14,-30.00
139,0,20645,John Senden,51.76,44,85,-49,-5.00
140,0,01374,Robin Freeman,51.67,31,60,-32,-6.00
141,0,01157,Tom Byrum,51.61,16,31,-16,-16.00
142,0,08931,Glen Day,51.43,36,70,-37,-7.00
143,0,08553,Lee Porter,51.28,20,39,-20,-16.00
144,0,01313,Steve Elkington,51.06,24,47,-27,-1.00
145,0,01361,Dan Forsman,50.91,28,55,-30,-16.00
146,0,01761,Len Mattiace,50.70,36,71,-36,-10.00
147,0,01035,Tommy Armour III,50.00,24,48,-24,-6.00
147,0,01132,Mark Brooks,50.00,22,44,-22,-10.00
147,0,08633,Per-Ulrik Johansson,50.00,28,56,-32,+3.00
147,0,01677,Tom Lehman,50.00,18,36,-19,-2.00
147,0,21949,Joe Ogilvie,50.00,18,36,-20,-3.00
152,0,20566,Kaname Yokoo,49.12,28,57,-30,-3.00
153,0,10860,Justin Leonard,49.06,26,53,-28,-10.00
154,0,10962,Bradley Hughes,49.02,25,51,-26,-5.00
155,0,01014,Fulton Allem,48.72,19,39,-19,-17.00
156,0,12388,Michael Clark II,48.61,35,72,-36,-4.00
157,0,23108,Matt Kuchar,48.21,27,56,-28,-9.00
157,0,02110,Jerry Smith,48.21,27,56,-27,-13.00
159,0,06575,Dudley Hart,48.08,25,52,-28,-14.00
160,0,10649,Tom Scherrer,48.00,24,50,-25,-6.00
161,0,21805,Harrison Frazar,47.95,35,73,-36,-10.00
162,0,08545,Glen Hnatiuk,47.76,32,67,-32,-11.00
163,0,06595,Kevin Sutherland,47.73,21,44,-24,E
164,0,01941,Tom Pernice Jr.,47.69,31,65,-32,-6.00
165,0,12753,David Morland IV,47.62,20,42,-21,-9.00
166,0,20043,Edward Fryatt,47.44,37,78,-38,-12.00
167,0,02106,Chris Smith,47.25,43,91,-46,+2.00
168,0,24357,K.J. Choi,47.22,34,72,-38,-18.00
169,0,02101,Joey Sindelar,47.19,42,89,-45,-7.00
170,0,23903,Stephen Gangluff,46.81,22,47,-23,+1.00
171,0,21806,Paul Gow,46.74,43,92,-47,-3.00
172,0,01549,Mike Hulbert,46.67,14,30,-16,+6.00
172,0,01968,Nick Price,46.67,14,30,-16,-8.00
172,0,11011,Mike Sposa,46.67,28,60,-28,-20.00
175,0,23353,J.J. Henry,46.15,42,91,-50,-5.00
175,0,01569,Peter Jacobsen,46.15,18,39,-18,-7.00
177,0,20105,Jeff Gove,45.90,28,61,-28,-24.00
178,0,01457,Jay Haas,45.71,16,35,-17,-12.00
179,0,08339,Spike McRoy,45.45,15,33,-16,-7.00
180,0,06643,Paul Goydos,45.16,14,31,-15,-12.00
180,0,08537,J.P. Hayes,45.16,14,31,-15,-19.00
182,0,19958,Miguel Angel Jiménez,45.00,18,40,-19,-5.00
183,0,01185,Brandel Chamblee,44.68,21,47,-22,+5.00
184,0,06498,Matt Peterson,44.44,20,45,-21,-3.00
185,0,10107,Deane Pappas,44.12,30,68,-32,+2.00
186,0,06036,Scott Dunlap,43.75,21,48,-21,-5.00
187,0,20094,Jonathan Kaye,42.86,33,77,-34,-17.00
187,0,19817,Michael Muehr,42.86,9,21,-9,-3.00
189,0,02223,Bob Tway,42.62,26,61,-31,-10.00
190,0,06012,Greg Kraft,42.50,17,40,-19,-8.00
191,0,01203,Russ Cochran,42.11,16,38,-16,-11.00
192,0,10213,Dicky Pride,41.18,14,34,-14,E
193,0,01724,Jeff Maggert,41.03,16,39,-17,-10.00
194,0,01388,Robert Gamez,40.98,25,61,-27,-3.00
195,0,01926,Steve Pate,40.00,12,30,-12,-6.00
195,0,06078,Esteban Toledo,40.00,18,45,-18,-7.00
197,0,06315,Pete Jordan,38.71,12,31,-13,-12.00
198,0,01599,Steve Jones,37.84,14,37,-14,-14.00
199,0,02170,Hal Sutton,37.21,16,43,-16,-3.00
200,0,01928,Corey Pavin,36.00,9,25,-9,-15.00
201,0,02257,Brian Watts,35.48,11,31,-12,-7.00
202,0,01514,Eduardo Herrera,29.41,15,51,-15,+3.00
