RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
110,0,01823,Larry Mize,7
110,0,20572,Rod Pampling,7
110,0,01928,Corey Pavin,7
110,0,06731,Jeff Roth,7
110,0,23621,Rory Sabbatini,7
110,0,02106,Chris Smith,7
110,0,11011,Mike Sposa,7
110,0,06595,Kevin Sutherland,7
110,0,06078,Esteban Toledo,7
110,0,02239,Scott Verplank,7
110,0,02257,Brian Watts,7
142,0,01063,Ben Bates,6
142,0,07003,David Berganio Jr.,6
142,0,01093,Ronnie Black,6
142,0,06014,Eric Booker,6
142,0,01127,Danny Briggs,6
142,0,01196,Brian Claar,6
142,0,01219,John Cook,6
142,0,01282,Trevor Dodds,6
142,0,01326,Nick Faldo,6
142,0,01376,Bob Friend,6
142,0,06064,Jeff Gallagher,6
142,0,01388,Robert Gamez,6
142,0,20154,Guy Hill,6
142,0,01677,Tom Lehman,6
142,0,01717,Sandy Lyle,6
142,0,01748,Doug Martin,6
142,0,01755,Dick Mast,6
142,0,01810,Phil Mickelson,6
142,0,20213,Katsumasa Miyamoto,6
142,0,10457,Frank Nobilo,6
142,0,10107,Deane Pappas,6
142,0,01920,Craig Parry,6
142,0,02099,Scott Simpson,6
142,0,06655,Geoffrey Sisk,6
142,0,02146,Payne Stewart,6
142,0,06581,David Sutherland,6
142,0,12663,Phil Tataurangi,6
142,0,06613,Tommy Tolles,6
142,0,07753,Kevin Wentworth,6
142,0,02294,Willie Wood,6
172,0,19824,Craig Barlow,5
172,0,12652,Cameron Beckman,5
172,0,01116,Michael Bradley,5
172,0,01143,Brad Bryant,5
172,0,07569,Mark Carnevale,5
172,0,01191,Barry Cheesman,5
172,0,01226,Fred Couples,5
172,0,01249,John Daly,5
172,0,06599,John Elliott,5
172,0,01331,Rick Fehr,5
172,0,01378,David Frost,5
172,0,21209,Sergio Garcia,5
172,0,01414,Bob Gilder,5
172,0,01457,Jay Haas,5
172,0,01577,Lee Janzen,5
172,0,01685,J.L. Lewis,5
172,0,08635,Colin Montgomerie,5
172,0,06140,Sean Murphy,5
172,0,01887,Mark O'Meara,5
172,0,06373,José María Olazábal,5
172,0,02007,Larry Rinker,5
172,0,02023,Clarence Rose,5
172,0,20028,Eric Rustand,5
172,0,02131,Mike Springer,5
172,0,08375,Paul Stankowski,5
172,0,02159,Curtis Strange,5
172,0,06527,Steve Stricker,5
172,0,02167,Mike Sullivan,5
172,0,08385,Omar Uresti,5
172,0,20396,Lee Westwood,5
202,0,01060,Dave Barr,4
202,0,01068,Andy Bean,4
202,0,20124,Alan Bratton,4
202,0,01133,Billy Ray Brown,4
202,0,01139,Olin Browne,4
202,0,01306,David Edwards,4
202,0,01334,Keith Fergus,4
202,0,19846,Brian Gay,4
202,0,01408,Kelly Gibson,4
202,0,10963,Jimmy Green,4
202,0,20766,Padraig Harrington,4
202,0,19958,Miguel Angel Jiménez,4
202,0,10733,Kent Jones,4
202,0,01604,Steve Jurgensen,4
202,0,19970,Robert Karlsson,4
202,0,01690,Bruce Lietzke,4
202,0,01705,Tim Loustalot,4
202,0,12680,Shigeki Maruyama,4
202,0,08339,Spike McRoy,4
202,0,01905,Joe Ozaki,4
202,0,01958,Dan Pohl,4
202,0,08553,Lee Porter,4
202,0,21959,Ted Purdy,4
202,0,01998,Jack Renner,4
202,0,02008,Lee Rinker,4
202,0,20820,Patrik Sjöland,4
202,0,02135,Mike Standly,4
202,0,23623,Bo Van Pelt,4
202,0,23068,Michael Walton,4
202,0,23349,Charles Warren,4
202,0,20566,Kaname Yokoo,4
233,0,24255,Chris Berry,3
233,0,12510,Chad Campbell,3
233,0,20043,Edward Fryatt,3
233,0,22892,Jason Gore,3
233,0,01444,Ken Green,3
233,0,01468,Gary Hallberg,3
233,0,12716,Charley Hoffman,3
233,0,01572,Mark James,3
233,0,06573,Brandt Jobe,3
233,0,08633,Per-Ulrik Johansson,3
233,0,22624,Joel Kribel,3
233,0,23552,Hank Kuehne,3
233,0,01666,Bernhard Langer,3
233,0,01682,Wayne Levi,3
233,0,06350,Bob May,3
233,0,01871,Mike Nicolette,3
233,0,01876,Greg Norman,3
233,0,01878,Andy North,3
233,0,02049,Gene Sauers,3
233,0,22019,Victor Schwamkrug,3
233,0,07007,Stephen Sear,3
233,0,22064,Craig Spence,3
233,0,02224,Greg Twiggs,3
233,0,02241,Bobby Wadkins,3
233,0,02256,Tom Watson,3
233,0,02300,Ian Woosnam,3
233,0,02322,Richard Zokol,3
260,0,23542,Tommy Biershenk,2
260,0,10944,Thomas Bjørn,2
260,0,06214,Guy Boros,2
260,0,06721,Bob Borowicz,2
260,0,01129,Bill Britton,2
260,0,12393,Rodney Butcher,2
260,0,01156,Curt Byrum,2
260,0,24357,K.J. Choi,2
260,0,19825,Darren Clarke,2
260,0,10195,Tim Conley,2
260,0,01235,Ben Crenshaw,2
260,0,01288,Ed Dougherty,2
260,0,01346,Ed Fiori,2
260,0,20378,Mathias Grönberg,2
260,0,23353,J.J. Henry,2
260,0,20613,Brian Hull,2
260,0,21350,Ryuji Imada,2
260,0,01559,Hale Irwin,2
260,0,12705,Cliff Kresge,2
260,0,19904,Paul Lawrie,2
260,0,01701,Bob Lohr,2
260,0,01725,John Mahaffey,2
260,0,10904,Mike Malizia,2
260,0,23516,Wes Martin,2
260,0,01779,Gary McCord,2
260,0,01783,Mark McCumber,2
260,0,10831,Greg Meyer,2
260,0,22036,Mamo Osanai,2
260,0,06488,Chris Patton,2
260,0,23532,Kevin PomArleau,2
260,0,01960,Don Pooley,2
260,0,01975,Tom Purtzer,2
260,0,02020,Eduardo Romero,2
260,0,22292,David Seawell,2
260,0,02123,Mick Soli,2
260,0,02152,Dave Stockton,2
260,0,20471,Sven Struver,2
260,0,20548,Hidemichi Tanaka,2
260,0,06969,Mike Tschetter,2
260,0,07269,Greg Turner,2
260,0,06431,Jean Van de Velde,2
260,0,21878,Mark Wilson,2
