RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE LATE RNDS.
72,0,31323,Gary Woodland,69.80,698,10
74,0,33399,Adam Hadwin,69.83,838,12
74,0,40162,Justin Lower,69.83,1606,23
76,0,30927,Brendon Todd,69.87,1048,15
77,0,45522,Christiaan Bezuidenhout,69.88,559,8
77,0,34099,Harris English,69.88,559,8
79,0,55708,Hayden Buckley,69.89,1258,18
79,0,36699,Patrick Rodgers,69.89,1258,18
81,0,60004,Jacob Bridgeman,69.92,839,12
81,0,35506,Mackenzie Hughes,69.92,839,12
81,0,58168,Davis Thompson,69.92,839,12
84,0,29936,Ryan Fox,69.93,979,14
85,0,56630,Akshay Bhatia,70.00,350,5
85,0,45609,Tyler Duncan,70.00,1330,19
85,0,59866,Nick Dunlap,70.00,210,3
85,0,40098,Matt Fitzpatrick,70.00,70,1
85,0,35461,Beau Hossler,70.00,1400,20
85,0,34587,Chan Kim,70.00,980,14
85,0,33204,Shane Lowry,70.00,70,1
85,0,50484,Hayden Springer,70.00,1260,18
93,0,39324,J.J. Spaun,70.04,1751,25
94,0,34255,Joseph Bramlett,70.05,1331,19
94,0,47995,Davis Riley,70.05,1331,19
96,0,51287,Ryo Hisatsune,70.06,1121,16
97,0,29535,Brice Garnett,70.08,841,12
97,0,55789,Taylor Montgomery,70.08,911,13
99,0,50188,S.H. Kim,70.09,1612,23
99,0,32640,Troy Merritt,70.09,771,11
101,0,51349,Nico Echavarria,70.14,1543,22
102,0,54628,Lee Hodges,70.18,1544,22
102,0,46340,Alex Smalley,70.18,772,11
104,0,30926,Chris Kirk,70.20,351,5
105,0,27936,Martin Laird,70.22,1264,18
106,0,45157,Cam Davis,70.25,281,4
106,0,56149,Wilson Furr,70.25,843,12
106,0,27644,Brian Harman,70.25,281,4
106,0,59143,Mac Meissner,70.25,843,12
106,0,27139,David Skinns,70.25,1405,20
111,0,34466,Peter Malnati,70.27,773,11
111,0,26476,Chez Reavie,70.27,1546,22
113,0,33486,Roger Sloan,70.29,1195,17
114,0,32070,Rafael Campos,70.33,633,9
114,0,59442,Parker Coody,70.33,844,12
116,0,39975,Michael Kim,70.35,1196,17
117,0,34098,Russell Henley,70.43,493,7
118,0,57975,Harry Hall,70.44,634,9
118,0,47347,Adam Schenk,70.44,1268,18
120,0,40058,Zac Blair,70.47,1339,19
120,0,32791,K.H. Lee,70.47,1339,19
120,0,54783,Dylan Wu,70.47,1198,17
123,0,35532,Tom Hoge,70.50,846,12
123,0,29420,Billy Horschel,70.50,282,4
123,0,32839,Hideki Matsuyama,70.50,423,6
123,0,24502,Adam Scott,70.50,141,2
123,0,51890,Greyson Sigg,70.50,1128,16
123,0,39327,Ben Silverman,70.50,1410,20
123,0,51894,Vince Whaley,70.50,987,14
123,0,48319,Tom Whitney,70.50,1128,16
131,0,34563,Chesson Hadley,70.53,1199,17
132,0,52374,Brandon Wu,70.60,1412,20
133,0,12716,Charley Hoffman,70.64,989,14
133,0,46441,Robby Shelton,70.64,989,14
135,0,59095,Chris Gotterup,70.67,1060,15
135,0,47806,Raul Pereda,70.67,636,9
137,0,32367,Jorge Campillo,70.75,283,4
137,0,38991,Alejandro Tosti,70.75,1132,16
139,0,55454,Carl Yuan,70.77,920,13
140,0,60767,Blaine Hale Jr.,70.78,637,9
140,0,40250,Taylor Pendrith,70.78,637,9
142,0,49960,Sepp Straka,70.80,354,5
143,0,22371,Aaron Baddeley,70.82,1204,17
143,0,28775,Nate Lashley,70.82,1204,17
145,0,51977,Max Greyserman,70.83,850,12
146,0,47983,Chad Ramey,70.85,1913,27
147,0,57900,Chandler Phillips,70.88,1205,17
148,0,39971,Sungjae Im,70.90,709,10
149,0,50493,Justin Suh,70.93,993,14
150,0,36326,David Lipsky,70.94,1206,17
150,0,51070,Vincent Norrman,70.94,1277,18
152,0,52372,Cameron Champ,71.00,1136,16
152,0,51766,Wyndham Clark,71.00,71,1
152,0,32102,Rickie Fowler,71.00,284,4
152,0,37275,Sam Ryder,71.00,923,13
156,0,52514,Trace Crowe,71.07,995,14
157,0,37212,Paul Barjon,71.09,782,11
158,0,59836,Pierceson Coody,71.11,1351,19
159,0,28420,Ryan Brehm,71.21,1994,28
159,0,48119,Ben Taylor,71.21,997,14
161,0,27770,Camilo Villegas,71.24,1211,17
162,0,46113,Ryan McCormick,71.25,855,12
163,0,27649,Brandt Snedeker,71.33,1284,18
164,0,47679,Victor Perez,71.38,571,8
165,0,48153,Matthieu Pavon,71.40,357,5
166,0,36884,Ben Kohles,71.41,1214,17
167,0,28237,Rory McIlroy,71.50,143,2
168,0,33141,Keegan Bradley,71.60,358,5
168,0,52453,Nicolai HÃ¸jgaard,71.60,358,5
170,0,47420,Jake Knapp,71.63,573,8
171,0,36871,Matt NeSmith,71.76,1507,21
172,0,48699,Callum Tarren,71.82,1221,17
173,0,50497,Adrien Dumont de Chassart,71.83,1293,18
174,0,34374,Erik Barnes,71.88,575,8
174,0,35617,Martin Trainer,71.88,1222,17
176,0,33408,Tyson Alexander,72.00,1656,23
177,0,29478,Kevin Kisner,72.07,1009,14
178,0,57366,Cameron Young,72.20,361,5
179,0,27330,Josh Teater,72.25,1156,16
180,0,39977,Max Homa,72.67,218,3
181,0,34046,Jordan Spieth,73.00,146,2
182,0,50525,Collin Morikawa,74.00,148,2
183,0,46717,Viktor Hovland,78.00,78,1
