RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
73,0,12510,Chad Campbell,54
73,0,20472,Alex Cejka,54
73,0,20229,Stewart Cink,54
73,0,08931,Glen Day,54
73,0,01381,Fred Funk,54
73,0,21209,Sergio Garcia,54
73,0,01577,Lee Janzen,54
73,0,26420,Richard Johnson,54
73,0,10733,Kent Jones,54
73,0,08075,Jerry Kelly,54
73,0,01619,Skip Kendall,54
73,0,01666,Bernhard Langer,54
73,0,10860,Justin Leonard,54
73,0,01685,J.L. Lewis,54
73,0,01724,Jeff Maggert,54
73,0,12680,Shigeki Maruyama,54
73,0,08339,Spike McRoy,54
73,0,01887,Mark O'Meara,54
73,0,20095,Carl Paulson,54
73,0,22295,Darron Stiles,54
73,0,02170,Hal Sutton,54
73,0,20548,Hidemichi Tanaka,54
73,0,02246,Duffy Waldorf,54
98,0,01035,Tommy Armour III,53
98,0,20099,Doug Barron,53
98,0,07223,Brian Bateman,53
98,0,20029,Notah Begay III,53
98,0,01098,Jay Don Blake,53
98,0,08123,Jeff Brehaut,53
98,0,01161,Mark Calcavecchia,53
98,0,24357,K.J. Choi,53
98,0,23983,Luke Donald,53
98,0,01361,Dan Forsman,53
98,0,12823,Carlos Franco,53
98,0,12645,Brent Geiberger,53
98,0,08725,Tom Gillis,53
98,0,07941,Mike Grob,53
98,0,06575,Dudley Hart,53
98,0,23108,Matt Kuchar,53
98,0,20573,Scott Laycock,53
98,0,11032,Frank Lickliter II,53
98,0,20634,Peter Lonard,53
98,0,01707,Steve Lowery,53
98,0,01761,Len Mattiace,53
98,0,06515,Shaun Micheel,53
98,0,26950,John Morgan,53
98,0,10912,Craig Perks,53
98,0,01945,Kenny Perry,53
98,0,20645,John Senden,53
98,0,06567,Vijay Singh,53
98,0,02104,Jeff Sluman,53
98,0,07101,Dave Stockton Jr.,53
98,0,06595,Kevin Sutherland,53
98,0,25450,Ty Tryon,53
129,0,21739,Aaron Barber,52
129,0,23614,Rich Beem,52
129,0,24356,Jason Buha,52
129,0,06809,Bob Burns,52
129,0,23656,Jason Caron,52
129,0,01175,Jim Carter,52
129,0,22621,Ben Curtis,52
129,0,06034,Marco Dawson,52
129,0,01307,Joel Edwards,52
129,0,01320,Bob Estes,52
129,0,20574,Mathew Goggin,52
129,0,23338,David Gossett,52
129,0,01475,Donnie Hammond,52
129,0,06617,Brian Henninger,52
129,0,23353,J.J. Henry,52
129,0,06573,Brandt Jobe,52
129,0,06475,Jeff Klein,52
129,0,12705,Cliff Kresge,52
129,0,12662,Thomas Levet,52
129,0,20572,Rod Pampling,52
129,0,01938,David Peoples,52
129,0,01968,Nick Price,52
129,0,22548,Patrick Sheehan,52
129,0,02106,Chris Smith,52
129,0,06078,Esteban Toledo,52
129,0,02239,Scott Verplank,52
155,0,21633,Steve Allan,51
155,0,01042,Paul Azinger,51
155,0,12661,Todd Barranger,51
155,0,07721,Pat Bates,51
155,0,01249,John Daly,51
155,0,06522,Ernie Els,51
155,0,08633,Per-Ulrik Johansson,51
155,0,20094,Jonathan Kaye,51
155,0,01677,Tom Lehman,51
155,0,01706,Davis Love III,51
155,0,08547,John Maginnes,51
155,0,20628,Arron Oberholser,51
155,0,01928,Corey Pavin,51
155,0,23034,Brent Schwarzrock,51
155,0,24502,Adam Scott,51
155,0,06581,David Sutherland,51
155,0,20566,Kaname Yokoo,51
172,0,20623,Gavin Coles,50
172,0,06621,Joe Durant,50
172,0,21805,Harrison Frazar,50
172,0,20157,Retief Goosen,50
172,0,01797,Rocco Mediate,50
172,0,02002,John Riegger,50
172,0,23177,Kenneth Staton,50
172,0,06527,Steve Stricker,50
172,0,12755,Vance Veazey,50
172,0,10425,Jay Williamson,50
172,0,21878,Mark Wilson,50
183,0,20771,Steven Alker,49
183,0,06332,Neal Lancaster,49
183,0,02049,Gene Sauers,49
186,0,01132,Mark Brooks,48
186,0,08545,Glen Hnatiuk,48
186,0,02101,Joey Sindelar,48
189,0,19972,José Coceres,47
189,0,10565,Ian Leggatt,47
