RANK,MOVEMENT,PLAYER_ID,PLAYER,%
55,0,12826,Paul Claxton,61.54
55,0,10201,Matt Gogel,61.54
55,0,06643,Paul Goydos,61.54
55,0,01927,Dennis Paulson,61.54
59,0,01024,Billy Andrade,61.11
59,0,10809,Jim Furyk,61.11
61,0,23983,Luke Donald,60.87
61,0,20634,Peter Lonard,60.87
61,0,06567,Vijay Singh,60.87
64,0,24925,Jonathan Byrd,60.00
64,0,01157,Tom Byrum,60.00
64,0,06251,Chris DiMarco,60.00
64,0,01329,Brad Faxon,60.00
64,0,01378,David Frost,60.00
64,0,23903,Stephen Gangluff,60.00
64,0,20094,Jonathan Kaye,60.00
64,0,06515,Shaun Micheel,60.00
64,0,26289,Boo Weekley,60.00
73,0,01307,Joel Edwards,59.09
74,0,06617,Brian Henninger,58.33
74,0,01666,Bernhard Langer,58.33
76,0,23614,Rich Beem,57.89
76,0,01941,Tom Pernice Jr.,57.89
76,0,12663,Phil Tataurangi,57.89
79,0,19881,Robert Damron,57.14
79,0,01577,Lee Janzen,57.14
79,0,02257,Brian Watts,57.14
82,0,07721,Pat Bates,56.25
83,0,01761,Len Mattiace,56.00
84,0,19824,Craig Barlow,55.56
84,0,06809,Bob Burns,55.56
84,0,21209,Sergio Garcia,55.56
84,0,01771,Blaine McCallister,55.56
84,0,01887,Mark O'Meara,55.56
89,0,12680,Shigeki Maruyama,55.00
90,0,08931,Glen Day,54.55
90,0,12823,Carlos Franco,54.55
90,0,10860,Justin Leonard,54.55
90,0,10107,Deane Pappas,54.55
94,0,01035,Tommy Armour III,53.85
95,0,01161,Mark Calcavecchia,53.33
95,0,21805,Harrison Frazar,53.33
95,0,06350,Bob May,53.33
95,0,22293,Heath Slocum,53.33
99,0,22046,Geoff Ogilvy,52.94
99,0,10912,Craig Perks,52.94
101,0,01139,Olin Browne,52.63
102,0,12510,Chad Campbell,52.38
102,0,07457,Steve Flesch,52.38
102,0,23353,J.J. Henry,52.38
102,0,02010,Loren Roberts,52.38
102,0,10423,Mike Weir,52.38
107,0,20127,Chris Riley,52.17
108,0,01014,Fulton Allem,50.00
108,0,01042,Paul Azinger,50.00
108,0,20498,Briny Baird,50.00
108,0,08123,Jeff Brehaut,50.00
108,0,01132,Mark Brooks,50.00
108,0,01142,Bart Bryant,50.00
108,0,23135,Tim Clark,50.00
108,0,12388,Michael Clark II,50.00
108,0,20105,Jeff Gove,50.00
108,0,10117,Bob Heintz,50.00
108,0,12782,Tim Herron,50.00
108,0,08075,Jerry Kelly,50.00
108,0,08993,Franklin Langham,50.00
108,0,11032,Frank Lickliter II,50.00
108,0,01707,Steve Lowery,50.00
108,0,01723,Andrew Magee,50.00
108,0,01724,Jeff Maggert,50.00
108,0,01766,Billy Mayfair,50.00
108,0,01797,Rocco Mediate,50.00
108,0,12753,David Morland IV,50.00
108,0,01926,Steve Pate,50.00
108,0,20095,Carl Paulson,50.00
108,0,01945,Kenny Perry,50.00
108,0,02002,John Riegger,50.00
108,0,23621,Rory Sabbatini,50.00
108,0,02170,Hal Sutton,50.00
108,0,23623,Bo Van Pelt,50.00
108,0,02239,Scott Verplank,50.00
108,0,02246,Duffy Waldorf,50.00
137,0,06078,Esteban Toledo,47.62
138,0,01175,Jim Carter,47.37
138,0,10733,Kent Jones,47.37
140,0,01685,J.L. Lewis,47.06
140,0,02245,Grant Waite,47.06
142,0,07223,Brian Bateman,46.67
142,0,06621,Joe Durant,46.67
142,0,01527,Scott Hoch,46.67
145,0,01185,Brandel Chamblee,46.15
145,0,01374,Robin Freeman,46.15
145,0,01920,Craig Parry,46.15
145,0,02133,Craig Stadler,46.15
149,0,23125,Brad Elder,45.45
149,0,10585,Scott McCarron,45.45
151,0,01619,Skip Kendall,45.00
151,0,06332,Neal Lancaster,45.00
151,0,02106,Chris Smith,45.00
154,0,19972,José Coceres,44.44
155,0,21633,Steve Allan,43.75
155,0,01677,Tom Lehman,43.75
155,0,12660,Jesper Parnevik,43.75
155,0,10425,Jay Williamson,43.75
159,0,06036,Scott Dunlap,42.86
160,0,02104,Jeff Sluman,42.31
161,0,20574,Mathew Goggin,41.67
161,0,01475,Donnie Hammond,41.67
161,0,08553,Lee Porter,41.67
161,0,06613,Tommy Tolles,41.67
165,0,06595,Kevin Sutherland,41.18
166,0,21949,Joe Ogilvie,40.00
167,0,23338,David Gossett,38.89
168,0,01226,Fred Couples,38.46
168,0,21806,Paul Gow,38.46
168,0,06498,Matt Peterson,38.46
171,0,10962,Bradley Hughes,37.50
171,0,20566,Kaname Yokoo,37.50
173,0,01599,Steve Jones,36.36
173,0,02223,Bob Tway,36.36
175,0,09011,David Duval,35.71
176,0,10565,Ian Leggatt,35.00
176,0,20548,Hidemichi Tanaka,35.00
178,0,21259,Jason Hill,33.33
178,0,06573,Brandt Jobe,33.33
178,0,06012,Greg Kraft,33.33
178,0,08339,Spike McRoy,33.33
178,0,08535,Gary Nicklaus,33.33
178,0,20663,Brenden Pappas,33.33
178,0,02099,Scott Simpson,33.33
178,0,08375,Paul Stankowski,33.33
186,0,08633,Per-Ulrik Johansson,31.25
186,0,02214,Kirk Triplett,31.25
188,0,07867,Woody Austin,30.77
188,0,20436,Garrett Willis,30.77
190,0,23800,Bryce Molder,30.00
191,0,01514,Eduardo Herrera,28.57
191,0,08881,Tripp Isenhour,28.57
193,0,12652,Cameron Beckman,27.78
194,0,01569,Peter Jacobsen,27.27
195,0,07749,Brett Quigley,26.67
196,0,06016,Brad Lardon,25.00
197,0,06315,Pete Jordan,22.22
197,0,19817,Michael Muehr,22.22
199,0,19958,Miguel Angel Jiménez,20.00
200,0,01549,Mike Hulbert,16.67
200,0,23322,Brett Wetterich,16.67
202,0,01203,Russ Cochran,8.33
