RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
69,0,01905,Joe Ozaki,+.40,71.50,71.90
71,0,01549,Mike Hulbert,+.39,71.18,71.57
72,0,01096,Phil Blackmar,+.38,71.29,71.67
72,0,01175,Jim Carter,+.38,70.98,71.36
72,0,12782,Tim Herron,+.38,71.32,71.70
72,0,01766,Billy Mayfair,+.38,71.03,71.41
76,0,01307,Joel Edwards,+.37,71.23,71.60
76,0,01385,Jim Gallagher Jr.,+.37,71.38,71.75
78,0,06124,Patrick Burke,+.35,71.01,71.36
79,0,01682,Wayne Levi,+.34,71.07,71.41
80,0,01157,Tom Byrum,+.32,71.13,71.45
81,0,01306,David Edwards,+.31,71.15,71.46
82,0,01024,Billy Andrade,+.29,71.31,71.60
82,0,01723,Andrew Magee,+.29,71.14,71.43
84,0,01707,Steve Lowery,+.28,71.30,71.58
84,0,01996,Mike Reid,+.28,71.33,71.61
86,0,01006,John Adams,+.27,71.22,71.49
86,0,06012,Greg Kraft,+.27,71.07,71.34
88,0,02206,David Toms,+.26,71.13,71.39
89,0,06034,Marco Dawson,+.25,71.23,71.48
89,0,01510,Nolan Henke,+.25,71.15,71.40
89,0,06577,John Wilson,+.25,71.49,71.74
92,0,01014,Fulton Allem,+.24,71.13,71.37
92,0,01156,Curt Byrum,+.24,71.52,71.76
94,0,06332,Neal Lancaster,+.23,71.43,71.66
95,0,01143,Brad Bryant,+.22,71.30,71.52
95,0,20259,Hisayuki Sasaki,+.22,71.52,71.74
97,0,02246,Duffy Waldorf,+.21,71.31,71.52
98,0,01196,Brian Claar,+.17,71.30,71.47
99,0,20098,Stuart Appleby,+.16,71.29,71.45
99,0,01569,Peter Jacobsen,+.16,71.43,71.59
101,0,06044,Scott Gump,+.14,71.21,71.35
101,0,01960,Don Pooley,+.14,71.46,71.60
101,0,02170,Hal Sutton,+.14,71.49,71.63
104,0,01235,Ben Crenshaw,+.13,71.85,71.98
104,0,01334,Keith Fergus,+.13,71.40,71.53
104,0,01475,Donnie Hammond,+.13,71.36,71.49
107,0,01414,Bob Gilder,+.12,71.45,71.57
107,0,01771,Blaine McCallister,+.12,71.49,71.61
107,0,02131,Mike Springer,+.12,71.33,71.45
110,0,07267,Allen Doyle,+.11,71.26,71.37
110,0,06036,Scott Dunlap,+.11,71.39,71.50
110,0,08547,John Maginnes,+.11,71.21,71.32
113,0,01761,Len Mattiace,+.10,71.51,71.61
114,0,01435,Wayne Grady,+.09,71.80,71.89
114,0,02115,Taylor Smith,+.09,71.59,71.68
116,0,01388,Robert Gamez,+.08,71.25,71.33
116,0,08075,Jerry Kelly,+.08,71.42,71.50
118,0,02245,Grant Waite,+.07,71.53,71.60
119,0,02267,D.A. Weibring,+.05,71.45,71.50
120,0,01361,Dan Forsman,+.04,71.69,71.73
121,0,02241,Bobby Wadkins,+.02,71.36,71.38
122,0,01072,Chip Beck,+.01,71.52,71.53
122,0,06315,Pete Jordan,+.01,71.64,71.65
124,0,02167,Mike Sullivan,E,71.49,71.49
125,0,11032,Frank Lickliter II,-.02,71.68,71.66
126,0,01958,Dan Pohl,-.03,71.29,71.26
127,0,06595,Kevin Sutherland,-.04,71.58,71.54
127,0,02279,Mark Wiebe,-.04,71.50,71.46
129,0,01487,Jeff Hart,-.05,71.62,71.57
130,0,01200,Keith Clearwater,-.08,71.68,71.60
130,0,02008,Lee Rinker,-.08,71.58,71.50
132,0,07087,Hugh Royer III,-.10,71.51,71.41
133,0,08385,Omar Uresti,-.11,71.73,71.62
134,0,02049,Gene Sauers,-.12,71.56,71.44
135,0,06214,Guy Boros,-.14,71.47,71.33
135,0,08337,Mike Heinen,-.14,71.67,71.53
137,0,06140,Sean Murphy,-.15,71.90,71.75
137,0,08375,Paul Stankowski,-.15,71.87,71.72
139,0,01142,Bart Bryant,-.16,71.45,71.29
139,0,01701,Bob Lohr,-.16,71.76,71.60
141,0,02226,Tray Tyner,-.17,71.71,71.54
142,0,01249,John Daly,-.18,72.15,71.97
143,0,06643,Paul Goydos,-.19,71.81,71.62
143,0,02186,Brian Tennyson,-.19,71.52,71.33
145,0,10569,Mike Brisky,-.21,71.82,71.61
145,0,01261,Jay Delsing,-.21,71.47,71.26
145,0,06617,Brian Henninger,-.21,71.58,71.37
145,0,01604,Steve Jurgensen,-.21,71.82,71.61
149,0,01060,Dave Barr,-.22,71.97,71.75
150,0,10215,Charlie Rymer,-.27,71.63,71.36
151,0,06090,Jim McGovern,-.28,71.67,71.39
152,0,06064,Jeff Gallagher,-.30,71.83,71.53
153,0,07101,Dave Stockton Jr.,-.35,71.66,71.31
154,0,01346,Ed Fiori,-.39,72.21,71.82
154,0,02218,Ted Tryba,-.39,71.86,71.47
156,0,01971,Dillard Pruitt,-.40,72.01,71.61
157,0,10213,Dicky Pride,-.42,71.91,71.49
157,0,06066,Gary Rusnak,-.42,71.92,71.50
159,0,10425,Jay Williamson,-.43,72.12,71.69
159,0,02303,Robert Wrenn,-.43,72.01,71.58
161,0,20095,Carl Paulson,-.45,71.84,71.39
162,0,08993,Franklin Langham,-.46,71.98,71.52
163,0,01133,Billy Ray Brown,-.47,71.94,71.47
164,0,12626,Joey Gullion,-.49,71.99,71.50
165,0,01185,Brandel Chamblee,-.50,71.87,71.37
166,0,01444,Ken Green,-.51,71.96,71.45
167,0,01557,John Inman,-.55,72.28,71.73
168,0,02135,Mike Standly,-.57,71.78,71.21
169,0,01035,Tommy Armour III,-.60,72.15,71.55
169,0,19883,Joe Daley,-.60,72.08,71.48
171,0,01374,Robin Freeman,-.62,72.03,71.41
172,0,02171,Mike Swartz,-.67,72.41,71.74
173,0,01603,Jeff Julian,-.78,72.38,71.60
174,0,06657,Steve Rintoul,-.79,72.40,71.61
175,0,19913,Ron Whittaker,-.82,72.34,71.52
176,0,01068,Andy Bean,-.83,72.28,71.45
176,0,01320,Bob Estes,-.83,72.38,71.55
178,0,06599,John Elliott,-.84,72.71,71.87
179,0,10203,Bryan Gorman,-.87,72.28,71.41
180,0,10649,Tom Scherrer,-.89,72.27,71.38
181,0,10505,Shane Bertsch,-.91,72.62,71.71
182,0,20051,Joe Acosta Jr.,-.95,72.34,71.39
182,0,01938,David Peoples,-.95,72.73,71.78
182,0,02106,Chris Smith,-.95,72.65,71.70
185,0,02201,Jim Thorpe,-.99,73.09,72.10
186,0,02242,Lanny Wadkins,-1.03,72.65,71.62
187,0,12781,Scott Medlin,-1.19,73.21,72.02
188,0,01607,Brian Kamm,-1.20,72.78,71.58
189,0,01725,John Mahaffey,-1.37,72.85,71.48
190,0,20505,Lucas Parsons,-1.44,73.41,71.97
