RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
32,0,30927,Brendon Todd,3,25
32,0,23623,Bo Van Pelt,3,34
32,0,25632,Jimmy Walker,3,30
32,0,27095,Nick Watney,3,57
68,0,28259,Sangmoon Bae,2,52
68,0,40058,Zac Blair,2,35
68,0,20848,Ángel Cabrera,2,23
68,0,20593,Greg Chalmers,2,18
68,0,32366,Kevin Chappell,2,40
68,0,24357,K.J. Choi,2,25
68,0,21753,Brian Davis,2,40
68,0,37273,Derek Ernst,2,47
68,0,28307,Matt Every,2,30
68,0,31416,Derek Fathauer,2,23
68,0,32102,Rickie Fowler,2,18
68,0,29535,Brice Garnett,2,38
68,0,28679,Fabián Gómez,2,42
68,0,29720,Andres Gonzales,2,36
68,0,20766,Padraig Harrington,2,34
68,0,26758,David Hearn,2,31
68,0,29420,Billy Horschel,2,40
68,0,21961,Charles Howell III,2,38
68,0,24024,Zach Johnson,2,19
68,0,08075,Jerry Kelly,2,30
68,0,29478,Kevin Kisner,2,26
68,0,30944,Jason Kokrak,2,41
68,0,34261,Scott Langley,2,31
68,0,24781,Hunter Mahan,2,27
68,0,22046,Geoff Ogilvy,2,24
68,0,26329,Louis Oosthuizen,2,26
68,0,33667,Carlos Ortiz,2,45
68,0,34360,Patrick Reed,2,25
68,0,31193,Jim Renner,2,37
68,0,36699,Patrick Rodgers,2,21
68,0,25562,Andres Romero,2,33
68,0,29223,Sam Saunders,2,33
68,0,26331,Charl Schwartzel,2,29
68,0,24502,Adam Scott,2,32
68,0,33486,Roger Sloan,2,21
68,0,34046,Jordan Spieth,2,18
68,0,21528,Henrik Stenson,2,25
68,0,27963,Chris Stroud,2,44
68,0,31560,Brian Stuard,2,26
68,0,32150,Michael Thompson,2,46
68,0,02206,David Toms,2,22
68,0,27770,Camilo Villegas,2,54
68,0,20396,Lee Westwood,2,21
68,0,25892,Steve Wheatcroft,2,40
68,0,34265,Will Wilcox,2,25
68,0,25349,Tim Wilkinson,2,25
68,0,31323,Gary Woodland,2,22
115,0,10885,Robert Allenby,1,35
115,0,23048,Eric Axley,1,18
115,0,22371,Aaron Baddeley,1,27
115,0,27895,Jonas Blixt,1,21
115,0,24507,Jason Bohn,1,25
115,0,25364,Paul Casey,1,33
115,0,24494,Erik Compton,1,27
115,0,23638,Brendon de Jonge,1,39
115,0,23983,Luke Donald,1,20
115,0,34099,Harris English,1,30
115,0,10809,Jim Furyk,1,24
115,0,21209,Sergio Garcia,1,10
115,0,20157,Retief Goosen,1,36
115,0,22892,Jason Gore,1,34
115,0,27141,J.B. Holmes,1,36
115,0,39977,Max Homa,1,33
115,0,36801,Mark Hubbard,1,38
115,0,29222,Billy Hurley III,1,18
115,0,30925,Dustin Johnson,1,19
115,0,30926,Chris Kirk,1,23
115,0,30711,Colt Knost,1,24
115,0,33122,Russell Knox,1,39
115,0,36689,Brooks Koepka,1,28
115,0,01706,Davis Love III,1,25
115,0,27933,John Merrick,1,46
115,0,32640,Troy Merritt,1,36
115,0,23800,Bryce Molder,1,27
115,0,25396,Kevin Na,1,25
115,0,24140,Sean O'Hair,1,32
115,0,28475,Jeff Overton,1,32
115,0,20691,Greg Owen,1,22
115,0,23320,Ryan Palmer,1,22
115,0,24138,Ian Poulter,1,22
115,0,30946,Alex Prugh,1,35
115,0,34256,Andrew Putnam,1,27
115,0,34358,Jonathan Randolph,1,33
115,0,26476,Chez Reavie,1,30
115,0,22405,Justin Rose,1,23
115,0,22293,Heath Slocum,1,26
115,0,28023,Byron Smith,1,26
115,0,29425,Andrew Svoboda,1,50
115,0,28780,Nicholas Thompson,1,49
115,0,27064,Jhonattan Vegas,1,44
115,0,26951,Johnson Wagner,1,28
115,0,25804,Bubba Watson,1,29
115,0,26289,Boo Weekley,1,40
