RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
48,0,06373,José María Olazábal,28.79,1238,43,24
49,0,01706,Davis Love III,28.80,2045,71,24
49,0,08553,Lee Porter,28.80,2592,90,22
51,0,01203,Russ Cochran,28.81,2103,73,24
51,0,01457,Jay Haas,28.81,2074,72,24
51,0,11032,Frank Lickliter II,28.81,2823,98,24
54,0,01161,Mark Calcavecchia,28.84,2163,75,22
54,0,12760,Danny Ellis,28.84,2192,76,24
54,0,20043,Edward Fryatt,28.84,2567,89,22
57,0,24357,K.J. Choi,28.85,2654,92,23
57,0,01313,Steve Elkington,28.85,1702,59,22
57,0,02239,Scott Verplank,28.85,2683,93,23
60,0,01771,Blaine McCallister,28.86,2309,80,23
61,0,19817,Michael Muehr,28.88,2657,92,24
61,0,10423,Mike Weir,28.88,2426,84,23
63,0,24604,Hunter Haas,28.89,2196,76,23
63,0,01723,Andrew Magee,28.89,2716,94,23
65,0,07457,Steve Flesch,28.90,3035,105,22
65,0,21805,Harrison Frazar,28.90,2428,84,22
67,0,01307,Joel Edwards,28.91,2862,99,22
67,0,22046,Geoff Ogilvy,28.91,1677,58,23
69,0,01185,Brandel Chamblee,28.92,2111,73,24
69,0,06090,Jim McGovern,28.92,1822,63,24
69,0,07101,Dave Stockton Jr.,28.92,1764,61,22
72,0,01766,Billy Mayfair,28.94,2778,96,23
73,0,01823,Larry Mize,28.95,2142,74,23
74,0,01381,Fred Funk,28.96,3388,117,23
74,0,01685,J.L. Lewis,28.96,3070,106,22
76,0,21633,Steve Allan,28.97,2491,86,23
76,0,21806,Paul Gow,28.97,2173,75,23
76,0,01887,Mark O'Meara,28.97,1767,61,24
79,0,01175,Jim Carter,28.98,2927,101,23
80,0,19881,Robert Damron,28.99,2638,91,23
80,0,06643,Paul Goydos,28.99,2435,84,22
80,0,02214,Kirk Triplett,28.99,2406,83,23
83,0,01920,Craig Parry,29.00,1827,63,24
83,0,01927,Dennis Paulson,29.00,2088,72,21
83,0,10912,Craig Perks,29.00,2204,76,22
83,0,06595,Kevin Sutherland,29.00,2726,94,23
83,0,10425,Jay Williamson,29.00,2610,90,23
88,0,20566,Kaname Yokoo,29.01,2350,81,24
89,0,01139,Olin Browne,29.02,2786,96,22
90,0,07003,David Berganio Jr.,29.03,2119,73,22
90,0,01707,Steve Lowery,29.03,2787,96,24
92,0,02206,David Toms,29.05,2702,93,22
93,0,01157,Tom Byrum,29.06,2470,85,23
93,0,06315,Pete Jordan,29.06,2993,103,24
93,0,08075,Jerry Kelly,29.06,2877,99,25
96,0,19972,José Coceres,29.07,1599,55,23
96,0,06522,Ernie Els,29.07,1628,56,25
96,0,06012,Greg Kraft,29.07,2965,102,24
99,0,08537,J.P. Hayes,29.08,2094,72,25
100,0,01603,Jeff Julian,29.09,1600,55,25
100,0,08339,Spike McRoy,29.09,2647,91,23
102,0,10963,Jimmy Green,29.11,2678,92,23
102,0,12714,Chris Tidland,29.11,2329,80,23
104,0,02218,Ted Tryba,29.12,3087,106,23
104,0,20436,Garrett Willis,29.12,2504,86,23
106,0,22122,Andrew McLardy,29.13,2185,75,23
106,0,01797,Rocco Mediate,29.13,1981,68,25
106,0,10213,Dicky Pride,29.13,2272,78,24
109,0,06004,Stephen Ames,29.14,2448,84,24
109,0,01042,Paul Azinger,29.14,2302,79,24
109,0,22892,Jason Gore,29.14,2331,80,21
109,0,06140,Sean Murphy,29.14,2040,70,21
109,0,08057,Brian Wilson,29.14,2506,86,22
114,0,12645,Brent Geiberger,29.15,2303,79,24
114,0,01724,Jeff Maggert,29.15,2390,82,23
114,0,01926,Steve Pate,29.15,2507,86,20
117,0,07763,Doug Dunakey,29.17,2363,81,20
117,0,06575,Dudley Hart,29.17,2071,71,24
117,0,01945,Kenny Perry,29.17,2596,89,24
117,0,08375,Paul Stankowski,29.17,2567,88,21
121,0,01035,Tommy Armour III,29.18,2655,91,23
121,0,19824,Craig Barlow,29.18,2101,72,24
121,0,06617,Brian Henninger,29.18,2305,79,24
121,0,08993,Franklin Langham,29.18,1751,60,24
121,0,10457,Frank Nobilo,29.18,2597,89,23
126,0,09011,David Duval,29.20,2015,69,22
127,0,01249,John Daly,29.21,2337,80,24
127,0,21007,Gabriel Hjertstedt,29.21,2220,76,24
127,0,06332,Neal Lancaster,29.21,3067,105,22
130,0,06591,Rocky Walcher,29.22,1724,59,25
131,0,01361,Dan Forsman,29.23,2280,78,24
131,0,06613,Tommy Tolles,29.23,2514,86,23
133,0,02245,Grant Waite,29.24,2222,76,24
134,0,06036,Scott Dunlap,29.25,2311,79,23
134,0,20433,Mark Hensby,29.25,2077,71,24
134,0,08793,Tiger Woods,29.25,2106,72,23
137,0,23614,Rich Beem,29.26,2604,89,24
138,0,01093,Ronnie Black,29.27,1493,51,25
139,0,06431,Jean Van de Velde,29.28,1259,43,24
140,0,20229,Stewart Cink,29.29,2724,93,23
141,0,21584,Richie Coughlan,29.30,1934,66,24
141,0,02101,Joey Sindelar,29.30,1934,66,23
143,0,06514,Kevin Johnson,29.31,2667,91,24
144,0,08063,Kelly Grunewald,29.32,1935,66,22
144,0,02002,John Riegger,29.32,2463,84,25
146,0,25083,Jeremy Anderson,29.35,2025,69,22
146,0,06515,Shaun Micheel,29.35,2935,100,23
148,0,06809,Bob Burns,29.37,2614,89,23
148,0,02279,Mark Wiebe,29.37,1762,60,24
150,0,08535,Gary Nicklaus,29.39,2763,94,25
151,0,20099,Doug Barron,29.40,1823,62,23
151,0,10565,Ian Leggatt,29.40,2470,84,21
153,0,06350,Bob May,29.41,2294,78,23
154,0,01599,Steve Jones,29.43,2031,69,25
155,0,01219,John Cook,29.44,2591,88,23
156,0,07867,Woody Austin,29.45,2798,95,23
157,0,01418,Bill Glasson,29.46,1915,65,22
158,0,08123,Jeff Brehaut,29.47,2269,77,25
158,0,06034,Marco Dawson,29.47,1680,57,22
158,0,01374,Robin Freeman,29.47,3035,103,23
161,0,01200,Keith Clearwater,29.48,1828,62,24
161,0,01553,John Huston,29.48,1710,58,24
161,0,02223,Bob Tway,29.48,3125,106,25
164,0,12388,Michael Clark II,29.49,2507,85,23
164,0,01388,Robert Gamez,29.49,1740,59,24
164,0,23621,Rory Sabbatini,29.49,1917,65,22
167,0,10885,Robert Allenby,29.50,3009,102,22
167,0,20498,Briny Baird,29.50,3039,103,23
167,0,12705,Cliff Kresge,29.50,2419,82,21
170,0,20095,Carl Paulson,29.51,2685,91,23
171,0,01938,David Peoples,29.52,2745,93,23
172,0,22051,Ben Ferguson,29.53,2185,74,22
172,0,10649,Tom Scherrer,29.53,1949,66,24
172,0,02170,Hal Sutton,29.53,2805,95,23
175,0,01063,Ben Bates,29.55,1566,53,24
176,0,06621,Joe Durant,29.59,2308,78,24
176,0,12823,Carlos Franco,29.59,2456,83,24
178,0,10733,Kent Jones,29.61,2191,74,24
179,0,01487,Jeff Hart,29.62,2518,85,25
180,0,06573,Brandt Jobe,29.67,2789,94,25
181,0,21961,Charles Howell III,29.68,2523,85,24
182,0,02106,Chris Smith,29.69,2910,98,21
183,0,01943,Chris Perry,29.70,2287,77,23
184,0,01226,Fred Couples,29.74,1963,66,24
185,0,01475,Donnie Hammond,29.78,1519,51,25
186,0,12782,Tim Herron,29.80,2712,91,24
187,0,08545,Glen Hnatiuk,29.83,3013,101,24
188,0,02246,Duffy Waldorf,29.84,2029,68,25
189,0,23034,Brent Schwarzrock,29.86,1881,63,23
190,0,23353,J.J. Henry,29.87,2509,84,23
191,0,20574,Mathew Goggin,29.96,2786,93,24
192,0,01677,Tom Lehman,29.99,2309,77,26
193,0,10962,Bradley Hughes,30.05,2825,94,23
194,0,08633,Per-Ulrik Johansson,30.14,2411,80,25
