RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
107,0,01024,Billy Andrade,6.89,544,79
107,0,12645,Brent Geiberger,6.89,544,79
107,0,02245,Grant Waite,6.89,524,76
110,0,01388,Robert Gamez,6.88,406,59
110,0,08063,Kelly Grunewald,6.88,454,66
112,0,01381,Fred Funk,6.87,804,117
112,0,12660,Jesper Parnevik,6.87,625,91
114,0,01161,Mark Calcavecchia,6.86,542,79
115,0,19824,Craig Barlow,6.85,493,72
115,0,01200,Keith Clearwater,6.85,425,62
115,0,10423,Mike Weir,6.85,589,86
118,0,22051,Ben Ferguson,6.84,506,74
118,0,06332,Neal Lancaster,6.84,718,105
118,0,01766,Billy Mayfair,6.84,684,100
118,0,01797,Rocco Mediate,6.84,472,69
122,0,10201,Matt Gogel,6.83,553,81
122,0,10565,Ian Leggatt,6.83,574,84
124,0,01093,Ronnie Black,6.82,348,51
125,0,06514,Kevin Johnson,6.81,620,91
125,0,01706,Davis Love III,6.81,511,75
127,0,07763,Doug Dunakey,6.80,551,81
127,0,10457,Frank Nobilo,6.80,605,89
129,0,06251,Chris DiMarco,6.79,699,103
129,0,10213,Dicky Pride,6.79,530,78
129,0,02206,David Toms,6.79,652,96
132,0,01035,Tommy Armour III,6.78,617,91
133,0,25083,Jeremy Anderson,6.77,467,69
133,0,01418,Bill Glasson,6.77,440,65
133,0,01707,Steve Lowery,6.77,650,96
136,0,06034,Marco Dawson,6.75,385,57
137,0,06004,Stephen Ames,6.74,566,84
137,0,08123,Jeff Brehaut,6.74,519,77
137,0,12388,Michael Clark II,6.74,573,85
140,0,21584,Richie Coughlan,6.73,444,66
140,0,01249,John Daly,6.73,552,82
140,0,10733,Kent Jones,6.73,498,74
140,0,08075,Jerry Kelly,6.73,680,101
144,0,06575,Dudley Hart,6.72,504,75
144,0,08537,J.P. Hayes,6.72,511,76
144,0,06373,José María Olazábal,6.72,316,47
144,0,02239,Scott Verplank,6.72,652,97
148,0,22122,Andrew McLardy,6.71,503,75
148,0,01926,Steve Pate,6.71,577,86
148,0,10649,Tom Scherrer,6.71,443,66
148,0,02101,Joey Sindelar,6.71,443,66
152,0,22046,Geoff Ogilvy,6.70,402,60
153,0,01887,Mark O'Meara,6.69,435,65
154,0,01553,John Huston,6.68,401,60
154,0,06350,Bob May,6.68,534,80
156,0,12705,Cliff Kresge,6.67,547,82
157,0,01185,Brandel Chamblee,6.65,512,77
157,0,01374,Robin Freeman,6.65,685,103
157,0,01927,Dennis Paulson,6.65,492,74
157,0,02279,Mark Wiebe,6.65,412,62
161,0,01219,John Cook,6.64,584,88
161,0,02106,Chris Smith,6.64,644,97
163,0,23034,Brent Schwarzrock,6.62,417,63
164,0,23621,Rory Sabbatini,6.57,453,69
165,0,09011,David Duval,6.56,479,73
166,0,06573,Brandt Jobe,6.55,616,94
166,0,08793,Tiger Woods,6.55,498,76
168,0,01938,David Peoples,6.54,608,93
169,0,01475,Donnie Hammond,6.53,333,51
169,0,20095,Carl Paulson,6.53,607,93
171,0,01487,Jeff Hart,6.52,554,85
171,0,01599,Steve Jones,6.52,463,71
171,0,08535,Gary Nicklaus,6.52,613,94
171,0,02223,Bob Tway,6.52,691,106
175,0,21961,Charles Howell III,6.51,553,85
176,0,06522,Ernie Els,6.50,390,60
176,0,08545,Glen Hnatiuk,6.50,656,101
178,0,20498,Briny Baird,6.49,668,103
179,0,20574,Mathew Goggin,6.48,603,93
180,0,06595,Kevin Sutherland,6.45,632,98
181,0,20229,Stewart Cink,6.42,623,97
181,0,02170,Hal Sutton,6.42,610,95
181,0,06431,Jean Van de Velde,6.42,289,45
184,0,10885,Robert Allenby,6.40,678,106
185,0,06621,Joe Durant,6.39,511,80
186,0,12823,Carlos Franco,6.34,552,87
187,0,01943,Chris Perry,6.31,492,78
188,0,10962,Bradley Hughes,6.29,591,94
189,0,08633,Per-Ulrik Johansson,6.28,502,80
190,0,23353,J.J. Henry,6.27,527,84
191,0,12782,Tim Herron,6.26,570,91
192,0,01226,Fred Couples,6.24,424,68
193,0,01677,Tom Lehman,6.13,478,78
194,0,02246,Duffy Waldorf,6.08,438,72
