RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
95,0,24781,Hunter Mahan,48.3,172,356,+1.34
97,0,24925,Jonathan Byrd,48.4,177,366,+0.68
97,0,20645,John Senden,48.4,169,349,+1.48
99,0,06004,Stephen Ames,48.5,129,266,+1.86
100,0,22046,Geoff Ogilvy,48.7,132,271,+1.36
100,0,25804,Bubba Watson,48.7,149,306,+0.81
102,0,30711,Colt Knost,48.8,146,299,+3.01
102,0,31202,William McGirt,48.8,230,471,+0.91
102,0,25240,D.A. Points,48.8,165,338,+2.30
105,0,24290,D.J. Brigman,48.9,155,317,+2.32
105,0,24024,Zach Johnson,48.9,114,233,+1.58
105,0,24138,Ian Poulter,48.9,87,178,+2.07
108,0,23638,Brendon de Jonge,49.1,211,430,+1.00
109,0,28486,Michael Putnam,49.2,149,303,+1.88
109,0,25457,Alexandre Rocha,49.2,122,248,+2.54
111,0,28158,Steve Marino,49.3,151,306,+0.46
111,0,26476,Chez Reavie,49.3,176,357,+1.48
111,0,33911,Nate Smith,49.3,136,276,+2.28
114,0,21350,Ryuji Imada,49.4,197,399,+1.27
115,0,23614,Rich Beem,49.5,105,212,+3.14
115,0,06522,Ernie Els,49.5,150,303,+2.00
115,0,30750,Tommy Gainey,49.5,237,479,+1.81
118,0,31557,Jim Herman,49.7,157,316,+1.53
119,0,10885,Robert Allenby,49.8,158,317,+1.33
120,0,23320,Ryan Palmer,49.9,173,347,+1.16
121,0,08537,J.P. Hayes,50.0,112,224,+0.98
122,0,23409,James Driscoll,50.1,169,337,+1.12
122,0,27064,Jhonattan Vegas,50.1,195,389,+1.13
124,0,24980,Scott Gutschewski,50.3,149,296,+3.49
124,0,26951,Johnson Wagner,50.3,154,306,+1.95
126,0,10809,Jim Furyk,50.4,139,276,+2.16
127,0,06515,Shaun Micheel,50.5,185,366,+1.14
128,0,20127,Chris Riley,50.6,135,267,+2.89
129,0,20098,Stuart Appleby,50.8,169,333,+2.78
130,0,22348,Nick O'Hern,50.9,142,279,+2.25
130,0,27095,Nick Watney,50.9,171,336,+0.94
132,0,31323,Gary Woodland,51.0,186,365,+1.40
133,0,12652,Cameron Beckman,51.3,164,320,+1.22
133,0,23353,J.J. Henry,51.3,174,339,+1.49
135,0,26596,Ryan Moore,51.4,146,284,+1.85
136,0,20070,Matt Bettencourt,51.6,223,432,+2.29
137,0,24846,Ricky Barnes,51.8,176,340,+1.53
137,0,25345,Carl Pettersson,51.8,230,444,+1.74
139,0,07867,Woody Austin,51.9,110,212,+2.09
139,0,24140,Sean O'Hair,51.9,179,345,+1.90
141,0,07457,Steve Flesch,52.0,213,410,+2.91
141,0,25444,Justin Hicks,52.0,92,177,+3.91
141,0,32876,Martin Piller,52.0,157,302,+2.99
144,0,25572,Graeme McDowell,52.3,80,153,+2.38
145,0,23108,Matt Kuchar,52.4,176,336,+0.45
146,0,20572,Rod Pampling,53.0,134,253,+1.34
147,0,33141,Keegan Bradley,53.1,207,390,+3.04
147,0,24502,Adam Scott,53.1,104,196,+1.63
149,0,21949,Joe Ogilvie,53.2,177,333,+2.03
150,0,26287,Roland Thatcher,53.4,167,313,+1.56
151,0,19970,Robert Karlsson,53.6,133,248,+1.88
151,0,30946,Alex Prugh,53.6,209,390,+3.49
153,0,21805,Harrison Frazar,53.8,133,247,+2.18
153,0,06643,Paul Goydos,53.8,164,305,+1.89
155,0,06527,Steve Stricker,53.9,132,245,+0.53
156,0,01810,Phil Mickelson,54.0,189,350,+0.85
157,0,25396,Kevin Na,54.2,202,373,+0.79
158,0,27466,Spencer Levin,54.4,245,450,+1.14
159,0,27797,Derek Lamely,54.7,192,351,+2.03
159,0,25562,Andres Romero,54.7,196,358,+2.09
161,0,27649,Brandt Snedeker,54.8,176,321,+1.76
162,0,26420,Richard Johnson,54.9,145,264,+1.72
163,0,20848,Ángel Cabrera,55.0,116,211,+2.07
164,0,23673,Michael Connell,55.2,179,324,+1.68
164,0,08375,Paul Stankowski,55.2,191,346,+1.15
166,0,01116,Michael Bradley,55.4,185,334,+2.00
167,0,29718,Anthony Kim,55.5,207,373,+1.16
168,0,23983,Luke Donald,55.6,130,234,+0.46
168,0,29221,Webb Simpson,55.6,228,410,+1.27
170,0,24924,Bill Haas,55.7,190,341,+0.74
171,0,25274,Steven Bowditch,55.9,241,431,+1.87
172,0,10585,Scott McCarron,56.0,144,257,+1.46
173,0,01577,Lee Janzen,56.2,131,233,+2.60
174,0,09011,David Duval,56.9,203,357,+2.76
174,0,24663,Y.E. Yang,56.9,116,204,+0.60
176,0,01706,Davis Love III,57.1,145,254,+0.90
177,0,12602,Dean Wilson,57.2,147,257,+3.13
178,0,25900,Lucas Glover,57.3,177,309,+1.69
179,0,23325,Vaughn Taylor,57.4,228,397,+2.94
180,0,21407,Arjun Atwal,58.1,262,451,+2.21
181,0,20766,Padraig Harrington,58.3,151,259,+1.06
182,0,22621,Ben Curtis,59.7,138,231,+2.17
183,0,20436,Garrett Willis,60.0,159,265,+2.52
184,0,29420,Billy Horschel,60.2,160,266,+2.31
185,0,24507,Jason Bohn,61.5,177,288,+2.09
186,0,26679,Kevin Stadler,63.6,217,341,+3.04
