RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
97,0,01564,David Jackson,3
97,0,01571,Barry Jaeckel,3
97,0,01619,Skip Kendall,3
97,0,01648,Billy Kratzert,3
97,0,01677,Tom Lehman,3
97,0,08277,Greg Lesher,3
97,0,01707,Steve Lowery,3
97,0,01715,Mark Lye,3
97,0,01736,Roger Maltbie,3
97,0,01755,Dick Mast,3
97,0,01771,Blaine McCallister,3
97,0,01790,Pat McGowan,3
97,0,08045,Perry Moss,3
97,0,01846,Jodie Mudd,3
97,0,01869,Jack Nicklaus,3
97,0,01887,Mark O'Meara,3
97,0,01890,Brett Ogle,3
97,0,01920,Craig Parry,3
97,0,01926,Steve Pate,3
97,0,01946,Peter Persons,3
97,0,01958,Dan Pohl,3
97,0,01971,Dillard Pruitt,3
97,0,01975,Tom Purtzer,3
97,0,02049,Gene Sauers,3
97,0,02100,Tim Simpson,3
97,0,02101,Joey Sindelar,3
97,0,02104,Jeff Sluman,3
97,0,02111,Mike Smith,3
97,0,02135,Mike Standly,3
97,0,02160,Ron Streck,3
97,0,02180,Harry Taylor,3
97,0,02185,Lance Ten Broeck,3
97,0,02206,David Toms,3
97,0,02214,Kirk Triplett,3
97,0,02224,Greg Twiggs,3
97,0,02225,Howard Twitty,3
97,0,02255,Denis Watson,3
171,0,10885,Robert Allenby,2
171,0,01035,Tommy Armour III,2
171,0,01068,Andy Bean,2
171,0,07003,David Berganio Jr.,2
171,0,01096,Phil Blackmar,2
171,0,01143,Brad Bryant,2
171,0,06124,Patrick Burke,2
171,0,01154,Bill Buttner,2
171,0,01157,Tom Byrum,2
171,0,01168,David Canipe,2
171,0,07569,Mark Carnevale,2
171,0,01197,Bobby Clampett,2
171,0,10195,Tim Conley,2
171,0,01214,Frank Conner,2
171,0,01218,Jeff Cook,2
171,0,06150,Carl Cooper,2
171,0,01249,John Daly,2
171,0,01266,Clark Dennis,2
171,0,06144,John Dowdall,2
171,0,09011,David Duval,2
171,0,10139,Jim Ellis,2
171,0,06522,Ernie Els,2
171,0,01342,Forrest Fezler,2
171,0,01355,Raymond Floyd,2
171,0,01435,Wayne Grady,2
171,0,01443,Hubert Green,2
171,0,01469,Dan Halldorson,2
171,0,01489,Steve Hart,2
171,0,01557,John Inman,2
171,0,10207,Jimmy Johnston,2
171,0,01641,Gary Koch,2
171,0,06128,Steve Lamontagne,2
171,0,12389,Barry Lane,2
171,0,01666,Bernhard Langer,2
171,0,10860,Justin Leonard,2
171,0,01725,John Mahaffey,2
171,0,01761,Len Mattiace,2
171,0,01779,Gary McCord,2
171,0,01797,Rocco Mediate,2
171,0,01849,Bill Murchison,2
171,0,01864,Larry Nelson,2
171,0,10457,Frank Nobilo,2
171,0,01884,Mac O'Grady,2
171,0,01905,Joe Ozaki,2
171,0,01930,Eddie Pearce,2
171,0,01938,David Peoples,2
171,0,01945,Kenny Perry,2
171,0,08553,Lee Porter,2
171,0,01984,Sam Randolph,2
171,0,02002,John Riegger,2
171,0,02020,Eduardo Romero,2
171,0,02023,Clarence Rose,2
171,0,06527,Steve Stricker,2
171,0,02167,Mike Sullivan,2
171,0,02168,Robert Sullivan,2
171,0,02170,Hal Sutton,2
171,0,02190,Doug Tewell,2
171,0,02195,Leonard Thompson,2
171,0,12416,Chris Van Der Velde,2
171,0,02241,Bobby Wadkins,2
171,0,06589,Jeff Woodland,2
171,0,02298,Jim Woodward,2
171,0,02313,Bruce Zabriski,2
