RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
58,0,33141,Keegan Bradley,+.015
58,0,46717,Viktor Hovland,+.015
60,0,48887,Matt Wallace,+.016
61,0,35658,Kris Ventura,+.017
62,0,20229,Stewart Cink,+.020
62,0,23108,Matt Kuchar,+.020
64,0,37455,Si Woo Kim,+.021
64,0,29908,C.T. Pan,+.021
66,0,46550,Brandon Hagy,+.025
66,0,26851,Marc Leishman,+.025
66,0,33667,Carlos Ortiz,+.025
69,0,48822,Sebastián Muñoz,+.026
70,0,27649,Brandt Snedeker,+.027
70,0,23623,Bo Van Pelt,+.027
72,0,52375,Doug Ghim,+.029
72,0,39546,Keith Mitchell,+.029
74,0,31560,Brian Stuard,+.030
75,0,31646,Emiliano Grillo,+.031
75,0,35230,Nelson Ledesma,+.031
75,0,50525,Collin Morikawa,+.031
78,0,32254,Xinjun Zhang,+.033
79,0,33486,Roger Sloan,+.037
79,0,39324,J.J. Spaun,+.037
79,0,34431,Robert Streb,+.037
82,0,33404,Chris Baker,+.038
83,0,56762,Will Gordon,+.042
83,0,27770,Camilo Villegas,+.042
85,0,33204,Shane Lowry,+.043
85,0,37189,Harold Varner III,+.043
87,0,45157,Cam Davis,+.044
88,0,29268,Bronson Burgoon,+.045
89,0,45526,Abraham Ancer,+.046
89,0,40006,Erik van Rooyen,+.046
91,0,27974,Sung Kang,+.047
92,0,49766,Hank Lebioda,+.050
92,0,49964,Aaron Wise,+.050
94,0,39977,Max Homa,+.051
95,0,34466,Peter Malnati,+.052
95,0,45486,Joaquin Niemann,+.052
97,0,29974,Branden Grace,+.056
97,0,32816,Satoshi Kodaira,+.056
97,0,22056,Cameron Percy,+.056
100,0,32662,Michael Gligic,+.057
100,0,34363,Tyrrell Hatton,+.057
100,0,24024,Zach Johnson,+.057
103,0,30925,Dustin Johnson,+.059
104,0,25804,Bubba Watson,+.061
105,0,49298,Kramer Hickok,+.063
106,0,21209,Sergio Garcia,+.064
107,0,32448,James Hahn,+.065
107,0,49771,J.T. Poston,+.065
107,0,27214,Kevin Streelman,+.065
110,0,34046,Jordan Spieth,+.066
111,0,25632,Jimmy Walker,+.067
112,0,19803,Ryan Armour,+.070
112,0,29518,Brendan Steele,+.070
114,0,39953,Chase Seiffert,+.071
115,0,29420,Billy Horschel,+.072
115,0,30110,Kyle Stanley,+.072
117,0,25900,Lucas Glover,+.075
117,0,30163,Henrik Norlander,+.075
117,0,24361,Pat Perez,+.075
117,0,37275,Sam Ryder,+.075
121,0,39975,Michael Kim,+.077
121,0,23325,Vaughn Taylor,+.077
123,0,46402,Talor Gooch,+.079
123,0,47993,Denny McCarthy,+.079
123,0,34256,Andrew Putnam,+.079
126,0,35104,Tom Lewis,+.080
126,0,24781,Hunter Mahan,+.080
128,0,30911,Tommy Fleetwood,+.082
129,0,26300,Matt Jones,+.083
130,0,34174,John Huh,+.084
131,0,29926,Danny Lee,+.085
131,0,36699,Patrick Rodgers,+.085
133,0,32102,Rickie Fowler,+.087
134,0,26499,Rafa Cabrera Bello,+.094
135,0,39997,Corey Conners,+.095
136,0,47483,Will Zalatoris,+.096
137,0,29535,Brice Garnett,+.098
138,0,46441,Robby Shelton,+.099
138,0,35617,Martin Trainer,+.099
138,0,20396,Lee Westwood,+.099
141,0,29221,Webb Simpson,+.100
142,0,40042,Tyler McCumber,+.101
142,0,32150,Michael Thompson,+.101
144,0,31323,Gary Woodland,+.103
145,0,29970,Dylan Frittelli,+.104
146,0,34360,Patrick Reed,+.107
147,0,32139,Danny Willett,+.108
148,0,30944,Jason Kokrak,+.109
149,0,34076,Joel Dahmen,+.110
150,0,27095,Nick Watney,+.111
151,0,35532,Tom Hoge,+.112
152,0,33948,Byeong Hun An,+.113
152,0,33399,Adam Hadwin,+.113
154,0,25493,Nick Taylor,+.116
155,0,28775,Nate Lashley,+.117
156,0,26758,David Hearn,+.118
156,0,35506,Mackenzie Hughes,+.118
158,0,48119,Ben Taylor,+.120
159,0,25686,Jason Dufner,+.121
160,0,45609,Tyler Duncan,+.122
161,0,34314,Sebastian Cappelen,+.124
162,0,32640,Troy Merritt,+.125
163,0,27644,Brian Harman,+.128
164,0,27936,Martin Laird,+.129
165,0,46442,Maverick McNealy,+.131
166,0,23621,Rory Sabbatini,+.138
167,0,32070,Rafael Campos,+.143
168,0,46046,Scottie Scheffler,+.144
169,0,24357,K.J. Choi,+.145
170,0,52372,Cameron Champ,+.147
170,0,34098,Russell Henley,+.147
172,0,25396,Kevin Na,+.152
173,0,36871,Matthew NeSmith,+.155
174,0,33122,Russell Knox,+.156
175,0,24138,Ian Poulter,+.157
176,0,27556,Ted Potter Jr.,+.159
176,0,22405,Justin Rose,+.159
178,0,27554,Scott Harrington,+.162
178,0,53165,Doc Redman,+.162
180,0,21961,Charles Howell III,+.165
181,0,36801,Mark Hubbard,+.167
182,0,23983,Luke Donald,+.175
182,0,49960,Sepp Straka,+.175
184,0,29478,Kevin Kisner,+.179
185,0,33410,Andrew Landry,+.183
186,0,47128,Richy Werenski,+.184
187,0,46435,Austin Cook,+.186
188,0,28679,Fabián Gómez,+.195
189,0,31557,Jim Herman,+.202
190,0,35449,Adam Long,+.210
191,0,34264,Hudson Swafford,+.211
192,0,27349,Alex Noren,+.223
193,0,26476,Chez Reavie,+.242
194,0,24502,Adam Scott,+.245
195,0,30927,Brendon Todd,+.250
196,0,34213,Grayson Murray,+.279
