RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
72,0,24924,Bill Haas,24' 10",5925.583,239
72,0,26758,David Hearn,24' 10",10890.833,439
72,0,23788,D.J. Trahan,24' 10",8491.417,342
75,0,33141,Keegan Bradley,24' 11",16814.583,675
75,0,47504,Sam Burns,24' 11",13983.667,562
75,0,32618,Rhein Gibson,24' 11",6949.750,279
75,0,35449,Adam Long,24' 11",15425.333,619
79,0,27942,Rob Oppenheim,25' 0",12090.250,484
79,0,34431,Robert Streb,25' 0",13958.583,559
79,0,32333,Kevin Tway,25' 0",8887.833,355
82,0,32102,Rickie Fowler,25' 1",13340.167,532
82,0,29535,Brice Garnett,25' 1",16805.167,670
84,0,21961,Charles Howell III,25' 2",10354.750,411
85,0,40026,Daniel Berger,25' 3",15087.833,597
85,0,45157,Cam Davis,25' 3",17343.250,687
85,0,31557,Jim Herman,25' 3",13402.667,531
85,0,35461,Beau Hossler,25' 3",13611.917,539
85,0,32816,Satoshi Kodaira,25' 3",14778.750,586
85,0,24781,Hunter Mahan,25' 3",7868.167,312
85,0,24361,Pat Perez,25' 3",17087.250,677
92,0,34098,Russell Henley,25' 4",17263.417,682
92,0,27974,Sung Kang,25' 4",13484.083,532
92,0,33410,Andrew Landry,25' 4",14144.583,558
92,0,29926,Danny Lee,25' 4",11066.333,437
92,0,35104,Tom Lewis,25' 4",13395.417,529
97,0,25396,Kevin Na,25' 5",17179.500,675
97,0,33667,Carlos Ortiz,25' 5",16752.083,659
99,0,33948,Byeong Hun An,25' 6",12024.583,472
99,0,34255,Joseph Bramlett,25' 6",10468.500,411
99,0,24138,Ian Poulter,25' 6",11257.167,441
99,0,23623,Bo Van Pelt,25' 6",11516.417,451
103,0,35450,Patrick Cantlay,25' 7",13079.083,511
103,0,34563,Chesson Hadley,25' 7",11092.583,434
105,0,20229,Stewart Cink,25' 8",14811.667,578
105,0,46717,Viktor Hovland,25' 8",14404.000,561
105,0,34466,Peter Malnati,25' 8",12521.917,488
105,0,40042,Tyler McCumber,25' 8",10270.250,400
105,0,33486,Roger Sloan,25' 8",13584.667,530
105,0,49960,Sepp Straka,25' 8",14850.917,578
105,0,33448,Justin Thomas,25' 8",11860.333,462
112,0,25364,Paul Casey,25' 9",11116.583,432
112,0,29970,Dylan Frittelli,25' 9",10266.167,399
112,0,21209,Sergio Garcia,25' 9",13643.750,529
112,0,39324,J.J. Spaun,25' 9",12138.917,472
112,0,35617,Martin Trainer,25' 9",8186.750,318
112,0,25632,Jimmy Walker,25' 9",9598.083,373
118,0,33204,Shane Lowry,25' 10",11701.333,453
118,0,33413,Ben Martin,25' 10",7987.500,309
118,0,50525,Collin Morikawa,25' 10",14747.667,571
118,0,34213,Grayson Murray,25' 10",6279.083,243
118,0,28252,Seamus Power,25' 10",9259.583,359
123,0,32757,Patton Kizzire,25' 11",18243.333,703
123,0,46442,Maverick McNealy,25' 11",14249.250,550
123,0,30692,Scott Stallings,25' 11",14286.167,551
123,0,25804,Bubba Watson,25' 11",10819.917,417
127,0,46550,Brandon Hagy,26' 0",10179.750,391
127,0,34363,Tyrrell Hatton,26' 0",9712.083,374
127,0,39977,Max Homa,26' 0",12977.917,499
127,0,47993,Denny McCarthy,26' 0",17257.250,664
127,0,29908,C.T. Pan,26' 0",13578.000,522
127,0,34256,Andrew Putnam,26' 0",16002.333,616
127,0,30927,Brendon Todd,26' 0",17700.833,681
127,0,48887,Matt Wallace,26' 0",6889.417,265
135,0,29725,Tony Finau,26' 1",13600.417,522
135,0,35230,Nelson Ledesma,26' 1",7659.250,294
135,0,32839,Hideki Matsuyama,26' 1",16889.583,648
135,0,25493,Nick Taylor,26' 1",18625.833,715
139,0,46402,Talor Gooch,26' 2",17724.167,677
139,0,39546,Keith Mitchell,26' 2",12998.583,497
139,0,47347,Adam Schenk,26' 2",17213.167,657
139,0,47483,Will Zalatoris,26' 2",12817.667,490
143,0,29268,Bronson Burgoon,26' 3",12080.583,460
143,0,29974,Branden Grace,26' 3",11353.250,432
143,0,39975,Michael Kim,26' 3",9001.333,343
143,0,46046,Scottie Scheffler,26' 3",17596.083,670
143,0,23325,Vaughn Taylor,26' 3",15427.167,587
148,0,30911,Tommy Fleetwood,26' 4",8475.333,322
148,0,26300,Matt Jones,26' 4",15603.000,593
150,0,23983,Luke Donald,26' 5",9423.583,357
150,0,29478,Kevin Kisner,26' 5",16022.250,607
150,0,25818,Scott Piercy,26' 5",14484.417,549
150,0,40006,Erik van Rooyen,26' 5",14013.750,530
150,0,47128,Richy Werenski,26' 5",17757.667,673
155,0,56762,Will Gordon,26' 6",13073.833,494
155,0,26331,Charl Schwartzel,26' 6",14483.583,546
155,0,56278,Matthew Wolff,26' 6",7981.333,301
155,0,32254,Xinjun Zhang,26' 6",10403.333,392
159,0,36689,Brooks Koepka,26' 7",9369.250,353
159,0,46970,Jon Rahm,26' 7",12979.333,488
159,0,34264,Hudson Swafford,26' 7",15154.750,570
162,0,48081,Xander Schauffele,26' 8",12116.917,454
162,0,32139,Danny Willett,26' 8",5706.500,214
164,0,26499,Rafa Cabrera Bello,26' 9",12666.667,473
164,0,32070,Rafael Campos,26' 9",8524.500,319
164,0,30944,Jason Kokrak,26' 9",15918.417,596
164,0,48822,Sebastián Muñoz,26' 9",19469.333,727
164,0,24140,Sean O'Hair,26' 9",9502.750,355
164,0,34360,Patrick Reed,26' 9",13789.167,515
170,0,28679,Fabián Gómez,26' 10",6623.167,247
170,0,36699,Patrick Rodgers,26' 10",14350.583,535
170,0,35658,Kris Ventura,26' 10",10435.083,389
173,0,22371,Aaron Baddeley,27' 1",7767.250,287
173,0,27936,Martin Laird,27' 1",16947.833,626
173,0,27064,Jhonattan Vegas,27' 1",12905.833,477
176,0,27330,Josh Teater,27' 2",8152.750,300
177,0,52372,Cameron Champ,27' 3",13284.417,488
177,0,19846,Brian Gay,27' 3",13823.000,508
179,0,28420,Ryan Brehm,27' 4",6285.250,230
179,0,35891,Cameron Smith,27' 4",14342.583,524
179,0,20396,Lee Westwood,27' 4",10098.250,370
182,0,48119,Ben Taylor,27' 5",6409.667,234
183,0,34314,Sebastian Cappelen,27' 6",7291.417,265
183,0,51766,Wyndham Clark,27' 6",12145.250,441
183,0,29221,Webb Simpson,27' 6",14299.417,520
186,0,35506,Mackenzie Hughes,27' 7",15317.417,556
186,0,45486,Joaquin Niemann,27' 7",18258.333,661
188,0,27554,Scott Harrington,27' 10",13676.417,491
188,0,26851,Marc Leishman,27' 10",13035.333,469
190,0,35310,Lanto Griffin,28' 2",16048.833,569
191,0,49766,Hank Lebioda,28' 6",12640.583,444
192,0,34099,Harris English,28' 8",17727.167,618
193,0,28089,Jason Day,29' 1",12820.833,441
194,0,30925,Dustin Johnson,29' 3",12355.417,423
195,0,47959,Bryson DeChambeau,31' 0",13480.250,435
195,0,24502,Adam Scott,31' 0",12207.167,394
