RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
83,0,20608,David Howell,3,2008320
83,0,01553,John Huston,3,2010320
83,0,24957,Simon Khan,3,2010310
83,0,20940,Kenichi Kuboya,3,2003470
83,0,27466,Spencer Levin,3,2010450
83,0,11032,Frank Lickliter II,3,2010210
83,0,01810,Phil Mickelson,3,2010390
83,0,26596,Ryan Moore,3,2010390
83,0,24140,Sean O'Hair,3,2010400
83,0,22046,Geoff Ogilvy,3,2010390
83,0,06373,José María Olazábal,3,2009170
83,0,02084,Bob Shearer,3,1984320
83,0,06567,Vijay Singh,3,2010390
83,0,06595,Kevin Sutherland,3,2010440
83,0,26287,Roland Thatcher,3,2010450
83,0,12714,Chris Tidland,3,2010450
83,0,23349,Charles Warren,3,2010450
83,0,24663,Y.E. Yang,3,2010380
113,0,24461,Thomas Aiken,2,2009310
113,0,20498,Briny Baird,2,2010460
113,0,08123,Jeff Brehaut,2,2007480
113,0,01142,Bart Bryant,2,2009280
113,0,26500,Alejandro Cañizares,2,2010070
113,0,19825,Darren Clarke,2,2010310
113,0,23673,Michael Connell,2,2010460
113,0,23541,Ben Crane,2,2010400
113,0,01249,John Daly,2,2010450
113,0,30924,Rhys Davies,2,2010350
113,0,22983,Bradley Dredge,2,2008090
113,0,25686,Jason Dufner,2,2010390
113,0,20104,Ken Duke,2,2010420
113,0,09011,David Duval,2,2010450
113,0,27447,John Ellis,2,2009060
113,0,01361,Dan Forsman,2,2008340
113,0,32416,Benjamin Fox,2,2010090
113,0,30750,Tommy Gainey,2,2009340
113,0,22892,Jason Gore,2,2010260
113,0,07941,Mike Grob,2,2007320
113,0,21259,Jason Hill,2,2002450
113,0,01527,Scott Hoch,2,2008100
113,0,30909,David Horsey,2,2010350
113,0,21350,Ryuji Imada,2,2010450
113,0,23725,Brendan Jones,2,2009090
113,0,23533,Anthony Kang,2,2001250
113,0,28258,K.T. Kim,2,2010310
113,0,25768,Chih-Bing Lam,2,2008320
113,0,20634,Peter Lonard,2,2009450
113,0,27768,Brock Mackenzie,2,2004290
113,0,33199,Matteo Manassero,2,2009310
113,0,30004,Ross McGowan,2,2010350
113,0,01793,Mac McLendon,2,1980430
113,0,27933,John Merrick,2,2010460
113,0,25198,Francesco Molinari,2,2010350
113,0,01866,Jack Newton,2,1982420
113,0,33168,Michael O'Neal,2,2010250
113,0,28475,Jeff Overton,2,2010400
113,0,20663,Brenden Pappas,2,2010460
113,0,01920,Craig Parry,2,2008320
113,0,22056,Cameron Percy,2,2010460
113,0,10213,Dicky Pride,2,2010250
113,0,30946,Alex Prugh,2,2010450
113,0,26476,Chez Reavie,2,2010210
113,0,28302,Matthew Richardson,2,2005300
113,0,23497,Tag Ridings,2,2009440
113,0,22405,Justin Rose,2,2010400
113,0,02064,John Schroeder,2,1995300
113,0,21660,Jason Schultz,2,2007480
113,0,23481,Marcel Siem,2,2005380
113,0,02105,Bob Smith,2,1985280
113,0,27649,Brandt Snedeker,2,2010390
113,0,23969,Graeme Storm,2,2008320
113,0,20935,Toru Taniguchi,2,2010260
113,0,28780,Nicholas Thompson,2,2010460
113,0,02214,Kirk Triplett,2,2010370
113,0,27064,Jhonattan Vegas,2,2008450
113,0,21878,Mark Wilson,2,2010460
113,0,22110,Thaworn Wiratchant,2,2006310
113,0,26497,Casey Wittenberg,2,2009480
