RANK,MOVEMENT,PLAYER_ID,PLAYER,ALL DRIVES,TOTAL DISTANCE,# OF DRIVES
71,0,01361,Dan Forsman,283.4,184221,650
73,0,11032,Frank Lickliter II,283.2,338746,1196
74,0,01723,Andrew Magee,283.1,277140,979
74,0,12660,Jesper Parnevik,283.1,265025,936
74,0,25345,Carl Pettersson,283.1,367207,1297
77,0,07867,Woody Austin,282.9,356988,1262
77,0,20766,Padraig Harrington,282.9,159531,564
77,0,23325,Vaughn Taylor,282.9,353017,1248
80,0,01941,Tom Pernice Jr.,282.7,347471,1229
81,0,24227,Justin Bolli,282.5,232222,822
81,0,21731,Freddie Jacobson,282.5,218097,772
83,0,24361,Pat Perez,282.4,288656,1022
83,0,20645,John Senden,282.4,354953,1257
85,0,21951,Joey Snyder III,282.3,359673,1274
86,0,12510,Chad Campbell,282.1,296179,1050
87,0,23614,Rich Beem,281.8,188554,669
87,0,10962,Bradley Hughes,281.8,192166,682
89,0,23541,Ben Crane,281.7,253513,900
89,0,10585,Scott McCarron,281.7,236945,841
91,0,20634,Peter Lonard,281.6,258466,918
91,0,01797,Rocco Mediate,281.6,254808,905
93,0,25240,D.A. Points,281.5,322832,1147
94,0,01473,Todd Hamilton,281.4,293186,1042
95,0,06197,Michael Allen,281.3,302381,1075
95,0,22548,Patrick Sheehan,281.3,376656,1339
97,0,20498,Briny Baird,281.2,348122,1238
98,0,01724,Jeff Maggert,281.1,234961,836
98,0,06515,Shaun Micheel,281.1,248463,884
98,0,21949,Joe Ogilvie,281.1,306394,1090
101,0,06621,Joe Durant,281.0,267512,952
102,0,24604,Hunter Haas,280.9,283684,1010
103,0,07223,Brian Bateman,280.8,332429,1184
103,0,08123,Jeff Brehaut,280.8,246023,876
103,0,24357,K.J. Choi,280.8,212007,755
103,0,08931,Glen Day,280.8,286989,1022
107,0,01161,Mark Calcavecchia,280.7,297591,1060
108,0,12454,Mario Tiziani,280.6,235732,840
109,0,21498,Hideto Tanihara,280.5,175579,626
110,0,10912,Craig Perks,280.4,228213,814
111,0,01766,Billy Mayfair,280.3,395775,1412
112,0,01035,Tommy Armour III,280.2,355263,1268
112,0,02101,Joey Sindelar,280.2,383900,1370
114,0,12680,Shigeki Maruyama,280.0,332087,1186
114,0,01948,Tim Petrovic,280.0,309715,1106
116,0,22295,Darron Stiles,279.8,270856,968
116,0,20812,Tjaart van der Walt,279.8,210386,752
118,0,06595,Kevin Sutherland,279.7,289171,1034
119,0,06373,José María Olazábal,279.6,160466,574
120,0,08725,Tom Gillis,279.5,265508,950
120,0,01677,Tom Lehman,279.5,194557,696
122,0,20474,Phillip Price,279.2,245660,880
123,0,10860,Justin Leonard,279.0,211516,758
123,0,20160,Charlie Wi,279.0,234915,842
125,0,01418,Bill Glasson,278.8,171184,614
126,0,06004,Stephen Ames,278.7,237444,852
127,0,22371,Aaron Baddeley,278.6,292493,1050
127,0,23135,Tim Clark,278.6,249636,896
127,0,07457,Steve Flesch,278.6,246031,883
130,0,01042,Paul Azinger,278.5,226457,813
130,0,10733,Kent Jones,278.5,340877,1224
132,0,20472,Alex Cejka,278.4,267554,961
132,0,26420,Richard Johnson,278.4,178185,640
134,0,28088,Matt Davidson,278.3,193700,696
135,0,12652,Cameron Beckman,278.0,325484,1171
136,0,01313,Steve Elkington,277.8,211675,762
136,0,01666,Bernhard Langer,277.8,174180,627
136,0,20548,Hidemichi Tanaka,277.8,364523,1312
139,0,01142,Bart Bryant,277.7,295185,1063
139,0,21753,Brian Davis,277.7,244368,880
141,0,20229,Stewart Cink,277.6,275331,992
141,0,12645,Brent Geiberger,277.6,201005,724
141,0,06527,Steve Stricker,277.6,228728,824
144,0,23983,Luke Donald,277.4,155328,560
145,0,06251,Chris DiMarco,277.3,228524,824
145,0,06575,Dudley Hart,277.3,280104,1010
147,0,08075,Jerry Kelly,277.2,292151,1054
148,0,22293,Heath Slocum,277.0,347627,1255
148,0,02223,Bob Tway,277.0,254563,919
150,0,01024,Billy Andrade,276.8,282352,1020
150,0,10201,Matt Gogel,276.8,259884,939
150,0,01577,Lee Janzen,276.8,227803,823
153,0,22621,Ben Curtis,276.7,189803,686
154,0,08545,Glen Hnatiuk,276.6,193318,699
154,0,10423,Mike Weir,276.6,182256,659
156,0,08537,J.P. Hayes,276.5,204031,738
156,0,20628,Arron Oberholser,276.5,196308,710
158,0,24138,Ian Poulter,276.4,138735,502
159,0,12662,Thomas Levet,276.3,138989,503
160,0,20099,Doug Barron,276.2,248022,898
161,0,02246,Duffy Waldorf,276.1,273362,990
161,0,10425,Jay Williamson,276.1,178379,646
163,0,25847,Rob Rashell,275.6,208643,757
164,0,12602,Dean Wilson,275.5,303567,1102
165,0,23036,Chris Anderson,275.4,223054,810
165,0,21806,Paul Gow,275.4,258858,940
167,0,10809,Jim Furyk,275.3,274162,996
168,0,08993,Franklin Langham,275.2,292563,1063
169,0,12826,Paul Claxton,274.8,253056,921
169,0,01388,Robert Gamez,274.8,306085,1114
171,0,23108,Matt Kuchar,274.7,211500,770
172,0,01320,Bob Estes,274.6,302607,1102
172,0,02214,Kirk Triplett,274.6,168891,615
174,0,01139,Olin Browne,274.0,316734,1156
174,0,19881,Robert Damron,274.0,302205,1103
174,0,01761,Len Mattiace,274.0,289938,1058
177,0,25396,Kevin Na,273.9,302085,1103
177,0,01887,Mark O'Meara,273.9,195823,715
179,0,20121,Todd Fischer,273.7,332785,1216
179,0,21878,Mark Wilson,273.7,240884,880
181,0,01127,Danny Briggs,273.6,233630,854
181,0,02239,Scott Verplank,273.6,251138,918
183,0,02104,Jeff Sluman,273.3,320291,1172
184,0,01599,Steve Jones,272.9,174948,641
185,0,01619,Skip Kendall,272.7,266450,977
186,0,08385,Omar Uresti,272.5,279007,1024
187,0,20382,Stephen Leaney,272.3,284520,1045
188,0,19972,José Coceres,272.0,201279,740
189,0,01823,Larry Mize,271.4,174248,642
190,0,19846,Brian Gay,271.0,348281,1285
190,0,01457,Jay Haas,271.0,147397,544
192,0,20127,Chris Riley,270.7,158363,585
193,0,01175,Jim Carter,270.5,204752,757
194,0,01219,John Cook,270.0,218930,811
195,0,01157,Tom Byrum,269.5,285674,1060
196,0,01329,Brad Faxon,269.3,214369,796
197,0,01381,Fred Funk,267.0,304886,1142
198,0,01132,Mark Brooks,266.7,230404,864
199,0,20623,Gavin Coles,266.3,235920,886
200,0,02010,Loren Roberts,264.4,177126,670
201,0,01487,Jeff Hart,262.7,209658,798
202,0,01928,Corey Pavin,256.4,218171,851
