RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
142,0,01132,Mark Brooks,234,136,98
143,0,01197,Bobby Clampett,235,93,142
143,0,01943,Chris Perry,235,124,111
145,0,01495,Morris Hatalsky,236,181,55
145,0,01931,Rick Pearson,236,160,76
147,0,01707,Steve Lowery,238,128,110
148,0,02160,Ron Streck,239,146,93
149,0,01154,Bill Buttner,242,152,90
150,0,01499,Mark Hayes,243,104,139
150,0,02313,Bruce Zabriski,243,86,157
152,0,02244,Fred Wadsworth,244,64,180
153,0,01425,Ernie Gonzalez,245,69,176
154,0,01284,Mike Donald,247,133,114
154,0,01468,Gary Hallberg,247,88,159
154,0,01826,Brian Mogg,247,116,131
157,0,01329,Brad Faxon,249,91,158
158,0,02126,Bruce Soulsby,250,94,156
159,0,01106,Jim Booros,252,148,104
160,0,02007,Larry Rinker,253,103,150
161,0,01200,Keith Clearwater,258,106,152
162,0,01033,George Archer,259,139,120
162,0,01557,John Inman,259,184,75
164,0,01755,Dick Mast,263,117,146
165,0,01305,Danny Edwards,264,180,84
166,0,01061,Ray Barr Jr.,265,173,92
166,0,01086,Roy Biancalana,265,117,148
168,0,01179,Antonio Cerda,268,159,109
168,0,01737,Mark Maness,268,98,170
170,0,01127,Danny Briggs,279,114,165
171,0,01224,Jeff Coston,280,139,141
172,0,01782,Mike McCullough,282,144,138
173,0,01331,Rick Fehr,286,126,160
174,0,01077,Mike Bender,287,126,161
175,0,01964,Greg Powers,289,114,175
176,0,01861,Jim Nelford,293,121,172
177,0,01129,Bill Britton,294,173,121
178,0,01185,Brandel Chamblee,302,139,163
179,0,01648,Billy Kratzert,304,130,174
180,0,01150,George Burns,305,122,183
181,0,01476,Mike Hammond,309,154,155
182,0,01214,Frank Conner,315,168,147
183,0,01790,Pat McGowan,333,165,168
184,0,01236,Richard Cromwell,334,182,152
185,0,02294,Willie Wood,342,157,185
