RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SPIN SPEED,TOTAL ATTEMPTS
162,0,23788,D.J. Trahan,2441.8,163598,67
163,0,10860,Justin Leonard,2441.4,136719,56
164,0,19846,Brian Gay,2441.3,161123,66
165,0,31557,Jim Herman,2426.1,94618,39
166,0,25444,Justin Hicks,2422.7,70259,29
167,0,29718,Anthony Kim,2415.3,101442,42
168,0,27770,Camilo Villegas,2406.2,120309,50
169,0,10885,Robert Allenby,2395.6,146132,61
170,0,27974,Sung Kang,2393.1,83760,35
171,0,20127,Chris Riley,2389.9,121885,51
172,0,33141,Keegan Bradley,2383.0,126299,53
173,0,24290,D.J. Brigman,2363.6,89815,38
174,0,08537,J.P. Hayes,2346.5,77434,33
175,0,32876,Martin Piller,2341.9,84309,36
176,0,32150,Michael Thompson,2333.9,102690,44
177,0,21753,Brian Davis,2333.0,186638,80
178,0,30926,Chris Kirk,2328.5,149027,64
179,0,02206,David Toms,2324.5,113902,49
180,0,32366,Kevin Chappell,2309.4,110849,48
181,0,10505,Shane Bertsch,2284.1,93650,41
182,0,23320,Ryan Palmer,2283.0,109582,48
183,0,24358,Robert Garrigus,2269.1,106649,47
184,0,21407,Arjun Atwal,2263.1,131259,58
185,0,06522,Ernie Els,2225.8,80128,36
186,0,25345,Carl Pettersson,2122.5,137962,65
