RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
57,0,01928,Corey Pavin,11.99,129,1076,+0.15
58,0,23048,Eric Axley,12.01,173,1440,+0.09
59,0,08123,Jeff Brehaut,12.04,89,739,+0.06
59,0,10860,Justin Leonard,12.04,150,1246,+0.11
61,0,02246,Duffy Waldorf,12.05,113,938,+0.11
62,0,24924,Bill Haas,12.09,150,1241,+0.09
62,0,08881,Tripp Isenhour,12.09,135,1117,+0.23
64,0,24024,Zach Johnson,12.12,103,850,+0.24
65,0,12602,Dean Wilson,12.13,139,1146,+0.08
66,0,25900,Lucas Glover,12.14,141,1161,+0.13
67,0,26679,Kevin Stadler,12.17,148,1216,+0.13
68,0,07457,Steve Flesch,12.23,164,1341,+0.11
69,0,01142,Bart Bryant,12.24,137,1119,+0.20
70,0,28486,Michael Putnam,12.30,148,1203,+0.09
71,0,27141,J.B. Holmes,12.32,119,966,+0.13
71,0,20634,Peter Lonard,12.32,139,1128,+0.10
73,0,27060,John Mallinger,12.35,165,1336,+0.15
73,0,20127,Chris Riley,12.35,95,769,+0.13
75,0,21646,David Branshaw,12.37,143,1156,+0.17
75,0,26360,Bubba Dickerson,12.37,81,655,+0.15
77,0,07547,Craig Kanada,12.38,178,1438,+0.10
78,0,25686,Jason Dufner,12.39,166,1340,+0.17
78,0,12705,Cliff Kresge,12.39,185,1493,+0.06
80,0,01797,Rocco Mediate,12.41,123,991,+0.11
81,0,25892,Steve Wheatcroft,12.45,120,964,+0.17
82,0,27702,Matt Hendrix,12.46,106,851,+0.30
83,0,01724,Jeff Maggert,12.48,138,1106,+0.07
84,0,24357,K.J. Choi,12.49,124,993,+0.09
85,0,27095,Nick Watney,12.55,138,1100,+0.11
86,0,24140,Sean O'Hair,12.57,155,1233,+0.08
87,0,21470,Daisuke Maruyama,12.58,144,1145,+0.24
88,0,20574,Mathew Goggin,12.59,163,1295,+0.11
89,0,02104,Jeff Sluman,12.65,84,664,+0.13
90,0,19803,Ryan Armour,12.66,182,1438,+0.19
91,0,06197,Michael Allen,12.72,124,975,+0.15
92,0,01810,Phil Mickelson,12.74,105,824,+0.05
93,0,12195,Tom Johnson,12.77,128,1002,+0.10
94,0,26420,Richard Johnson,12.80,162,1266,+0.20
94,0,20160,Charlie Wi,12.80,157,1227,+0.08
96,0,10809,Jim Furyk,12.88,123,955,+0.05
97,0,23983,Luke Donald,12.89,96,745,+0.23
98,0,10423,Mike Weir,12.93,121,936,+0.22
99,0,01706,Davis Love III,12.94,100,773,+0.08
99,0,06595,Kevin Sutherland,12.94,139,1074,+0.12
101,0,12680,Shigeki Maruyama,13.02,151,1160,+0.19
102,0,06251,Chris DiMarco,13.04,118,905,+0.23
103,0,01388,Robert Gamez,13.05,153,1172,+0.15
104,0,06643,Paul Goydos,13.08,96,734,+0.27
105,0,23614,Rich Beem,13.09,141,1077,+0.11
106,0,25396,Kevin Na,13.11,154,1175,+0.11
107,0,21949,Joe Ogilvie,13.12,175,1334,+0.06
108,0,25190,Jeff Quinney,13.14,171,1301,+0.25
108,0,23325,Vaughn Taylor,13.14,141,1073,+0.16
110,0,21959,Ted Purdy,13.19,177,1342,+0.11
111,0,20645,John Senden,13.25,165,1245,-0.01
112,0,26882,Michael Sim,13.29,97,730,+0.19
113,0,26951,Johnson Wagner,13.42,178,1326,+0.15
114,0,24507,Jason Bohn,13.49,107,793,+0.27
114,0,22378,Trevor Immelman,13.49,102,756,+0.19
116,0,23638,Brendon de Jonge,13.63,137,1005,+0.22
117,0,24361,Pat Perez,13.64,133,975,+0.14
118,0,24138,Ian Poulter,13.66,84,615,-0.02
118,0,26289,Boo Weekley,13.66,162,1186,+0.17
120,0,21806,Paul Gow,13.67,126,922,+0.13
120,0,20572,Rod Pampling,13.67,146,1068,+0.16
122,0,20628,Arron Oberholser,13.68,103,753,+0.02
123,0,24925,Jonathan Byrd,13.72,128,933,+0.27
124,0,23788,D.J. Trahan,13.76,186,1352,+0.08
125,0,02206,David Toms,13.77,122,886,+0.10
126,0,07223,Brian Bateman,13.81,91,659,+0.11
126,0,20691,Greg Owen,13.81,153,1108,+0.16
128,0,24290,D.J. Brigman,13.82,114,825,+0.11
128,0,12510,Chad Campbell,13.82,151,1093,+0.25
128,0,21731,Freddie Jacobson,13.82,136,984,+0.10
131,0,29718,Anthony Kim,13.89,164,1181,+0.03
132,0,20378,Mathias Grönberg,13.96,185,1325,+0.20
133,0,23623,Bo Van Pelt,14.07,200,1421,+0.08
134,0,10213,Dicky Pride,14.09,132,937,+0.20
135,0,23353,J.J. Henry,14.10,140,993,+0.08
136,0,23497,Tag Ridings,14.20,99,697,+0.04
137,0,21350,Ryuji Imada,14.32,192,1341,+0.10
138,0,06004,Stephen Ames,14.33,127,886,+0.07
139,0,27649,Brandt Snedeker,14.43,187,1296,+0.07
140,0,22913,John Rollins,14.46,180,1245,+0.14
141,0,25804,Bubba Watson,14.47,149,1030,-0.06
142,0,20104,Ken Duke,14.51,211,1454,+0.01
143,0,26881,Jarrod Lyle,14.52,148,1019,+0.11
144,0,08537,J.P. Hayes,14.53,180,1239,+0.15
144,0,01707,Steve Lowery,14.53,151,1039,+0.12
146,0,27963,Chris Stroud,14.61,127,869,+0.21
147,0,21209,Sergio Garcia,14.62,114,780,+0.06
148,0,24490,George McNeill,14.64,177,1209,+0.08
149,0,01473,Todd Hamilton,14.67,135,920,+0.17
150,0,23320,Ryan Palmer,14.83,184,1241,+0.11
151,0,29476,Kyle Reifers,14.89,144,967,+0.17
152,0,22212,Craig Lile,14.94,157,1051,+0.15
153,0,06567,Vijay Singh,15.05,181,1203,+0.03
154,0,12716,Charley Hoffman,15.06,191,1268,+0.11
155,0,24912,Will MacKenzie,15.07,202,1340,+0.15
156,0,20098,Stuart Appleby,15.10,125,828,+0.17
156,0,01948,Tim Petrovic,15.10,219,1450,+0.11
158,0,01024,Billy Andrade,15.11,185,1224,+0.17
159,0,06034,Marco Dawson,15.14,150,991,+0.11
160,0,20850,Daniel Chopra,15.15,220,1452,+0.02
161,0,06527,Steve Stricker,15.18,140,922,+0.05
162,0,11123,Chris Couch,15.25,162,1062,+0.10
163,0,07867,Woody Austin,15.31,190,1241,+0.10
163,0,19824,Craig Barlow,15.31,111,725,+0.04
165,0,25345,Carl Pettersson,15.35,211,1375,+0.03
166,0,21633,Steve Allan,15.59,128,821,+0.03
167,0,28475,Jeff Overton,15.70,127,809,-0.06
168,0,28158,Steve Marino,15.71,220,1400,+0.05
169,0,23613,Rich Barcelo,15.87,173,1090,+0.14
170,0,24980,Scott Gutschewski,16.00,141,881,+0.09
170,0,21660,Jason Schultz,16.00,132,825,+0.18
172,0,10885,Robert Allenby,16.04,182,1135,+0.19
173,0,01320,Bob Estes,16.10,189,1174,+0.14
174,0,27770,Camilo Villegas,16.22,162,999,+0.08
175,0,12782,Tim Herron,16.35,196,1199,+0.11
176,0,07749,Brett Quigley,16.36,151,923,+0.15
177,0,21528,Henrik Stenson,16.87,85,504,+0.21
178,0,27120,Troy Matteson,16.89,191,1131,+0.15
179,0,25273,Andrew Buckle,17.01,174,1023,+0.12
180,0,27933,John Merrick,17.06,210,1231,+0.07
181,0,21805,Harrison Frazar,17.16,197,1148,+0.08
182,0,24502,Adam Scott,17.24,131,760,+0.11
183,0,24358,Robert Garrigus,17.39,231,1328,+0.01
184,0,23322,Brett Wetterich,17.51,184,1051,E
185,0,20229,Stewart Cink,17.66,183,1036,+0.05
186,0,23621,Rory Sabbatini,17.75,167,941,+0.01
187,0,21961,Charles Howell III,18.34,184,1003,+0.10
188,0,24449,Parker McLachlin,18.37,203,1105,+0.15
189,0,06373,José María Olazábal,18.43,103,559,+0.08
190,0,22371,Aaron Baddeley,19.06,182,955,+0.10
191,0,23800,Bryce Molder,19.18,145,756,+0.16
192,0,01249,John Daly,19.25,143,743,+0.02
193,0,20157,Retief Goosen,19.75,94,476,+0.15
194,0,08793,Tiger Woods,19.97,123,616,E
195,0,22046,Geoff Ogilvy,20.22,182,900,+0.07
196,0,06522,Ernie Els,20.29,125,616,E
