RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
295,0,12645,Brent Geiberger,1
295,0,29720,Andres Gonzales,1
295,0,29974,Branden Grace,1
295,0,07941,Mike Grob,1
295,0,20859,Anders Hansen,1
295,0,24219,Wes Heffernan,1
295,0,28380,Ryan Helminen,1
295,0,20608,David Howell,1
295,0,23517,Clint Jensen,1
295,0,23157,Richard Johnson,1
295,0,30926,Chris Kirk,1
295,0,20940,Kenichi Kuboya,1
295,0,29670,Pablo Larrazabal,1
295,0,19904,Paul Lawrie,1
295,0,01685,J.L. Lewis,1
295,0,27463,Matthew Loving,1
295,0,33199,Matteo Manassero,1
295,0,24121,Andy Matthews,1
295,0,01761,Len Mattiace,1
295,0,06090,Jim McGovern,1
295,0,22122,Andrew McLardy,1
295,0,01813,Mike Miles,1
295,0,31401,Zack Miller,1
295,0,01823,Larry Mize,1
295,0,32210,Trevor Murphy,1
295,0,01876,Greg Norman,1
295,0,01887,Mark O'Meara,1
295,0,10107,Deane Pappas,1
295,0,01926,Steve Pate,1
295,0,32620,Cameron Peck,1
295,0,25863,Rod Perry,1
295,0,22275,Terry Pilkadaris,1
295,0,26435,Angelo Que,1
295,0,32058,José de Jesús Rodríguez,1
295,0,28456,Andrew Ruthkoski,1
295,0,27474,Reinier Saxton,1
295,0,10649,Tom Scherrer,1
295,0,29546,Dave Schultz,1
295,0,26331,Charl Schwartzel,1
295,0,07013,Wes Short Jr.,1
295,0,26882,Michael Sim,1
295,0,27037,Sal Spallone,1
295,0,24459,Richard Sterne,1
295,0,18874,Miguel Suarez,1
295,0,33433,Steve Surry,1
295,0,27090,Junpei Takayama,1
295,0,25493,Nick Taylor,1
295,0,33448,Justin Thomas,1
295,0,06078,Esteban Toledo,1
295,0,32528,Nathan Tyler,1
295,0,25437,James Vargas,1
295,0,32532,Manuel Villegas,1
295,0,29938,Alan Wagner,1
295,0,22540,Anthony Wall,1
295,0,02256,Tom Watson,1
295,0,31114,Drew Weaver,1
295,0,25892,Steve Wheatcroft,1
295,0,22000,Chris Wood,1
295,0,02294,Willie Wood,1
